연도,key,산업용,산업용여름,주택용,주택용여름,일반용,일반용여름,제조업,제조업여름,인구,온열,여름온열,여름온열률10만
2025,강원특별자치도 삼척시,974.9,211.4,101.4,26.6,181.7,47.6,634.6,140.4,60518.0,2,1,1.652400938563733
2025,강원특별자치도 속초시,75.5,19.2,147.9,40.8,337.2,92.8,52.0,13.2,79636.0,19,19,23.858556431764526
2025,강원특별자치도 양구군,19.8,4.9,30.6,7.8,101.4,22.9,7.6,2.1,20410.0,8,7,34.296913277805
2025,강원특별자치도 양양군,44.4,11.1,49.3,13.0,188.7,48.4,27.3,6.7,27292.0,4,4,14.656309541257512
2025,강원특별자치도 영월군,704.7,162.4,59.7,15.1,105.9,26.3,640.5,146.1,36054.0,9,8,22.18893881400122
2025,강원특별자치도 원주시,803.6,201.1,656.0,176.9,982.8,254.2,692.4,173.2,363194.0,11,11,3.0286843945659894
2025,강원특별자치도 인제군,38.7,9.0,49.2,12.4,178.7,42.7,12.9,3.1,30863.0,1,1,3.2401257168778153
2025,강원특별자치도 정선군,190.3,49.2,56.0,13.4,226.8,56.8,162.8,42.6,34879.0,4,2,5.734109349465294
2025,강원특별자치도 철원군,60.0,13.9,59.0,15.2,187.8,45.5,32.0,7.4,39979.0,11,6,15.007879136546686
2025,강원특별자치도 춘천시,252.1,66.9,495.4,137.4,971.1,255.1,141.0,38.9,285234.0,32,31,10.868269561132264
2025,강원특별자치도 태백시,77.1,17.8,61.5,14.3,118.0,25.5,25.7,5.7,37088.0,6,6,16.17773943054357
2025,강원특별자치도 평창군,87.2,21.3,72.2,17.4,272.5,59.4,40.2,10.1,39831.0,5,5,12.553036579548591
2025,강원특별자치도 홍천군,119.4,31.5,109.3,28.5,301.3,78.5,86.0,23.0,66109.0,14,14,21.17714683326022
2025,강원특별자치도 화천군,24.5,5.7,33.5,8.5,135.5,31.4,6.6,1.6,22371.0,3,3,13.410218586562962
2025,강원특별자치도 횡성군,270.2,70.8,74.7,19.1,151.7,37.4,227.8,60.4,45627.0,6,6,13.15010848839503
2025,경기도 가평군,92.5,22.7,105.1,28.2,420.1,100.6,52.7,13.0,62125.0,17,17,27.364185110663986
2025,경기도 고양시,844.9,213.5,1712.9,503.0,2425.6,646.3,320.8,75.1,1060081.0,47,44,4.150626225731807
2025,경기도 과천시,49.8,13.2,145.3,43.5,351.6,96.1,1.6,0.4,79908.0,0,0,0.0
2025,경기도 광명시,285.1,78.4,424.6,122.5,463.1,121.7,241.1,66.8,293947.0,17,16,5.443158120341422
2025,경기도 광주시,1082.6,260.1,685.3,191.9,947.5,240.8,901.5,213.6,397346.0,36,35,8.80844402611326
2025,경기도 구리시,129.2,33.2,311.9,92.3,407.4,112.7,30.0,7.6,186090.0,5,5,2.686871943683164
2025,경기도 군포시,559.9,144.0,409.3,113.6,506.2,135.4,363.4,94.4,251367.0,5,5,1.9891234728504537
2025,경기도 김포시,2122.7,498.2,882.2,241.4,1225.2,325.1,1986.3,460.6,484792.0,13,13,2.6815624020198356
2025,경기도 남양주시,939.7,232.7,1238.8,346.1,1339.2,348.7,491.9,117.4,729754.0,39,38,5.207234218654506
2025,경기도 동두천시,212.9,53.6,146.2,41.8,248.4,63.9,146.7,35.7,86438.0,29,28,32.39316041555797
2025,경기도 부천시,1583.0,414.3,1299.1,378.9,1478.7,401.4,1410.5,372.0,758796.0,46,45,5.9304477092657315
2025,경기도 성남시,870.8,236.5,1582.4,464.8,3371.9,949.7,349.4,100.3,905794.0,56,53,5.851220034577398
2025,경기도 수원시,671.6,182.0,2112.5,618.0,3536.8,979.3,524.7,143.8,1186515.0,43,41,3.4554978234577733
2025,경기도 시흥시,2807.0,702.6,946.5,275.5,1165.7,313.0,2656.5,664.6,515032.0,31,31,6.019043476910173
2025,경기도 안산시,5290.8,1386.5,1096.1,320.5,1381.4,371.2,5015.1,1318.1,612508.0,53,53,8.652948206390773
2025,경기도 안성시,2126.0,557.1,357.2,99.2,801.6,209.5,2052.1,537.5,196592.0,30,29,14.751363229429478
2025,경기도 안양시,427.4,112.6,951.1,272.3,1874.3,508.1,292.0,77.4,563279.0,22,22,3.9057021476035856
2025,경기도 양주시,1017.1,237.6,528.8,150.0,712.5,182.3,912.4,211.6,296224.0,44,41,13.840877174030464
2025,경기도 양평군,125.4,31.0,214.4,55.7,349.4,83.9,27.1,6.6,126933.0,20,20,15.756343897961917
2025,경기도 여주시,522.4,127.6,186.6,51.1,451.2,117.9,452.1,109.7,114002.0,22,22,19.297907054262208
2025,경기도 연천군,210.5,52.9,66.0,17.6,179.8,44.1,137.3,34.1,42340.0,15,15,35.42749173358526
2025,경기도 오산시,586.7,153.5,463.1,134.3,551.1,150.2,513.7,135.4,249410.0,8,8,3.2075698648811195
2025,경기도 용인시,5249.3,1397.3,1880.8,528.3,3401.2,916.6,4260.8,1145.7,1091186.0,60,58,5.315317461917584
2025,경기도 의왕시,143.5,36.7,274.2,77.6,533.3,143.0,107.9,27.2,160370.0,6,6,3.741348132443724
2025,경기도 의정부시,237.5,59.6,786.7,221.7,836.5,223.0,47.1,11.9,461572.0,34,34,7.366131394452004
2025,경기도 이천시,4386.5,1126.4,379.3,106.8,1043.4,276.7,4270.2,1097.4,222967.0,35,32,14.35189960846224
2025,경기도 파주시,6129.6,1600.4,937.2,275.4,1369.3,349.7,5916.6,1545.7,526005.0,80,77,14.638644119352477
2025,경기도 평택시,19358.6,5124.7,1199.0,345.8,2114.2,576.1,18570.9,4934.8,610402.0,72,69,11.304025871474865
2025,경기도 포천시,1479.4,343.6,223.1,60.5,622.5,152.9,1367.7,316.7,140452.0,29,26,18.511662347278786
2025,경기도 하남시,542.1,141.9,614.4,183.5,857.6,238.1,74.8,19.1,327939.0,6,6,1.8296085552496042
2025,경기도 화성시,15759.5,4110.5,1851.2,527.0,3226.9,871.0,15421.3,4022.4,989969.0,58,58,5.858769314998753
2025,경상남도 거제시,1197.2,336.9,418.7,114.6,505.7,136.6,1112.1,315.0,231178.0,69,66,28.549429443978237
2025,경상남도 거창군,105.4,27.9,90.9,23.5,130.1,31.5,87.0,23.2,58980.0,2,2,3.39097999321804
2025,경상남도 고성군,343.1,77.4,74.1,19.1,120.6,30.3,161.1,44.9,47099.0,11,10,21.231873288180218
2025,경상남도 김해시,3162.0,775.7,924.5,268.3,1142.2,315.6,2892.4,704.7,533035.0,41,40,7.50419766056638
2025,경상남도 남해군,18.8,4.7,54.7,14.1,128.7,33.7,5.4,1.3,40770.0,2,2,4.905567819475104
2025,경상남도 밀양시,669.4,170.4,161.1,44.0,242.0,62.2,593.2,150.9,99252.0,9,8,8.060290976504252
2025,경상남도 사천시,904.7,230.6,179.5,49.3,280.8,73.0,838.5,213.3,107935.0,13,12,11.117802381062678
2025,경상남도 산청군,95.4,25.9,45.1,11.3,80.4,19.7,79.2,21.7,32745.0,24,22,67.1858298976943
2025,경상남도 양산시,2324.1,589.7,641.5,182.3,765.6,210.0,1973.1,501.8,361155.0,12,11,3.045783666292866
2025,경상남도 의령군,189.7,47.4,36.2,9.3,57.4,13.7,177.0,44.1,24636.0,10,10,40.591005033284624
2025,경상남도 진주시,862.0,215.2,592.3,165.7,799.3,213.6,755.3,186.8,335939.0,46,44,13.097615936226518
2025,경상남도 창녕군,536.1,137.3,85.6,22.6,148.0,37.3,516.0,132.2,54900.0,9,8,14.571948998178506
2025,경상남도 창원시,5966.5,1512.5,1699.4,490.3,2329.0,635.4,5646.8,1429.7,990898.0,81,79,7.972566298448478
2025,경상남도 통영시,377.9,99.3,197.8,53.7,337.1,86.5,165.5,43.0,116667.0,11,11,9.428544489872886
2025,경상남도 하동군,203.2,40.5,56.1,14.3,98.0,24.1,30.2,7.0,39974.0,16,16,40.02601691099214
2025,경상남도 함안군,2543.7,619.0,90.8,24.4,150.7,39.5,2441.2,593.0,57558.0,6,5,8.686889745995343
2025,경상남도 함양군,52.3,13.3,52.6,13.3,82.6,20.1,37.4,9.1,35472.0,5,5,14.095624718087505
2025,경상남도 합천군,66.6,16.2,56.4,14.2,101.5,24.0,46.9,11.2,39190.0,15,14,35.72339882623118
2025,경상북도 경산시,1493.9,376.5,467.0,128.9,555.6,149.2,1423.9,358.4,263853.0,5,4,1.515995649092487
2025,경상북도 경주시,2668.2,682.6,444.5,124.9,800.8,215.6,2027.0,494.8,244055.0,29,27,11.063080043432834
2025,경상북도 고령군,945.2,231.9,42.1,11.3,77.9,19.6,917.6,225.1,29667.0,1,1,3.370748643273671
2025,경상북도 구미시,7336.5,1974.0,683.6,194.4,798.4,212.7,6931.6,1873.9,403883.0,55,52,12.875015784274158
2025,경상북도 김천시,1677.1,441.6,214.4,57.9,334.0,90.3,1503.6,397.9,133791.0,28,26,19.433295214177335
2025,경상북도 문경시,197.1,49.2,99.6,26.0,175.5,43.3,164.0,40.9,65348.0,19,18,27.544836873354964
2025,경상북도 봉화군,992.5,283.7,38.2,9.3,62.2,13.9,976.2,279.5,28315.0,12,12,42.38036376478898
2025,경상북도 상주시,185.2,48.9,137.2,36.0,197.7,49.6,148.7,39.4,89888.0,24,24,26.6998932004272
2025,경상북도 성주군,728.1,174.8,54.5,14.4,103.1,25.7,712.0,170.7,40720.0,6,5,12.278978388998034
2025,경상북도 안동시,302.4,78.8,253.7,69.2,427.8,108.9,196.1,51.9,152610.0,32,28,18.347421532009697
2025,경상북도 영덕군,43.5,11.5,48.0,12.4,136.7,35.1,23.4,6.2,32698.0,7,7,21.408037188818888
2025,경상북도 영양군,12.2,3.2,21.8,5.4,33.8,7.5,3.7,0.8,15941.0,2,2,12.546264349789851
2025,경상북도 영주시,1188.7,303.5,152.0,41.2,227.3,56.9,1149.9,294.0,97162.0,18,18,18.525761100018528
2025,경상북도 영천시,932.8,228.4,143.3,38.3,229.7,59.4,885.1,216.3,95185.0,5,4,4.202342806114409
2025,경상북도 예천군,49.5,12.2,91.4,25.5,120.9,30.2,33.6,8.4,53887.0,14,13,24.124556943233063
2025,경상북도 울릉군,9.0,2.4,10.2,2.7,47.7,12.2,3.1,0.8,8696.0,10,10,114.99540018399263
2025,경상북도 울진군,242.6,73.5,85.6,22.3,174.7,44.1,24.4,5.9,45896.0,22,21,45.75562140491546
2025,경상북도 의성군,78.1,18.7,65.8,16.7,93.7,22.6,57.4,13.5,47902.0,9,8,16.70076405995574
2025,경상북도 청도군,82.5,20.2,56.1,14.1,111.5,27.3,68.5,16.6,40117.0,5,4,9.970835306727821
2025,경상북도 청송군,19.7,4.7,34.5,8.5,69.4,16.2,7.5,1.6,23363.0,5,5,21.40136112656765
2025,경상북도 칠곡군,1202.6,296.6,172.4,48.4,351.3,93.6,1105.6,271.6,104842.0,13,12,11.445794624291791
2025,경상북도 포항시,7301.3,1802.0,856.7,249.3,1203.9,326.7,7124.8,1755.7,488707.0,115,111,22.7129957213627
2025,광주광역시 광산구,1901.4,469.6,692.1,195.4,921.7,251.5,1792.5,441.5,387604.0,27,26,6.707877111691313
2025,광주광역시 남구,49.0,12.4,364.8,103.8,332.1,91.9,11.4,2.7,207596.0,9,9,4.335343648239851
2025,광주광역시 동구,35.8,9.0,202.1,58.9,371.4,101.8,6.8,1.7,104888.0,5,4,3.813591640607124
2025,광주광역시 북구,747.2,205.1,729.9,211.5,806.6,220.1,679.3,186.7,416862.0,11,11,2.6387629479300108
2025,광주광역시 서구,313.9,84.7,496.9,139.5,822.0,221.7,211.5,58.7,275063.0,20,19,6.907508461697865
2025,대구광역시 군위군,124.7,31.6,28.3,7.1,71.1,17.5,111.4,28.3,22452.0,2,2,8.907892392659896
2025,대구광역시 남구,11.0,2.8,248.2,71.6,324.7,89.6,5.3,1.4,135542.0,14,13,9.591123046730903
2025,대구광역시 달서구,1852.0,475.4,912.2,258.2,948.4,261.7,1626.0,412.0,517059.0,45,44,8.509667175312682
2025,대구광역시 달성군,3178.0,824.8,421.0,120.3,522.2,141.7,2983.1,772.1,254659.0,21,21,8.246321551565034
2025,대구광역시 동구,130.2,33.5,606.6,170.6,845.7,233.8,84.8,21.8,339281.0,20,19,5.600077811607488
2025,대구광역시 북구,650.1,162.9,698.5,198.8,850.0,234.9,544.7,135.8,409854.0,8,7,1.7079252611905704
2025,대구광역시 서구,337.4,88.4,280.6,79.4,314.3,85.0,188.1,45.7,163956.0,8,8,4.879357876503452
2025,대구광역시 수성구,220.2,56.5,742.7,211.4,790.5,214.7,12.3,3.2,409222.0,8,8,1.9549291093831709
2025,대구광역시 중구,36.8,9.6,217.1,63.2,515.3,146.5,17.3,4.3,101007.0,14,12,11.880364727197124
2025,대전광역시 대덕구,1885.7,491.9,270.4,75.5,419.8,110.6,1656.5,433.9,165535.0,4,4,2.4164074062887004
2025,대전광역시 동구,83.1,20.8,375.1,105.0,447.1,119.3,50.6,12.4,218664.0,5,5,2.286613251381114
2025,대전광역시 서구,52.9,13.4,768.3,216.1,1116.2,304.7,17.2,4.2,463351.0,18,16,3.4531057448888642
2025,대전광역시 유성구,970.8,262.6,638.1,182.6,1668.6,465.6,389.0,108.4,367534.0,15,14,3.809171396387817
2025,대전광역시 중구,36.1,9.5,376.0,107.8,540.1,146.9,20.6,5.4,225645.0,10,9,3.9885661104832812
2025,부산광역시 강서구,3434.3,873.2,284.7,80.0,862.4,233.9,3366.7,856.4,150299.0,12,12,7.984085057119476
2025,부산광역시 금정구,239.5,61.7,354.2,97.9,402.9,108.0,103.2,26.7,206588.0,7,6,2.9043313261176835
2025,부산광역시 기장군,746.2,192.5,178.1,51.4,480.8,129.5,562.7,142.5,174898.0,17,16,9.148189230294228
2025,부산광역시 남구,527.5,137.9,459.4,128.7,449.9,122.8,400.2,104.2,250668.0,27,27,10.771219302024988
2025,부산광역시 동구,63.9,16.2,154.7,42.6,321.3,88.3,32.6,8.3,83851.0,6,6,7.1555497251076305
2025,부산광역시 동래구,96.3,24.8,473.0,130.1,468.3,130.0,9.3,2.4,273277.0,4,4,1.463716302506248
2025,부산광역시 부산진구,225.2,60.6,682.6,191.5,853.2,238.1,22.5,5.7,365378.0,8,8,2.1895133259254798
2025,부산광역시 북구,110.8,30.4,433.2,123.1,354.6,96.6,13.6,3.5,262862.0,7,7,2.6629942707580403
2025,부산광역시 사상구,688.5,170.4,318.4,89.7,432.2,117.6,644.4,159.4,194124.0,8,8,4.121077249593044
2025,부산광역시 사하구,1266.5,318.9,475.4,133.7,452.0,122.2,1145.5,288.7,286222.0,12,11,3.8431706856915264
2025,부산광역시 서구,172.0,49.9,183.4,50.3,264.3,73.2,144.8,42.6,101892.0,6,6,5.888587916617595
2025,부산광역시 수영구,13.6,3.4,317.1,89.5,355.7,97.8,5.8,1.5,169112.0,17,16,9.461185486541464
2025,부산광역시 연제구,61.9,17.3,376.1,105.1,417.6,115.9,11.8,2.9,211727.0,1,1,0.47230631898624176
2025,부산광역시 영도구,113.0,28.6,169.5,45.3,179.5,47.9,82.8,20.8,101580.0,9,8,7.875566056310297
2025,부산광역시 중구,6.1,1.5,65.2,18.0,293.7,81.2,4.5,1.1,36518.0,9,9,24.64538036037023
2025,부산광역시 해운대구,149.7,37.7,737.8,205.1,967.3,274.5,71.5,19.2,372604.0,21,20,5.36762890360812
2025,서울특별시 강남구,288.7,67.8,1118.9,341.4,3470.4,957.9,10.8,2.8,556330.0,9,8,1.4379954343644958
2025,서울특별시 강동구,184.0,49.9,819.8,243.0,839.7,234.4,27.2,7.4,499127.0,15,15,3.0052471615440557
2025,서울특별시 강북구,47.9,12.3,436.8,125.6,427.3,115.5,27.3,6.8,278928.0,12,12,4.302185510239202
2025,서울특별시 강서구,342.6,88.5,900.4,263.2,1651.6,460.3,51.5,14.4,549711.0,13,12,2.182965230821286
2025,서울특별시 관악구,34.2,8.9,733.1,216.5,780.6,214.8,15.9,4.1,477605.0,19,19,3.978182807968928
2025,서울특별시 광진구,354.9,98.9,546.4,165.1,672.4,190.4,25.0,6.4,331167.0,12,12,3.623549447861653
2025,서울특별시 구로구,317.3,80.6,660.9,193.9,927.9,261.2,83.5,20.9,383829.0,13,13,3.3869249066641656
2025,서울특별시 금천구,194.2,51.0,378.6,111.6,1237.6,343.5,182.8,48.1,223290.0,11,9,4.030632809351069
2025,서울특별시 노원구,63.8,18.0,718.4,207.6,646.1,175.7,27.0,7.2,483541.0,12,12,2.481692348735681
2025,서울특별시 도봉구,47.9,12.6,466.8,135.5,376.2,101.7,35.6,9.3,299899.0,18,18,6.0020206802957
2025,서울특별시 동대문구,156.8,41.7,625.8,181.3,665.7,180.7,59.0,15.1,346241.0,15,15,4.332242570926032
2025,서울특별시 동작구,56.8,15.5,588.9,173.4,595.6,167.2,11.7,3.5,371924.0,12,11,2.9575934868413976
2025,서울특별시 마포구,195.2,64.5,662.9,198.8,1439.6,393.0,15.7,4.3,357616.0,32,22,6.151850029081474
2025,서울특별시 서대문구,31.2,8.1,509.3,152.1,610.4,171.0,13.0,3.5,300147.0,7,7,2.3321905599589536
2025,서울특별시 서초구,420.4,114.6,812.9,245.3,2158.0,591.5,6.2,1.5,414428.0,7,7,1.689075062495777
2025,서울특별시 성동구,856.6,228.7,491.4,142.7,830.5,228.6,181.6,47.4,274606.0,16,15,5.462371543229208
2025,서울특별시 성북구,96.1,26.3,691.1,199.2,570.4,154.5,37.0,9.6,422559.0,12,12,2.8398401170014127
2025,서울특별시 송파구,208.0,54.9,1078.2,318.3,1672.6,472.5,27.1,7.0,643350.0,15,13,2.0206730395585604
2025,서울특별시 양천구,35.1,8.7,692.0,200.6,964.0,255.7,13.7,3.3,425088.0,12,11,2.5876994881059923
2025,서울특별시 영등포구,214.0,57.7,704.4,210.0,1878.8,528.4,91.2,24.9,371362.0,43,23,6.193417743333997
2025,서울특별시 용산구,101.0,26.8,447.3,135.3,1081.4,300.4,12.4,3.2,201894.0,12,12,5.943713037534548
2025,서울특별시 은평구,219.6,58.5,736.7,216.4,581.9,157.6,11.0,2.7,455137.0,17,15,3.295710961754373
2025,서울특별시 종로구,62.4,16.3,285.8,84.4,1273.1,355.3,55.2,14.4,137048.0,15,15,10.94507034031872
2025,서울특별시 중구,192.3,49.5,239.6,72.5,1879.8,535.5,173.9,44.9,117805.0,12,6,5.093162429438479
2025,서울특별시 중랑구,62.9,15.7,598.4,175.3,507.2,137.3,46.9,11.7,376916.0,17,16,4.24497766080506
2025,세종특별자치시 세종시,2175.5,567.2,730.5,199.3,1105.2,299.5,1905.6,497.3,391965.0,33,32,8.163994234179071
2025,울산광역시 남구,11885.6,3119.2,531.1,150.3,936.5,246.6,10883.8,2861.6,304128.0,47,42,13.809974747474747
2025,울산광역시 동구,1136.1,306.3,243.5,66.3,242.0,65.6,1104.0,298.1,149257.0,40,36,24.119471783567942
2025,울산광역시 북구,1701.3,468.5,361.5,101.4,380.4,104.6,1641.8,452.8,215220.0,16,15,6.9696124895455815
2025,울산광역시 울주군,10589.4,2661.1,368.7,100.9,549.9,144.7,10008.2,2513.7,219174.0,64,59,26.919251371056788
2025,울산광역시 중구,29.0,7.9,346.2,96.1,347.7,95.7,10.5,2.9,204169.0,21,20,9.79580641527362
2025,인천광역시 강화군,118.9,28.9,101.9,26.0,220.2,52.0,99.5,23.8,69698.0,10,10,14.347613991793164
2025,인천광역시 계양구,397.1,101.4,451.3,130.0,458.2,123.6,277.9,70.0,277721.0,34,32,11.522355169396624
2025,인천광역시 남동구,1933.5,487.9,840.0,240.7,1017.0,276.9,1803.2,451.3,480147.0,28,27,5.623277871151959
2025,인천광역시 동구,2547.5,628.4,96.3,27.6,112.7,28.7,2508.2,619.0,56477.0,10,10,17.706322927917558
2025,인천광역시 미추홀구,387.7,97.7,750.7,215.7,703.2,188.7,297.3,74.4,417578.0,33,33,7.90271518135534
2025,인천광역시 부평구,668.6,173.6,856.0,246.3,911.9,250.1,583.5,150.4,490442.0,25,24,4.893545006341219
2025,인천광역시 서구,3634.7,926.4,1217.4,357.3,1571.2,421.9,3146.4,799.3,654358.0,80,78,11.92008044526085
2025,인천광역시 연수구,1605.1,435.0,852.6,255.1,984.8,279.7,1104.5,311.0,409437.0,26,25,6.105945481233987
2025,인천광역시 옹진군,75.7,11.2,29.8,7.8,130.8,31.0,27.4,6.4,19636.0,2,2,10.185373803218578
2025,인천광역시 중구,914.3,239.0,342.0,97.4,1529.0,424.8,770.5,201.8,176467.0,32,30,17.000345673695367
2025,전라남도 강진군,67.3,15.7,46.9,12.3,76.8,19.4,31.2,8.1,31799.0,7,7,22.01327085757414
2025,전라남도 고흥군,81.0,20.4,93.7,24.5,128.5,32.5,44.9,10.9,59455.0,15,14,23.54722058699857
2025,전라남도 곡성군,230.8,62.3,36.1,9.2,59.5,14.8,222.6,59.9,27287.0,11,9,32.98273903323927
2025,전라남도 광양시,3246.2,770.2,268.5,78.2,327.6,88.5,3112.5,735.6,155259.0,49,46,29.62791206950966
2025,전라남도 구례군,28.6,8.0,33.9,8.7,67.4,16.5,8.8,2.4,23803.0,7,2,8.402302230811243
2025,전라남도 나주시,389.3,98.1,208.0,59.3,347.0,94.1,338.6,84.6,117076.0,15,14,11.958044347261609
2025,전라남도 담양군,216.2,54.0,56.5,14.5,130.9,33.5,196.6,49.1,44177.0,9,9,20.372592072798064
2025,전라남도 목포시,137.6,29.9,376.6,105.9,545.3,144.2,92.0,18.1,202003.0,27,26,12.87109597382217
2025,전라남도 무안군,104.6,26.5,168.5,50.0,241.4,62.6,56.5,14.1,95592.0,21,20,20.922252908193155
2025,전라남도 보성군,52.9,12.6,53.5,13.7,90.9,22.6,40.3,9.5,36858.0,4,3,8.139345596614032
2025,전라남도 순천시,1046.3,269.0,476.8,132.7,605.9,164.0,872.9,223.4,275492.0,37,33,11.978569250649747
2025,전라남도 신안군,33.3,8.7,40.6,10.1,96.4,23.7,19.5,5.2,41858.0,14,13,31.05738449041999
2025,전라남도 여수시,13081.1,3361.6,450.2,126.3,757.2,201.9,12564.6,3229.8,263284.0,38,35,13.293629692651281
2025,전라남도 영광군,325.7,98.1,76.0,20.1,118.1,29.6,84.4,20.7,53526.0,24,22,41.10152075626798
2025,전라남도 영암군,799.0,199.7,88.4,24.0,142.8,36.7,777.9,194.4,50069.0,15,14,27.961413249715395
2025,전라남도 완도군,48.8,13.6,68.8,17.8,120.1,30.8,28.1,8.0,44613.0,16,13,29.13948848990205
2025,전라남도 장성군,234.8,56.3,58.3,15.3,135.6,35.2,203.3,48.1,42958.0,3,3,6.9835653428930575
2025,전라남도 장흥군,71.7,19.4,52.7,13.9,83.1,20.9,48.0,13.1,34201.0,3,3,8.77167334288471
2025,전라남도 진도군,21.3,5.2,43.9,11.3,75.9,20.0,12.5,2.9,27964.0,13,11,39.33628951509083
2025,전라남도 함평군,109.6,27.1,39.7,10.3,65.9,16.5,97.5,24.0,29458.0,17,15,50.919953832575196
2025,전라남도 해남군,101.4,25.7,94.0,24.6,159.7,40.4,80.8,20.2,62188.0,30,28,45.02476361999099
2025,전라남도 화순군,124.3,33.2,90.0,24.1,175.1,46.9,109.8,29.5,60215.0,6,5,8.303578842481109
2025,전북특별자치도 고창군,107.9,28.8,75.1,19.7,128.9,32.8,81.5,21.8,50396.0,7,7,13.889991269148345
2025,전북특별자치도 군산시,4841.2,1196.6,455.0,124.7,706.2,186.5,4701.0,1159.5,256291.0,40,39,15.217077462727914
2025,전북특별자치도 김제시,531.9,137.4,112.8,30.7,201.6,51.5,507.5,131.3,81676.0,6,5,6.121749351094569
2025,전북특별자치도 남원시,160.9,41.2,114.3,30.4,187.5,46.9,120.9,31.2,74272.0,18,18,24.235243429556224
2025,전북특별자치도 무주군,32.4,8.4,33.2,8.3,96.0,20.0,22.9,6.2,22787.0,1,1,4.3884671084390225
2025,전북특별자치도 부안군,118.9,32.5,67.8,18.1,151.4,38.5,91.3,25.5,47220.0,6,5,10.588733587462938
2025,전북특별자치도 순창군,83.0,21.1,36.1,9.3,57.3,14.4,74.9,19.1,27714.0,14,13,46.90770007938226
2025,전북특별자치도 완주군,1174.6,316.4,157.4,43.4,280.9,75.4,1070.0,288.8,100444.0,21,20,19.911592529170484
2025,전북특별자치도 익산시,1660.2,442.4,449.2,126.0,585.1,155.6,1520.0,407.1,267066.0,36,34,12.730935424202258
2025,전북특별자치도 임실군,97.6,24.8,31.4,7.8,70.2,17.2,88.0,22.3,25259.0,8,8,31.671879330139753
2025,전북특별자치도 장수군,38.0,9.4,25.5,6.1,48.5,11.0,20.3,5.1,20922.0,6,6,28.677946659019213
2025,전북특별자치도 전주시,1671.6,429.4,1102.5,311.0,1496.0,405.5,1502.9,386.3,625437.0,47,45,7.194969277481185
2025,전북특별자치도 정읍시,883.1,230.2,158.0,42.7,230.9,59.2,788.1,205.7,101123.0,26,24,23.73347309711935
2025,전북특별자치도 진안군,37.8,9.6,30.5,7.4,55.7,12.7,22.0,5.6,24249.0,12,11,45.36269536888119
2025,제주특별자치도 서귀포시,192.7,49.3,315.5,89.3,887.5,245.3,61.5,14.9,179610.0,22,20,11.13523745893881
2025,제주특별자치도 제주시,487.0,126.9,820.5,231.7,1763.4,485.1,232.2,61.6,485182.0,85,74,15.252008524636118
2025,충청남도 계룡시,60.5,15.9,78.9,22.7,154.6,42.8,32.9,9.0,45846.0,1,1,2.1812153732059505
2025,충청남도 공주시,465.1,122.1,157.6,42.4,319.5,79.7,392.9,104.4,99979.0,12,12,12.002520529311155
2025,충청남도 금산군,660.9,162.5,71.2,18.5,126.6,31.2,643.5,158.2,48898.0,4,4,8.180293672542843
2025,충청남도 논산시,594.9,152.9,171.9,46.4,305.5,78.9,522.8,134.8,106777.0,10,9,8.428781479157497
2025,충청남도 당진시,5432.7,1377.7,329.8,94.8,423.5,109.2,5208.6,1317.8,172564.0,41,40,23.179805753227786
2025,충청남도 보령시,750.0,168.4,156.3,43.4,318.5,83.1,460.6,114.3,92117.0,7,7,7.5990316662505295
2025,충청남도 부여군,145.8,34.6,89.1,23.4,129.1,33.3,110.5,25.9,58377.0,9,8,13.704027271014269
2025,충청남도 서산시,8449.3,2249.6,313.5,87.3,500.5,128.8,8329.0,2220.2,172438.0,14,13,7.538941532608821
2025,충청남도 서천군,697.4,175.3,73.4,19.4,129.9,33.0,662.4,170.2,47225.0,4,4,8.470089994706195
2025,충청남도 아산시,11399.0,2957.7,665.3,189.8,806.0,210.5,11086.4,2877.3,359378.0,31,31,8.626014948049129
2025,충청남도 예산군,827.7,209.7,137.1,37.8,210.4,51.8,773.6,196.4,78815.0,20,19,24.107086214553068
2025,충청남도 천안시,5783.7,1550.9,1189.3,334.7,1682.6,445.7,5593.9,1501.9,664322.0,49,48,7.225411773206367
2025,충청남도 청양군,132.4,33.2,40.2,10.2,66.3,15.3,119.5,30.0,29986.0,12,11,36.68378576669112
2025,충청남도 태안군,438.9,91.9,90.1,23.4,248.5,63.7,21.3,6.0,59474.0,2,2,3.3628140027575077
2025,충청남도 홍성군,359.8,92.9,186.3,50.6,249.2,64.3,312.6,80.2,100557.0,11,10,9.944608530485198
2025,충청북도 괴산군,228.9,56.4,53.2,13.5,121.5,30.5,214.5,52.9,38293.0,7,7,18.28010341315645
2025,충청북도 단양군,1358.9,332.1,41.2,10.2,90.1,21.4,1327.8,324.5,26812.0,11,11,41.02640608682679
2025,충청북도 보은군,174.2,44.7,46.5,11.8,85.8,20.1,159.1,41.0,30529.0,11,10,32.75574044351273
2025,충청북도 영동군,154.5,37.4,64.5,16.4,101.2,24.8,130.2,31.5,43032.0,2,2,4.647704034207101
2025,충청북도 옥천군,348.9,87.2,75.0,19.4,121.2,29.9,183.6,45.1,49601.0,24,23,46.37003286224068
2025,충청북도 음성군,2557.9,657.9,177.9,48.4,370.2,93.7,2464.2,635.4,94280.0,10,10,10.606703436571912
2025,충청북도 제천시,868.1,211.3,203.7,53.3,329.7,80.5,786.0,191.9,128003.0,21,21,16.405865487527638
