도엽,zip,w,s,e,n
34714074,토지피복지도/SG05_34714074_20251113.zip,127.32499996544439,34.049999903556625,127.35000005166633,34.07499992741001
34714076,토지피복지도/SG05_34714076_20251113.zip,127.3749999957509,34.049999918668604,127.40000002092702,34.0749999271076
34714082,토지피복지도/SG05_34714082_20251113.zip,127.27500002328519,34.02499987069267,127.29999998246089,34.05000053936268
34714083,토지피복지도/SG05_34714083_20251113.zip,127.29999995383432,34.02499987294747,127.32500002829447,34.05000056452187
34714084,토지피복지도/SG05_34714084_20251113.zip,127.32499997036537,34.024999867890195,127.35000005029593,34.050000030224275
34714085,토지피복지도/SG05_34714085_20251113.zip,127.34999996347929,34.024999867890195,127.37500004777408,34.049999928799934
34714092,토지피복지도/SG05_34714092_20251113.zip,127.27499996699709,33.9999999306249,127.29999998246089,34.02500046988007
34714093,토지피복지도/SG05_34714093_20251113.zip,127.29999995998236,33.9999998918822,127.32500003950581,34.02500053546993
34714094,토지피복지도/SG05_34714094_20251113.zip,127.32500002559087,33.9999998918822,127.35000005029593,34.02499987294747
34715002,토지피복지도/SG05_34715002_20251113.zip,127.52510499336753,34.22497721512343,127.54995987561723,34.249999909954845
34715043,토지피복지도/SG05_34715043_20251113.zip,127.54994908118455,34.12328157517861,127.57488833083383,34.14841069688494
34715051,토지피복지도/SG05_34715051_20251113.zip,127.50019979307119,34.10012245527653,127.52486656799125,34.12613830165366
34715074,토지피복지도/SG05_34715074_20251113.zip,127.57461291695398,34.04970559638298,127.6010114519837,34.07549944347789
34715075,토지피복지도/SG05_34715075_20251113.zip,127.600961153458,34.049645578418534,127.62618486220644,34.07537375305413
34715084,토지피복지도/SG05_34715084_20251113.zip,127.57454156274825,34.02406898364169,127.60106177812331,34.04976299779454
34715085,토지피복지도/SG05_34715085_20251113.zip,127.6010114519837,34.023939526505735,127.62624977460148,34.04970559638298
35715025,토지피복지도/SG05_35715025_20251113.zip,127.5999999572805,35.174999922247935,127.6249999961485,35.20000064178262
35715026,토지피복지도/SG05_35715026_20251113.zip,127.62499994797727,35.17499996371695,127.65000000478182,35.20000063290757
35715035,토지피복지도/SG05_35715035_20251113.zip,127.59999997927689,35.14999991729832,127.62500005226613,35.17500061589414
35715036,토지피복지도/SG05_35715036_20251113.zip,127.62499999613931,35.14999991729832,127.64999996861441,35.1750006185985
35715037,토지피복지도/SG05_35715037_20251113.zip,127.6499999404608,35.14999997775582,127.67500001889181,35.17500062331245
35715045,토지피복지도/SG05_35715045_20251113.zip,127.60000000340179,35.12499991868824,127.62500005157695,35.150000530683656
35715046,토지피복지도/SG05_35715046_20251113.zip,127.62500000635386,35.124999870271374,127.65000004887052,35.1500006371492
35715047,토지피복지도/SG05_35715047_20251113.zip,127.6499999466079,35.124999870271374,127.67500004802014,35.150000641722286
35715048,토지피복지도/SG05_35715048_20251113.zip,127.67500001389828,35.12500001382257,127.7000000473163,35.150000668958086
35715052,토지피복지도/SG05_35715052_20251113.zip,127.5249999963697,35.09999988451524,127.55000003593483,35.125000534027265
35715053,토지피복지도/SG05_35715053_20251113.zip,127.54999997605928,35.09999988451524,127.57500002469584,35.12500056844079
35715054,토지피복지도/SG05_35715054_20251113.zip,127.57500001183517,35.09999989931579,127.60000003524185,35.12499995862794
35715055,토지피복지도/SG05_35715055_20251113.zip,127.59999995858193,35.09999987963125,127.62500000737009,35.125000487105964
35715056,토지피복지도/SG05_35715056_20251113.zip,127.62499997192731,35.09999987963125,127.65000004887052,35.1250005548601
35715057,토지피복지도/SG05_35715057_20251113.zip,127.64999994517365,35.09999987640732,127.67500004802014,35.125000593222616
35715058,토지피복지도/SG05_35715058_20251113.zip,127.67499998568715,35.099999966537894,127.70000000285502,35.12500067329188
35715059,토지피복지도/SG05_35715059_20251113.zip,127.6999999735105,35.09999998058613,127.72500004260253,35.125000632415684
35715062,토지피복지도/SG05_35715062_20251113.zip,127.52500001020239,35.07499986821674,127.55000003536134,35.10000055557951
35715063,토지피복지도/SG05_35715063_20251113.zip,127.54999998015461,35.07499986821674,127.57500001573587,35.100000230853304
35715064,토지피복지도/SG05_35715064_20251113.zip,127.57499999733632,35.07499986735332,127.59999999631304,35.10000028092473
35715065,토지피복지도/SG05_35715065_20251113.zip,127.59999995645798,35.07499986735332,127.62499997192731,35.10000043978366
35715066,토지피복지도/SG05_35715066_20251113.zip,127.62499994271101,35.074999887882086,127.64999996579377,35.100000550067854
35715067,토지피복지도/SG05_35715067_20251113.zip,127.64999994517365,35.07499987869642,127.67500005203006,35.10000030051127
35715068,토지피복지도/SG05_35715068_20251113.zip,127.6749999849442,35.07499987869642,127.6999999860039,35.100000619607094
35715069,토지피복지도/SG05_35715069_20251113.zip,127.69999996544198,35.07499989453351,127.72500004260253,35.10000062581112
35715070,토지피복지도/SG05_35715070_20251113.zip,127.72499998162087,35.0749999846635,127.75000004163218,35.100000614759686
35715072,토지피복지도/SG05_35715072_20251113.zip,127.52500001331259,35.049999915536134,127.55000003040051,35.07500052296261
35715073,토지피복지도/SG05_35715073_20251113.zip,127.54999997966868,35.04999992892219,127.5750000073561,35.07500053832332
35715074,토지피복지도/SG05_35715074_20251113.zip,127.57499998804194,35.04999991350916,127.6000000402173,35.07500053834439
35715075,토지피복지도/SG05_35715075_20251113.zip,127.59999999536191,35.0499998836243,127.62500004054067,35.075000521897564
35715076,토지피복지도/SG05_35715076_20251113.zip,127.6249999466726,35.0499998836243,127.65000000138478,35.07500053297843
35715077,토지피복지도/SG05_35715077_20251113.zip,127.64999996321569,35.049999869798874,127.67500005203006,35.07500003175924
35715078,토지피복지도/SG05_35715078_20251113.zip,127.67500002125712,35.049999869798874,127.70000001211054,35.07500055299849
35715079,토지피복지도/SG05_35715079_20251113.zip,127.6999999799418,35.04999988572727,127.72499998151987,35.075000561861366
35715080,토지피복지도/SG05_35715080_20251113.zip,127.72499994692343,35.04999987278948,127.75000004163218,35.07500064223147
35715082,토지피복지도/SG05_35715082_20251113.zip,127.52500000663049,35.02499988883996,127.55000003040051,35.05000042323908
35715083,토지피복지도/SG05_35715083_20251113.zip,127.54999996568237,35.02499988883996,127.5749999999926,35.050000572943645
35715084,토지피복지도/SG05_35715084_20251113.zip,127.5749999796672,35.024999924920536,127.60000004003415,35.050000557573256
35715085,토지피복지도/SG05_35715085_20251113.zip,127.59999997770136,35.02499986802024,127.62500004054067,35.05000054134069
35715086,토지피복지도/SG05_35715086_20251113.zip,127.6250000220057,35.0249998650488,127.65000005132214,35.05000055036335
35715087,토지피복지도/SG05_35715087_20251113.zip,127.65000000101004,35.0249998650488,127.67500002850647,35.05000030311935
35715088,토지피복지도/SG05_35715088_20251113.zip,127.67500000984305,35.024999910371925,127.70000001211054,35.050000521065094
35715089,토지피복지도/SG05_35715089_20251113.zip,127.69999995351817,35.02499986779197,127.72499994983548,35.050000530407424
35715090,토지피복지도/SG05_35715090_20251113.zip,127.72499993073052,35.02499986779197,127.75000000309171,35.05000052141827
35715093,토지피복지도/SG05_35715093_20251113.zip,127.54999996481243,34.99999990890152,127.57499999056749,35.02500053853552
35715094,토지피복지도/SG05_35715094_20251113.zip,127.57499997198018,34.99999988031863,127.60000002970348,35.02500057348966
35715095,토지피복지도/SG05_35715095_20251113.zip,127.59999997727148,34.99999988031863,127.62500004002789,35.02500055157493
35715096,토지피복지도/SG05_35715096_20251113.zip,127.62500002110156,34.999999879651064,127.65000005054166,35.02500050801375
35715097,토지피복지도/SG05_35715097_20251113.zip,127.65000000287132,34.999999879651064,127.67500003946205,35.0250005416915
35715098,토지피복지도/SG05_35715098_20251113.zip,127.6750000138453,34.99999990687477,127.7000000293271,35.025000568607894
35715099,토지피복지도/SG05_35715099_20251113.zip,127.6999999540021,34.99999992272938,127.72499997312235,35.02500053307865
35715100,토지피복지도/SG05_35715100_20251113.zip,127.72499994006773,34.999999919466454,127.75000000226852,35.025000528599705
35716071,토지피복지도/SG05_35716071_20251113.zip,127.74999995034256,35.04999996292613,127.77500005211262,35.07500066125543
35716081,토지피복지도/SG05_35716081_20251113.zip,127.7499999486786,35.02499990154449,127.77500001156079,35.05000063738772
35716082,토지피복지도/SG05_35716082_20251113.zip,127.77499999166241,35.02500000976257,127.80000002101521,35.050000645519376
35716091,토지피복지도/SG05_35716091_20251113.zip,127.7499999709216,34.99999998966033,127.77500004424866,35.025000555669116
35716092,토지피복지도/SG05_35716092_20251113.zip,127.77500000451536,34.99999995877588,127.79999996475522,35.02500065967841
35808079,토지피복지도/SG05_35808079_20251113.zip,128.9499999097962,35.54999996149159,128.97499996003603,35.57500066916755
35808080,토지피복지도/SG05_35808080_20251113.zip,128.974999911207,35.549999914893355,129.00000002151037,35.575000658441475
35808090,토지피복지도/SG05_35808090_20251113.zip,128.97499992764293,35.524999952101886,129.00000002151037,35.55000061443911
35902002,토지피복지도/SG05_35902002_20251113.zip,129.27500000064802,35.97499988389151,129.30000008623742,36.00000067130456
35902003,토지피복지도/SG05_35902003_20251113.zip,129.29999994406927,35.97499988389151,129.32500002677747,36.00000067426745
35902004,토지피복지도/SG05_35902004_20251113.zip,129.3249998871833,35.97499992505331,129.35000003525536,36.00000067433863
35902005,토지피복지도/SG05_35902005_20251113.zip,129.34999989695615,35.97499987731034,129.374999978566,36.00000067608408
35902006,토지피복지도/SG05_35902006_20251113.zip,129.37499990264283,35.97499987731034,129.40000007545197,36.000000676154734
35902007,토지피복지도/SG05_35902007_20251113.zip,129.39999994086833,35.97499992604508,129.4250001173723,36.000000676647815
35902008,토지피복지도/SG05_35902008_20251113.zip,129.42499996464988,35.97499992604508,129.45000008019687,36.000000673064456
35902009,토지피복지도/SG05_35902009_20251113.zip,129.44999998907878,35.97499997971209,129.47500003710715,36.000000677302296
35902010,토지피복지도/SG05_35902010_20251113.zip,129.47499996722712,35.97499997971209,129.50000002936,36.00000067749042
35902013,토지피복지도/SG05_35902013_20251113.zip,129.29999992703407,35.949999892060156,129.32500000400097,35.97500065667598
35902014,토지피복지도/SG05_35902014_20251113.zip,129.32499988254605,35.94999997049836,129.35000005518378,35.9750006743169
35902015,토지피복지도/SG05_35902015_20251113.zip,129.34999998727903,35.949999944451136,129.37500008690665,35.97500055234921
35902016,토지피복지도/SG05_35902016_20251113.zip,129.37499996287667,35.949999944451136,129.40000007545197,35.975000577544755
35902017,토지피복지도/SG05_35902017_20251113.zip,129.39999991696766,35.950000041641566,129.42499997225147,35.97500060157461
35902018,토지피복지도/SG05_35902018_20251113.zip,129.4249998795718,35.950000041641566,129.4500000442365,35.97500062865745
35902019,토지피복지도/SG05_35902019_20251113.zip,129.44999997503487,35.94999986697269,129.47500003710715,35.97500065313797
35902020,토지피복지도/SG05_35902020_20251113.zip,129.47499994472943,35.94999986697269,129.50000002936,35.975000682213526
35902023,토지피복지도/SG05_35902023_20251113.zip,129.29999990594706,35.925000062593135,129.32500000400097,35.950000671353834
35902024,토지피복지도/SG05_35902024_20251113.zip,129.3249999461517,35.92499991334287,129.35000005518378,35.95000071018708
35902025,토지피복지도/SG05_35902025_20251113.zip,129.34999994790434,35.92499990913556,129.37500008690665,35.95000061013605
35902026,토지피복지도/SG05_35902026_20251113.zip,129.3749999172546,35.92499990913556,129.4000000227506,35.95000065612345
35902027,토지피복지도/SG05_35902027_20251113.zip,129.3999999060443,35.92500004895627,129.42500010073107,35.95000070424471
35902028,토지피복지도/SG05_35902028_20251113.zip,129.4249999080407,35.92499992030292,129.4500000442365,35.95000075666605
35902029,토지피복지도/SG05_35902029_20251113.zip,129.44999994782285,35.92499992030292,129.47500000500884,35.95000067589035
35902030,토지피복지도/SG05_35902030_20251113.zip,129.4749999310987,35.92499993251357,129.50000000321964,35.95000058476721
35902034,토지피복지도/SG05_35902034_20251113.zip,129.32499996566378,35.89999988053965,129.35000012322357,35.925000641892105
35902035,토지피복지도/SG05_35902035_20251113.zip,129.3499999636824,35.900000033191304,129.3749999981464,35.92500056252772
35902036,토지피복지도/SG05_35902036_20251113.zip,129.37499989710287,35.89999993157055,129.40000002350422,35.92500063234702
35902037,토지피복지도/SG05_35902037_20251113.zip,129.39999996306165,35.89999993157055,129.42500010073107,35.92500070124024
35902038,토지피복지도/SG05_35902038_20251113.zip,129.4249999996839,35.89999985381276,129.45000000162247,35.92500063862464
35902039,토지피복지도/SG05_35902039_20251113.zip,129.44999993210467,35.89999985381276,129.47500000500884,35.925000578114535
35902040,토지피복지도/SG05_35902040_20251113.zip,129.47499991634484,35.899999894152145,129.50000004565942,35.925000665846746
35902044,토지피복지도/SG05_35902044_20251113.zip,129.3249999647466,35.87499987659603,129.35000012322357,35.90000058374598
35902045,토지피복지도/SG05_35902045_20251113.zip,129.34999998801825,35.87500004829016,129.3749999981464,35.90000068503552
35902046,토지피복지도/SG05_35902046_20251113.zip,129.37499992918652,35.87499999240135,129.40000010202348,35.900000643235515
35902047,토지피복지도/SG05_35902047_20251113.zip,129.39999999848794,35.87499999240135,129.4250000334882,35.90000059816644
35902048,토지피복지도/SG05_35902048_20251113.zip,129.42499997157142,35.874999966020184,129.45000000162247,35.90000055939953
35902049,토지피복지도/SG05_35902049_20251113.zip,129.4499999074453,35.874999966020184,129.4749999891039,35.90000052482986
35902050,토지피복지도/SG05_35902050_20251113.zip,129.47499991255154,35.87499996840529,129.50000004565942,35.90000064131192
35902055,토지피복지도/SG05_35902055_20251113.zip,129.34999998505592,35.849999960282744,129.37500002203967,35.87500071480303
35902056,토지피복지도/SG05_35902056_20251113.zip,129.3749999406152,35.84999995011352,129.40000010202348,35.87500069361067
35902057,토지피복지도/SG05_35902057_20251113.zip,129.39999990946203,35.84999995011352,129.4250000334882,35.87500066961079
35902058,토지피복지도/SG05_35902058_20251113.zip,129.42499992522727,35.84999997415755,129.44999995899744,35.87500065714036
35902059,토지피복지도/SG05_35902059_20251113.zip,129.44999988992504,35.84999997415755,129.4749999891039,35.87500065129016
35902060,토지피복지도/SG05_35902060_20251113.zip,129.47499990582762,35.85000003367304,129.50000001130394,35.87500065262697
35902068,토지피복지도/SG05_35902068_20251113.zip,129.42499988946412,35.82500002047885,129.44999995899744,35.850000643459516
35902069,토지피복지도/SG05_35902069_20251113.zip,129.44999986547214,35.825000002893816,129.47499998977042,35.850000642710675
35902070,토지피복지도/SG05_35902070_20251113.zip,129.4749999053788,35.82499999541107,129.50000005600768,35.850000701607115
35903001,토지피복지도/SG05_35903001_20251113.zip,129.49999990705595,35.975000038887025,129.5249999895145,36.00000067622529
35903002,토지피복지도/SG05_35903002_20251113.zip,129.5249999217734,35.975000038887025,129.54999999720985,36.00000067551503
35903003,토지피복지도/SG05_35903003_20251113.zip,129.54999989085857,35.97500010060901,129.57499999046374,36.00000067474891
35903011,토지피복지도/SG05_35903011_20251113.zip,129.4999998720618,35.949999984799746,129.52500010285954,35.975000711612594
35903012,토지피복지도/SG05_35903012_20251113.zip,129.52499997284622,35.949999984799746,129.5499999479001,35.97500074234106
35903013,토지피복지도/SG05_35903013_20251113.zip,129.54999987381444,35.950000113901076,129.57499999046374,35.9750004854753
35903021,토지피복지도/SG05_35903021_20251113.zip,129.4999998681509,35.924999828558384,129.52500010285954,35.9500006432062
35903022,토지피복지도/SG05_35903022_20251113.zip,129.5249999609017,35.924999828558384,129.55000007789104,35.95000070546743
35903031,토지피복지도/SG05_35903031_20251113.zip,129.49999996203277,35.89999985096347,129.52499996852043,35.92500061686154
35903032,토지피복지도/SG05_35903032_20251113.zip,129.52499989255094,35.89999985096347,129.55000007789104,35.924999993791076
35903041,토지피복지도/SG05_35903041_20251113.zip,129.499999967356,35.87499996840529,129.52500000426159,35.90000062232786
35903042,토지피복지도/SG05_35903042_20251113.zip,129.52499990555117,35.87499999821353,129.5499999688995,35.900000518466555
35903051,토지피복지도/SG05_35903051_20251113.zip,129.49999988245014,35.85000000580741,129.52500000426159,35.875000661132646
35903052,토지피복지도/SG05_35903052_20251113.zip,129.52499993940518,35.849999986921226,129.5500000652173,35.87500005026511
35903061,토지피복지도/SG05_35903061_20251113.zip,129.4999998920426,35.82499999541107,129.5250000922578,35.85000067002771
35905014,토지피복지도/SG05_35905014_20251113.zip,129.07499999996352,35.699999978262724,129.10000011951618,35.725000636289295
35905015,토지피복지도/SG05_35905015_20251113.zip,129.0999999230301,35.699999978262724,129.12500005355076,35.725000618556635
35905016,토지피복지도/SG05_35905016_20251113.zip,129.12499988943932,35.69999999025545,129.15000002767232,35.725000647263144
35905017,토지피복지도/SG05_35905017_20251113.zip,129.14999995073967,35.70000001967455,129.17500006519128,35.725000605548246
35905018,토지피복지도/SG05_35905018_20251113.zip,129.17499996139043,35.69999999354421,129.20000009498,35.72500058236536
35905019,토지피복지도/SG05_35905019_20251113.zip,129.1999999628028,35.69999999354421,129.22500003535802,35.72500060151944
35905020,토지피복지도/SG05_35905020_20251113.zip,129.2249999768933,35.70000004021619,129.25000008699658,35.72500065443934
35905023,토지피복지도/SG05_35905023_20251113.zip,129.04999997862,35.675000012814856,129.07500000989188,35.700000642912336
35905024,토지피복지도/SG05_35905024_20251113.zip,129.0749998999978,35.6750000110023,129.10000011951618,35.70000060837574
35905025,토지피복지도/SG05_35905025_20251113.zip,129.09999999063177,35.6750000110023,129.12500006314198,35.70000063252348
35905026,토지피복지도/SG05_35905026_20251113.zip,129.12500000505662,35.67499992799642,129.1499999774398,35.7000006533967
35905027,토지피복지도/SG05_35905027_20251113.zip,129.1499999148906,35.67499992799642,129.17500006519128,35.700000692512006
35905028,토지피복지도/SG05_35905028_20251113.zip,129.17499998357263,35.67499992311736,129.20000005662743,35.70000067961597
35905029,토지피복지도/SG05_35905029_20251113.zip,129.1999999518797,35.67499992311736,129.22500008876113,35.70000067871441
35905030,토지피복지도/SG05_35905030_20251113.zip,129.2250000062315,35.674999997241905,129.25000008699658,35.70000070625739
35905032,토지피복지도/SG05_35905032_20251113.zip,129.02499991196922,35.64999999213071,129.0500000022402,35.67500056615594
35905033,토지피복지도/SG05_35905033_20251113.zip,129.049999921265,35.65000007756099,129.07500000186596,35.67500066961965
35905034,토지피복지도/SG05_35905034_20251113.zip,129.07499989779302,35.64999994042079,129.1000000531266,35.675000657583716
35905035,토지피복지도/SG05_35905035_20251113.zip,129.09999996810427,35.64999994042079,129.12500006314198,35.675000181994534
35905036,토지피복지도/SG05_35905036_20251113.zip,129.12499992052525,35.64999996669257,129.14999996332196,35.675000629546695
35905037,토지피복지도/SG05_35905037_20251113.zip,129.14999990636156,35.64999994014762,129.17500001099214,35.67500060513692
35905038,토지피복지도/SG05_35905038_20251113.zip,129.17499994706722,35.64999994014762,129.20000005662743,35.675000604826536
35905039,토지피복지도/SG05_35905039_20251113.zip,129.1999999755122,35.65000000002078,129.22500008876113,35.675000621967804
35905040,토지피복지도/SG05_35905040_20251113.zip,129.2249999907337,35.649999990973136,129.25000000393737,35.67500065294646
35905041,토지피복지도/SG05_35905041_20251113.zip,128.99999995544823,35.62499998174021,129.02500006036493,35.65000051446896
35905042,토지피복지도/SG05_35905042_20251113.zip,129.02500000029178,35.62500004117915,129.05000006328285,35.650000675431755
35905043,토지피복지도/SG05_35905043_20251113.zip,129.04999994117995,35.62500003815217,129.07500010679982,35.6500007346631
35905044,토지피복지도/SG05_35905044_20251113.zip,129.07499999092926,35.62500003815217,129.1000000531266,35.6500005670596
35905045,토지피복지도/SG05_35905045_20251113.zip,129.0999999476328,35.62499993983116,129.12499998416044,35.650000597666725
35905046,토지피복지도/SG05_35905046_20251113.zip,129.12499989776123,35.62499993983116,129.14999999852992,35.65000063980366
35905047,토지피복지도/SG05_35905047_20251113.zip,129.14999992728633,35.624999994854925,129.17500000347408,35.65000062722289
35905048,토지피복지도/SG05_35905048_20251113.zip,129.17499994469358,35.625000033107234,129.20000000771034,35.65000062404087
35905049,토지피복지도/SG05_35905049_20251113.zip,129.19999994931467,35.625000015892056,129.22500001324568,35.65000066391247
35905050,토지피복지도/SG05_35905050_20251113.zip,129.2249999422548,35.625000015892056,129.25000012022963,35.650000644878666
35905051,토지피복지도/SG05_35905051_20251113.zip,128.99999995261578,35.59999993218045,129.0250000514742,35.625000705944004
35905052,토지피복지도/SG05_35905052_20251113.zip,129.02499999730964,35.59999993218045,129.05000008963063,35.62500072974121
35905053,토지피복지도/SG05_35905053_20251113.zip,129.05000000871436,35.600000035497764,129.07500010679982,35.62500069374885
35905054,토지피복지도/SG05_35905054_20251113.zip,129.0750000277087,35.599999909633844,129.10000006242717,35.62500069253413
35905055,토지피복지도/SG05_35905055_20251113.zip,129.09999995028505,35.599999909633844,129.12499998416044,35.62500064101924
35905056,토지피복지도/SG05_35905056_20251113.zip,129.12499987739653,35.59999994936364,129.15000006291694,35.62500061700125
35905057,토지피복지도/SG05_35905057_20251113.zip,129.14999997452455,35.599999960430594,129.17500004934587,35.62500068260051
35905058,토지피복지도/SG05_35905058_20251113.zip,129.1749999691021,35.59999993199288,129.20000002550884,35.625000701591816
35905059,토지피복지도/SG05_35905059_20251113.zip,129.19999996839633,35.59999993199288,129.22499999051342,35.625000673371034
35905060,토지피복지도/SG05_35905060_20251113.zip,129.22499993207157,35.5999999489852,129.25000012022963,35.62500066026275
35905061,토지피복지도/SG05_35905061_20251113.zip,128.9999999296433,35.57500000810042,129.0250000384512,35.60000063233142
35905062,토지피복지도/SG05_35905062_20251113.zip,129.0249999537543,35.57500000810042,129.05000008963063,35.60000064682299
35905063,토지피복지도/SG05_35905063_20251113.zip,129.04999995800455,35.57500007022169,129.07500005223073,35.600000689001
35905064,토지피복지도/SG05_35905064_20251113.zip,129.07499998144542,35.57499995037795,129.10000006242717,35.600000623707714
35905065,토지피복지도/SG05_35905065_20251113.zip,129.09999998145366,35.57499995037795,129.12500000078896,35.60000057855915
35905066,토지피복지도/SG05_35905066_20251113.zip,129.1249998835575,35.57499992795136,129.15000006291694,35.60000063067584
35905067,토지피복지도/SG05_35905067_20251113.zip,129.14999996229022,35.57499992795136,129.17500004934587,35.600000634731785
35905068,토지피복지도/SG05_35905068_20251113.zip,129.1749999418217,35.575000009150465,129.20000009238782,35.60000056830366
35905069,토지피복지도/SG05_35905069_20251113.zip,129.19999999987007,35.575000009150465,129.22500004289057,35.600000651889424
35905070,토지피복지도/SG05_35905070_20251113.zip,129.22499996073373,35.575000019143744,129.24999997973913,35.600000660532416
35905071,토지피복지도/SG05_35905071_20251113.zip,128.99999994880872,35.549999914893355,129.0249999762309,35.575000681125786
35905072,토지피복지도/SG05_35905072_20251113.zip,129.02499992244853,35.54999999038731,129.0500000110879,35.57500069432669
35905073,토지피복지도/SG05_35905073_20251113.zip,129.04999995970311,35.55000000090117,129.0750000127105,35.57500072123229
35905074,토지피복지도/SG05_35905074_20251113.zip,129.07499995107037,35.55000000090117,129.10000000956802,35.57500066089918
35905075,토지피복지도/SG05_35905075_20251113.zip,129.09999994075446,35.54999993939548,129.12500000078896,35.575000623013835
35905076,토지피복지도/SG05_35905076_20251113.zip,129.1249999251075,35.54999993939548,129.1499999830004,35.57500061111252
35905077,토지피복지도/SG05_35905077_20251113.zip,129.14999990352004,35.549999987745515,129.17500006971463,35.57500062657105
35905078,토지피복지도/SG05_35905078_20251113.zip,129.17499994497254,35.54999998304494,129.20000009238782,35.57500066606558
35905079,토지피복지도/SG05_35905079_20251113.zip,129.2000000000093,35.54999998304494,129.22500004289057,35.57500066256288
35905080,토지피복지도/SG05_35905080_20251113.zip,129.22499994598292,35.550000005266895,129.25000006635108,35.5750006843636
35905081,토지피복지도/SG05_35905081_20251113.zip,128.99999996915977,35.524999952101886,129.02500001368352,35.55000059659619
35905082,토지피복지도/SG05_35905082_20251113.zip,129.02499993940938,35.52499993702676,129.04999999357392,35.55000066626949
35905083,토지피복지도/SG05_35905083_20251113.zip,129.0499999429418,35.52499993702676,129.0749999869025,35.55000064550646
35905084,토지피복지도/SG05_35905084_20251113.zip,129.07499993317646,35.524999939400935,129.09999997550352,35.5500006623685
35905085,토지피복지도/SG05_35905085_20251113.zip,129.09999991543256,35.524999988093874,129.124999957421,35.55000063132876
35905086,토지피복지도/SG05_35905086_20251113.zip,129.12499989460895,35.525000009142715,129.15000008304298,35.55000062969634
35905087,토지피복지도/SG05_35905087_20251113.zip,129.14999992771894,35.52499998669855,129.17500006971463,35.5500006522393
35905088,토지피복지도/SG05_35905088_20251113.zip,129.1750000035881,35.52499998669855,129.20000002458795,35.55000063435047
35905089,토지피복지도/SG05_35905089_20251113.zip,129.19999995788388,35.52499999382102,129.22499996589565,35.550000642465044
35905090,토지피복지도/SG05_35905090_20251113.zip,129.22499989695973,35.52499995306158,129.25000006635108,35.55000067962883
35905091,토지피복지도/SG05_35905091_20251113.zip,128.99999998250377,35.49999989640264,129.02500001368352,35.5250006098859
35905093,토지피복지도/SG05_35905093_20251113.zip,129.04999991727382,35.49999995457147,129.0749999722781,35.52500058459719
35905094,토지피복지도/SG05_35905094_20251113.zip,129.07499991850554,35.49999998300916,129.0999999826736,35.5250006052966
35905095,토지피복지도/SG05_35905095_20251113.zip,129.09999989559782,35.49999998300916,129.12500011754022,35.525000679844574
35905096,토지피복지도/SG05_35905096_20251113.zip,129.12499993929165,35.50000003462109,129.15000008304298,35.52500068346046
35905097,토지피복지도/SG05_35905097_20251113.zip,129.1499999148654,35.500000022308996,129.17500005166335,35.5250006466554
35905098,토지피복지도/SG05_35905098_20251113.zip,129.17499999609677,35.49999990004404,129.2000000026747,35.52500064031702
35905099,토지피복지도/SG05_35905099_20251113.zip,129.19999994641995,35.49999990004404,129.2249999410597,35.525000660799265
35905100,토지피복지도/SG05_35905100_20251113.zip,129.2249998842277,35.49999994926404,129.25000003888368,35.525000639175985
35906011,토지피복지도/SG05_35906011_20251113.zip,129.2499999347172,35.700000020150846,129.2750000142544,35.7250006109989
35906021,토지피복지도/SG05_35906021_20251113.zip,129.24999992967656,35.67499999332513,129.27499995064522,35.70000067088795
35906031,토지피복지도/SG05_35906031_20251113.zip,129.2499999116759,35.649999990973136,129.2749999793942,35.675000528763476
35906032,토지피복지도/SG05_35906032_20251113.zip,129.27499990107515,35.650000003079874,129.29999993812245,35.67500065033831
35906041,토지피복지도/SG05_35906041_20251113.zip,129.24999999245205,35.625000021996684,129.27500007373897,35.65000064591487
35906042,토지피복지도/SG05_35906042_20251113.zip,129.27499996191412,35.62499996067462,129.30000000830498,35.65000066928081
35906051,토지피복지도/SG05_35906051_20251113.zip,129.24999993805267,35.5999999489852,129.27500007373897,35.62500068398657
35906052,토지피복지도/SG05_35906052_20251113.zip,129.2750000032153,35.59999992185219,129.30000000830498,35.62500065534725
35906053,토지피복지도/SG05_35906053_20251113.zip,129.29999992619392,35.59999992185219,129.32500003507542,35.62500057726011
35906061,토지피복지도/SG05_35906061_20251113.zip,129.249999903556,35.57499997408247,129.2750000717019,35.60000061443354
35906062,토지피복지도/SG05_35906062_20251113.zip,129.27500000335132,35.57499997408247,129.2999999766903,35.60000060374382
35906071,토지피복지도/SG05_35906071_20251113.zip,129.24999996016564,35.54999999197522,129.2750000717019,35.5750006628935
35906072,토지피복지도/SG05_35906072_20251113.zip,129.27499996099522,35.549999955956295,129.30000004579946,35.57500066655086
35906073,토지피복지도/SG05_35906073_20251113.zip,129.299999951774,35.54999994737185,129.32500003364734,35.57500069606376
35906074,토지피복지도/SG05_35906074_20251113.zip,129.3249999083442,35.54999994737185,129.35000007077485,35.57500068114974
35906077,토지피복지도/SG05_35906077_20251113.zip,129.39999993176315,35.54999990227088,129.4250000708742,35.57500064726712
35906078,토지피복지도/SG05_35906078_20251113.zip,129.42500000063777,35.54999990227088,129.45000000438344,35.57500065963658
35906079,토지피복지도/SG05_35906079_20251113.zip,129.44999993600982,35.550000029026315,129.47500008110276,35.57500025015054
35906081,토지피복지도/SG05_35906081_20251113.zip,129.249999990314,35.524999906079,129.27499997862756,35.55000067249371
