연도,key,산업용,산업용여름,주택용,주택용여름,일반용,일반용여름,제조업,제조업여름,인구,온열,여름온열,여름온열률10만,가구수,다자녀,소년소녀가정,한부모가정,질환자,임산부,영유아,장애인,노인,발급률_인구천명,노인비중
2020,부산광역시 강서구,3296.6,814.2,208.8,53.2,445.0,117.9,3225.5,796.1,137957.0,2,2,1.4497270888755192,1052.0,0.0,7.0,82.0,145.0,0.0,36.0,373.0,409.0,7.625564487485231,38.87832699619772
2020,부산광역시 금정구,248.2,61.6,349.6,86.8,374.7,99.5,109.9,26.3,232666.0,1,1,0.4298006584546087,4374.0,0.0,24.0,348.0,583.0,1.0,42.0,1497.0,1879.0,18.799480800804588,42.95839048925469
2020,부산광역시 기장군,715.4,156.8,139.6,36.0,318.6,83.1,459.0,106.4,174545.0,5,5,2.8645907932051906,2748.0,0.0,18.0,279.0,462.0,1.0,64.0,952.0,972.0,15.743790999455728,35.37117903930131
2020,부산광역시 남구,517.5,126.9,417.9,105.8,395.7,106.5,394.2,95.1,267731.0,3,3,1.1205276938419533,3606.0,0.0,34.0,207.0,548.0,1.0,27.0,1344.0,1445.0,13.468742879980278,40.07210205213533
2020,부산광역시 동구,76.3,19.3,133.6,33.5,280.6,75.2,31.2,7.8,88901.0,4,4,4.499386958526901,3292.0,0.0,14.0,251.0,462.0,1.0,29.0,1083.0,1452.0,37.029954668676396,44.106925880923455
2020,부산광역시 동래구,95.8,25.1,397.1,99.2,405.2,110.3,10.3,2.6,270745.0,3,3,1.1080537036695046,3213.0,0.0,29.0,307.0,486.0,0.0,27.0,1073.0,1291.0,11.867255166300394,40.18051665110489
2020,부산광역시 부산진구,254.9,67.3,557.5,141.9,784.8,216.1,30.0,7.3,359886.0,5,5,1.3893288430225128,6777.0,0.0,35.0,468.0,938.0,1.0,61.0,2443.0,2831.0,18.83096313832714,41.77364615611627
2020,부산광역시 북구,109.2,29.1,405.5,103.0,324.9,87.0,14.4,3.7,283952.0,3,3,1.0565165943539754,7850.0,0.0,37.0,594.0,1137.0,4.0,74.0,3203.0,2801.0,27.645517552262355,35.681528662420384
2020,부산광역시 사상구,799.8,182.7,296.4,74.7,397.2,105.8,752.0,170.2,212586.0,7,6,2.8223871750726763,5455.0,0.0,35.0,328.0,811.0,5.0,58.0,2355.0,1863.0,25.66020340003575,34.152153987167736
2020,부산광역시 사하구,1602.5,399.2,445.8,113.2,411.2,109.0,1482.3,367.7,311757.0,4,4,1.2830505810615318,7421.0,0.0,44.0,611.0,1123.0,2.0,69.0,2873.0,2699.0,23.80379590514407,36.369761487670125
2020,부산광역시 서구,165.3,45.3,158.2,39.0,230.6,62.2,142.0,39.2,108135.0,1,1,0.9247699634715864,2950.0,0.0,8.0,238.0,420.0,0.0,18.0,904.0,1362.0,27.280713922411802,46.16949152542373
2020,부산광역시 수영구,14.2,3.6,277.6,70.5,292.0,77.9,7.1,1.7,176894.0,3,3,1.695930896469072,2592.0,0.0,21.0,173.0,407.0,2.0,32.0,859.0,1098.0,14.65284294549278,42.36111111111111
2020,부산광역시 연제구,63.7,17.0,316.8,79.8,366.3,100.2,13.1,3.2,209157.0,1,1,0.4781097453109386,3116.0,0.0,34.0,256.0,470.0,2.0,39.0,1037.0,1278.0,14.897899663888849,41.01412066752246
2020,부산광역시 영도구,99.3,26.3,159.9,39.1,150.5,39.0,69.5,18.6,113342.0,5,5,4.411427361437067,4667.0,0.0,13.0,191.0,786.0,1.0,40.0,1827.0,1809.0,41.17626299165358,38.76151703449754
2020,부산광역시 중구,7.2,1.7,62.0,15.4,279.9,75.8,5.0,1.2,41523.0,1,1,2.408303831611396,1422.0,0.0,3.0,70.0,216.0,0.0,15.0,428.0,690.0,34.24608048551405,48.52320675105485
2020,부산광역시 해운대구,204.8,45.5,683.8,174.9,845.5,238.6,120.4,28.5,402169.0,4,4,0.9946067449256406,6809.0,0.0,40.0,596.0,1037.0,4.0,71.0,2478.0,2583.0,16.93069331549672,37.93508591569981
2020,서울특별시 강남구,247.6,56.6,932.3,258.0,3169.7,856.7,12.9,3.2,539231.0,1,1,0.1854492786950305,4747.0,0.0,9.0,341.0,809.0,2.0,44.0,2127.0,1415.0,8.803277259653099,29.808299978934066
2020,서울특별시 강동구,168.5,44.2,628.9,167.4,698.2,188.7,22.2,4.9,459970.0,3,3,0.6522164488988412,4703.0,0.0,33.0,363.0,854.0,2.0,39.0,1586.0,1826.0,10.224579863904168,38.826281097172014
2020,서울특별시 강북구,52.1,13.1,415.5,106.3,394.2,104.6,31.8,7.8,308055.0,1,1,0.3246173572900943,7050.0,0.0,36.0,611.0,1172.0,1.0,68.0,2524.0,2638.0,22.885523688951647,37.41843971631206
2020,서울특별시 강서구,312.5,77.3,828.0,216.1,1326.9,359.3,46.4,11.7,580185.0,2,2,0.3447176331687306,10925.0,0.0,18.0,597.0,1823.0,4.0,63.0,5371.0,3049.0,18.830200711841915,27.908466819221967
2020,서울특별시 관악구,37.8,9.5,677.5,176.9,740.8,198.6,21.7,5.3,495060.0,2,2,0.4039914353815699,6326.0,0.0,40.0,372.0,1140.0,2.0,70.0,2186.0,2516.0,12.778249101119057,39.77236800505849
2020,서울특별시 광진구,376.4,101.1,488.5,130.2,590.7,162.4,29.8,7.4,346682.0,1,1,0.2884487801501088,3029.0,0.0,27.0,277.0,506.0,0.0,28.0,983.0,1208.0,8.737113550746793,39.881148894024435
2020,서울특별시 구로구,347.2,84.9,608.1,157.4,787.5,209.3,99.8,24.1,404408.0,1,1,0.2472750291784534,3984.0,0.0,24.0,328.0,670.0,1.0,54.0,1338.0,1569.0,9.851437162469585,39.38253012048193
2020,서울특별시 금천구,246.1,63.2,333.4,86.3,975.1,263.6,234.9,60.3,231733.0,1,1,0.4315311155510868,3876.0,0.0,25.0,342.0,652.0,1.0,36.0,1324.0,1496.0,16.726146038760124,38.59649122807017
2020,서울특별시 노원구,70.8,18.3,691.4,178.0,582.0,157.8,32.6,8.4,523037.0,0,0,0.0,11402.0,0.0,36.0,914.0,1661.0,3.0,90.0,5284.0,3414.0,21.799604999263916,29.942115418347658
2020,서울특별시 도봉구,55.0,14.0,438.5,112.3,331.0,88.0,41.3,10.4,325257.0,2,2,0.6148983726714567,4406.0,0.0,28.0,489.0,727.0,3.0,41.0,1409.0,1709.0,13.546211149952192,38.7880163413527
2020,서울특별시 동대문구,166.6,43.4,523.1,136.5,598.6,159.3,71.6,17.9,342837.0,1,1,0.2916838030900982,4971.0,0.0,32.0,330.0,765.0,0.0,40.0,1577.0,2227.0,14.499601851608782,44.7998390665862
2020,서울특별시 동작구,53.3,14.3,544.3,142.9,565.5,153.8,14.0,4.0,391220.0,1,1,0.2556106538520525,3437.0,0.0,15.0,263.0,589.0,0.0,24.0,1131.0,1415.0,8.785338172895045,41.16962467267966
2020,서울특별시 마포구,174.0,55.3,599.4,160.4,1229.3,326.2,21.1,5.6,371890.0,0,0,0.0,3443.0,0.0,10.0,295.0,558.0,2.0,31.0,1210.0,1337.0,9.258113958428568,38.832413592796975
2020,서울특별시 서대문구,32.8,8.5,458.6,121.8,542.7,148.8,15.2,4.0,312173.0,1,1,0.3203351987519741,3314.0,0.0,19.0,236.0,517.0,1.0,20.0,1083.0,1438.0,10.615908486640421,43.391671695835846
2020,서울특별시 서초구,441.7,118.3,713.0,193.0,1922.8,518.6,8.6,2.1,425126.0,1,1,0.2352243805365938,1922.0,0.0,10.0,146.0,324.0,0.0,33.0,686.0,723.0,4.521012593913334,37.61706555671176
2020,서울특별시 성동구,881.7,227.3,454.4,117.8,701.2,187.6,221.4,55.5,293556.0,3,3,1.0219515186199566,3177.0,0.0,18.0,205.0,515.0,0.0,29.0,1107.0,1303.0,10.82246658218534,41.01353478124016
2020,서울특별시 성북구,100.1,26.7,626.5,160.8,503.4,133.8,44.4,11.4,437153.0,1,1,0.2287528622701891,4868.0,0.0,27.0,370.0,794.0,0.0,62.0,1532.0,2083.0,11.135689335312808,42.78964667214461
2020,서울특별시 송파구,209.8,55.6,967.9,254.9,1488.9,412.9,38.0,9.9,667960.0,3,3,0.449128690340739,3877.0,0.0,25.0,423.0,674.0,0.0,51.0,1211.0,1493.0,5.804239774836816,38.50915656435388
2020,서울특별시 양천구,45.5,10.9,652.4,169.5,947.3,247.1,16.8,3.8,454251.0,2,2,0.4402852167634193,4806.0,0.0,21.0,393.0,735.0,6.0,59.0,1749.0,1843.0,10.580053758824967,38.34789846025801
2020,서울특별시 영등포구,228.2,59.1,617.6,164.0,1653.0,457.0,107.5,27.0,379480.0,0,0,0.0,3538.0,0.0,11.0,149.0,540.0,0.0,23.0,1136.0,1679.0,9.323284494571519,47.456189937817975
2020,서울특별시 용산구,103.2,26.6,426.8,115.3,729.2,198.3,16.3,4.2,230040.0,2,2,0.8694140149539211,2527.0,0.0,12.0,103.0,421.0,0.0,18.0,778.0,1195.0,10.985046078942794,47.289275821131774
2020,서울특별시 은평구,186.6,48.6,662.9,170.4,518.7,137.6,13.1,3.2,479835.0,3,3,0.6252149176279346,6606.0,0.0,15.0,553.0,1022.0,2.0,80.0,2148.0,2786.0,13.767232486167119,42.17378141083863
2020,서울특별시 종로구,70.5,18.3,268.7,72.0,1171.6,319.7,64.9,16.8,149384.0,2,2,1.3388314678948214,1962.0,0.0,4.0,88.0,303.0,0.0,9.0,626.0,932.0,13.1339367000482,47.50254841997961
2020,서울특별시 중구,221.1,56.4,208.2,56.1,1713.3,475.1,201.5,51.4,125240.0,1,1,0.7984669434685404,2066.0,0.0,10.0,72.0,321.0,0.0,13.0,653.0,997.0,16.496327052060046,48.25750242013553
2020,서울특별시 중랑구,69.5,17.1,536.3,139.7,445.5,118.1,53.6,13.1,394702.0,3,3,0.7600670885883527,6743.0,0.0,44.0,519.0,1115.0,1.0,65.0,2434.0,2565.0,17.08377459450421,38.03944831677295
2020,세종특별자치시 세종시,1843.0,464.3,566.8,140.6,718.0,191.5,1619.0,407.5,355831.0,2,2,0.5620645755990906,,,,,,,,,,,
2020,울산광역시 남구,14358.2,3666.5,485.4,121.9,734.1,196.5,13390.8,3423.7,320064.0,2,2,0.624875024995001,2755.0,0.0,36.0,130.0,414.0,0.0,38.0,1154.0,983.0,8.60765346930614,35.68058076225045
2020,울산광역시 동구,973.6,258.9,217.2,53.3,216.3,57.4,944.7,251.2,156806.0,13,12,7.652768388964708,1097.0,0.0,26.0,118.0,203.0,0.0,22.0,455.0,273.0,6.9959057689119035,24.88605287146764
2020,울산광역시 북구,1687.5,433.8,315.0,79.2,308.8,82.4,1633.9,419.8,219014.0,4,4,1.8263672641931563,1224.0,0.0,28.0,91.0,219.0,2.0,45.0,483.0,356.0,5.588683828431059,29.08496732026144
2020,울산광역시 울주군,12005.7,2692.9,324.2,80.1,437.3,111.2,11589.1,2621.1,222538.0,5,4,1.7974458294763145,1714.0,0.0,36.0,99.0,270.0,0.0,27.0,695.0,587.0,7.702055379306006,34.24737456242707
2020,울산광역시 중구,27.2,7.0,318.4,78.4,320.2,86.1,11.3,2.9,217595.0,2,2,0.919138766975344,2224.0,0.0,22.0,119.0,334.0,1.0,28.0,784.0,936.0,10.220823088765826,42.086330935251794
2020,인천광역시 강화군,88.7,20.2,86.8,20.7,178.5,39.9,72.5,16.1,69203.0,1,1,1.4450240596505932,1236.0,0.0,11.0,63.0,145.0,1.0,12.0,501.0,503.0,17.86049737728133,40.6957928802589
2020,인천광역시 계양구,376.1,93.3,406.1,103.4,428.3,112.0,211.4,51.6,296750.0,2,2,0.6739679865206403,3915.0,0.0,43.0,480.0,675.0,3.0,66.0,1357.0,1291.0,13.192923336141533,32.9757343550447
2020,인천광역시 남동구,1985.0,464.4,791.7,202.1,891.0,234.4,1884.3,438.7,525354.0,2,2,0.3806956832916471,9016.0,0.0,58.0,962.0,1472.0,17.0,221.0,3365.0,2921.0,17.161761402787455,32.39795918367347
2020,인천광역시 동구,3322.1,836.7,87.9,22.2,107.3,26.2,3270.2,822.7,62542.0,0,0,0.0,1413.0,0.0,4.0,84.0,168.0,0.0,17.0,547.0,593.0,22.592817626554954,41.967445152158525
2020,인천광역시 미추홀구,418.4,99.8,590.3,150.2,601.8,152.4,329.6,77.5,404343.0,6,5,1.2365738988927717,6706.0,0.0,48.0,697.0,1082.0,10.0,129.0,2338.0,2402.0,16.584929131949856,35.818669847897404
2020,인천광역시 부평구,719.6,180.8,715.6,182.6,741.2,193.7,657.5,164.6,494962.0,3,3,0.6061071354972705,9123.0,0.0,61.0,743.0,1539.0,8.0,137.0,3568.0,3067.0,18.431717990471995,33.61832730461471
2020,인천광역시 서구,3651.6,888.6,814.4,208.1,1051.4,268.8,3244.5,790.9,542040.0,6,6,1.1069293779056897,5327.0,0.0,47.0,629.0,851.0,3.0,136.0,1979.0,1682.0,9.827687993506013,31.57499530692698
2020,인천광역시 연수구,1015.7,261.3,655.1,175.7,706.9,191.9,569.4,156.6,387450.0,2,2,0.5161956381468576,3923.0,0.0,23.0,372.0,581.0,1.0,60.0,1674.0,1212.0,10.125177442250614,30.89472342594953
2020,인천광역시 옹진군,49.9,15.4,26.3,6.5,108.2,25.0,27.9,10.9,20455.0,0,0,0.0,33.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,10.0,1.6132974822781716,30.303030303030305
2020,인천광역시 중구,923.0,235.5,222.2,56.7,1047.6,274.5,789.7,201.2,139729.0,5,5,3.578355244795282,1815.0,0.0,12.0,107.0,235.0,1.0,29.0,588.0,843.0,12.989429538606874,46.44628099173554
2020,전라남도 강진군,59.1,15.0,46.2,11.4,65.2,15.8,36.3,8.9,34597.0,1,1,2.890424025204497,903.0,0.0,10.0,31.0,103.0,1.0,10.0,430.0,318.0,26.100528947596615,35.21594684385382
2020,전라남도 고흥군,72.4,17.8,89.8,22.1,106.0,25.9,40.6,9.6,63922.0,1,1,1.5644066205688183,1744.0,0.0,8.0,35.0,167.0,0.0,15.0,894.0,625.0,27.28325146272019,35.837155963302756
2020,전라남도 곡성군,211.1,57.0,35.7,8.6,51.8,12.4,205.5,55.6,28039.0,4,4,14.265844002995824,681.0,0.0,12.0,17.0,70.0,0.0,5.0,342.0,235.0,24.287599415100395,34.50807635829663
2020,전라남도 광양시,2748.6,575.6,210.8,54.9,272.0,70.7,2628.6,557.4,151769.0,19,18,11.86012953897041,1465.0,0.0,19.0,183.0,173.0,0.0,31.0,612.0,447.0,9.652827652550917,30.51194539249147
2020,전라남도 구례군,22.9,6.2,33.9,8.2,60.6,14.6,14.9,4.0,25719.0,9,9,34.99358450950659,604.0,0.0,1.0,16.0,64.0,0.0,2.0,299.0,222.0,23.484583381935536,36.75496688741722
2020,전라남도 나주시,504.2,131.4,173.5,45.2,290.8,76.6,460.6,120.1,115613.0,4,4,3.459818532517969,1804.0,0.0,10.0,96.0,201.0,4.0,27.0,865.0,601.0,15.603781581656042,33.31485587583148
2020,전라남도 담양군,207.1,50.1,52.4,12.8,115.7,28.0,190.3,45.9,46280.0,3,3,6.48228176318064,708.0,0.0,1.0,31.0,80.0,0.0,8.0,333.0,255.0,15.29818496110631,36.016949152542374
2020,전라남도 목포시,111.3,27.3,349.1,88.6,492.9,123.9,64.7,15.6,224044.0,7,6,2.67804538394244,4354.0,0.0,32.0,530.0,564.0,3.0,77.0,1757.0,1391.0,19.43368266947564,31.94763435920992
2020,전라남도 무안군,108.6,27.1,127.5,34.0,173.9,43.3,64.7,16.2,86132.0,6,6,6.966052106069754,995.0,0.0,8.0,63.0,105.0,0.0,9.0,484.0,326.0,11.55203640923234,32.76381909547739
2020,전라남도 보성군,51.0,12.5,53.9,13.2,76.7,18.2,40.6,9.9,40482.0,5,5,12.351168420532584,1056.0,0.0,15.0,30.0,107.0,2.0,7.0,530.0,365.0,26.085667704164813,34.56439393939394
2020,전라남도 순천시,923.1,221.1,415.3,104.6,532.8,141.0,787.1,187.7,282189.0,16,16,5.66995878648707,3131.0,0.0,64.0,218.0,378.0,1.0,41.0,1472.0,957.0,11.095400600306887,30.565314595975728
2020,전라남도 신안군,29.1,7.5,42.5,10.2,65.2,15.2,19.4,5.0,38938.0,3,3,7.704555960758128,822.0,0.0,14.0,8.0,65.0,0.0,11.0,380.0,344.0,21.11048333247727,41.84914841849148
2020,전라남도 여수시,12615.7,3228.9,410.3,105.4,648.6,166.4,12147.6,3095.9,280242.0,15,15,5.352516753377438,4356.0,0.0,49.0,330.0,533.0,0.0,48.0,2004.0,1392.0,15.54370865180808,31.955922865013775
2020,전라남도 영광군,427.7,118.0,70.3,17.2,107.6,25.8,58.6,14.5,53099.0,1,1,1.8832746379404508,1120.0,0.0,8.0,52.0,121.0,2.0,19.0,567.0,351.0,21.09267594493305,31.339285714285715
2020,전라남도 영암군,761.4,185.9,77.6,19.2,130.3,32.0,741.3,180.8,53699.0,7,7,13.035624499525133,848.0,0.0,17.0,50.0,91.0,0.0,12.0,428.0,250.0,15.791727965139016,29.4811320754717
2020,전라남도 완도군,41.0,10.8,65.9,16.2,103.7,25.4,25.0,6.6,49916.0,1,1,2.003365654299223,999.0,0.0,6.0,14.0,91.0,0.0,9.0,509.0,370.0,20.013622886449234,37.03703703703704
2020,전라남도 장성군,357.0,87.4,53.2,13.0,102.7,25.4,329.4,80.3,44464.0,2,2,4.49802087081684,814.0,0.0,6.0,32.0,85.0,0.0,12.0,390.0,289.0,18.30694494422454,35.5036855036855
2020,전라남도 장흥군,64.6,16.5,50.1,12.3,69.1,16.6,41.4,10.5,37800.0,2,2,5.291005291005291,1011.0,0.0,5.0,24.0,108.0,0.0,21.0,524.0,329.0,26.746031746031747,32.54203758654797
2020,전라남도 진도군,22.3,5.5,42.3,10.3,64.7,16.2,14.3,3.4,31227.0,1,1,3.202356934703942,783.0,0.0,16.0,30.0,85.0,0.0,10.0,391.0,251.0,25.074454798731868,32.05619412515964
2020,전라남도 함평군,83.6,19.4,38.3,9.3,53.4,12.9,71.5,16.3,32050.0,2,2,6.240249609984399,738.0,0.0,12.0,14.0,64.0,0.0,11.0,414.0,223.0,23.026521060842434,30.21680216802168
2020,전라남도 해남군,96.1,23.7,91.3,22.5,137.9,33.5,79.6,19.7,68806.0,8,8,11.626893003517134,1448.0,0.0,20.0,29.0,163.0,2.0,13.0,696.0,525.0,21.044676336366013,36.25690607734807
2020,전라남도 화순군,129.8,35.2,81.3,20.0,147.8,37.7,116.7,31.8,62522.0,0,0,0.0,1012.0,0.0,15.0,83.0,115.0,0.0,12.0,469.0,318.0,16.186302421547616,31.422924901185773
2020,전북특별자치도 고창군,96.4,24.8,72.5,17.6,108.6,26.5,71.5,18.2,54529.0,1,1,1.83388655577766,1238.0,0.0,28.0,22.0,142.0,0.0,18.0,617.0,411.0,22.70351556052743,33.198707592891765
2020,전북특별자치도 군산시,4541.1,895.0,405.1,100.5,598.8,152.3,4416.8,864.4,267859.0,9,9,3.3599767041615176,5506.0,0.0,21.0,347.0,754.0,5.0,99.0,2334.0,1946.0,20.55559081457035,35.34326189611333
2020,전북특별자치도 김제시,472.8,115.8,107.2,26.4,164.6,40.2,437.9,107.6,82450.0,2,2,2.425712553062462,3012.0,0.0,14.0,109.0,372.0,2.0,38.0,1415.0,1062.0,36.53123104912068,35.2589641434263
2020,전북특별자치도 남원시,155.3,39.5,109.4,26.8,161.0,38.9,119.4,30.6,80662.0,2,2,2.47948228409908,2014.0,0.0,14.0,105.0,246.0,0.0,38.0,945.0,666.0,24.968386600877736,33.06852035749752
2020,전북특별자치도 무주군,32.2,7.5,32.1,7.7,83.1,16.5,22.9,5.3,24036.0,1,1,4.1604260276252285,474.0,0.0,7.0,7.0,50.0,0.0,5.0,239.0,166.0,19.720419370943585,35.0210970464135
2020,전북특별자치도 부안군,121.2,31.7,67.3,16.7,130.9,32.3,91.7,24.0,52140.0,2,2,3.835826620636747,1460.0,0.0,25.0,44.0,182.0,0.0,6.0,652.0,551.0,28.001534330648255,37.73972602739726
2020,전북특별자치도 순창군,88.5,22.4,34.2,8.3,45.1,11.1,81.6,20.6,27810.0,1,1,3.5958288385472854,506.0,0.0,1.0,16.0,61.0,0.0,2.0,284.0,142.0,18.19489392304926,28.063241106719367
2020,전북특별자치도 완주군,1102.1,282.0,121.8,30.1,243.8,64.5,1013.4,258.9,91609.0,6,6,6.549574823434378,1745.0,0.0,29.0,105.0,216.0,4.0,34.0,845.0,512.0,19.048346778154986,29.340974212034382
2020,전북특별자치도 익산시,1713.8,436.9,403.0,100.3,504.7,126.8,1580.1,403.1,282276.0,10,10,3.542632033895904,6234.0,0.0,21.0,599.0,966.0,4.0,86.0,2740.0,1818.0,22.08476809930706,29.162656400384986
2020,전북특별자치도 임실군,106.8,24.3,31.6,7.5,57.0,13.8,95.6,21.4,27314.0,3,3,10.98337848722267,649.0,0.0,16.0,18.0,54.0,1.0,13.0,339.0,208.0,23.760708794025042,32.04930662557781
2020,전북특별자치도 장수군,36.1,9.1,27.3,6.5,38.2,8.7,23.1,5.8,22085.0,2,2,9.05592030790129,513.0,0.0,13.0,9.0,52.0,0.0,5.0,264.0,170.0,23.22843558976681,33.13840155945419
2020,전북특별자치도 전주시,1800.3,436.4,1012.7,254.8,1302.8,339.8,1635.8,394.2,657432.0,10,10,1.5210698596965162,9754.0,0.0,103.0,1066.0,1415.0,5.0,211.0,3995.0,2959.0,14.83651541147982,30.336272298544188
2020,전북특별자치도 정읍시,935.8,232.3,151.6,37.0,195.8,48.3,837.9,206.6,108508.0,15,15,13.823865521436208,2747.0,0.0,32.0,113.0,361.0,2.0,46.0,1295.0,898.0,25.31610572492351,32.690207499089915
2020,전북특별자치도 진안군,34.2,8.5,29.5,7.0,45.1,10.3,21.5,5.2,25394.0,7,7,27.56556666929196,556.0,0.0,9.0,12.0,61.0,0.0,6.0,300.0,168.0,21.89493581160904,30.215827338129497
2020,제주특별자치도 서귀포시,172.5,44.8,258.7,69.1,686.1,187.1,55.4,13.1,182169.0,17,15,8.234112280355054,2548.0,0.0,24.0,147.0,362.0,0.0,58.0,1029.0,928.0,13.987012060229787,36.42072213500785
2020,제주특별자치도 제주시,471.3,121.2,696.1,181.7,1370.7,366.1,216.0,57.4,492466.0,49,45,9.137686662632548,5550.0,0.0,62.0,586.0,855.0,3.0,118.0,2098.0,1828.0,11.269813550580142,32.93693693693694
2020,충청남도 계룡시,55.0,14.1,62.3,16.2,125.1,33.0,26.7,7.0,42822.0,0,0,0.0,205.0,0.0,3.0,15.0,38.0,0.0,9.0,85.0,55.0,4.787258885619541,26.82926829268293
2020,충청남도 공주시,469.4,122.0,147.8,36.7,260.6,61.9,407.2,106.3,104545.0,0,0,0.0,1739.0,0.0,11.0,74.0,234.0,0.0,26.0,797.0,597.0,16.633985365153762,34.330074755606674
2020,충청남도 금산군,650.5,165.9,67.2,16.2,104.5,24.9,636.4,162.4,51413.0,2,2,3.890066714644156,787.0,0.0,2.0,30.0,89.0,0.0,8.0,362.0,296.0,15.307412522124753,37.61118170266836
2020,충청남도 논산시,585.1,147.3,164.3,40.4,255.9,63.0,514.8,129.7,116675.0,5,5,4.285408185129634,2457.0,0.0,9.0,117.0,298.0,2.0,36.0,1159.0,836.0,21.05849582172702,34.02523402523403
2020,충청남도 당진시,9304.6,2540.4,265.4,67.7,344.0,85.4,9129.4,2495.7,166249.0,6,6,3.6090442649279098,1120.0,0.0,19.0,60.0,153.0,0.0,12.0,522.0,354.0,6.736882627865431,31.607142857142854
2020,충청남도 보령시,580.5,137.4,145.4,36.5,274.4,68.1,379.2,89.2,100229.0,6,6,5.986291392710692,1788.0,0.0,6.0,40.0,249.0,1.0,10.0,851.0,631.0,17.839148350277863,35.29082774049217
2020,충청남도 부여군,143.5,36.5,88.0,21.3,109.3,26.8,121.1,31.5,65354.0,4,4,6.120512898980935,1303.0,0.0,4.0,36.0,121.0,1.0,17.0,688.0,436.0,19.937570768430394,33.46124328472755
2020,충청남도 서산시,7203.6,1859.4,274.3,69.1,416.5,103.6,6931.2,1780.7,175591.0,11,9,5.125547436941528,1414.0,0.0,21.0,74.0,196.0,0.0,17.0,674.0,432.0,8.052804528705913,30.55162659123055
2020,충청남도 서천군,650.2,148.1,73.6,18.0,118.7,29.0,594.7,135.3,51866.0,2,2,3.856090695253152,1065.0,0.0,7.0,23.0,120.0,1.0,5.0,507.0,402.0,20.53368295222304,37.74647887323944
2020,충청남도 아산시,12725.6,3238.3,478.1,121.5,604.6,151.4,12348.9,3141.3,316129.0,4,4,1.2653062515618625,3270.0,0.0,44.0,232.0,464.0,0.0,54.0,1356.0,1120.0,10.343878606518226,34.25076452599388
2020,충청남도 예산군,694.2,166.1,112.4,27.3,165.3,40.0,665.4,158.8,78084.0,2,2,2.561344193432713,1244.0,0.0,24.0,40.0,138.0,0.0,14.0,598.0,430.0,15.931560883151477,34.565916398713824
2020,충청남도 천안시,4890.6,1235.1,990.4,247.8,1347.8,345.0,4730.5,1195.1,658808.0,8,8,1.2143143374093817,5092.0,0.0,115.0,542.0,729.0,3.0,90.0,2014.0,1599.0,7.729110757610716,31.402199528672426
2020,충청남도 청양군,127.7,32.6,39.9,9.5,51.2,11.6,116.7,29.9,30948.0,1,1,3.2312265736073416,494.0,0.0,9.0,23.0,48.0,0.0,7.0,244.0,163.0,15.962259273620266,32.99595141700405
2020,충청남도 태안군,273.4,95.6,85.8,20.9,200.0,49.7,19.8,4.7,62214.0,5,5,8.03677628829524,875.0,0.0,3.0,31.0,112.0,0.0,15.0,386.0,328.0,14.064358504516669,37.48571428571428
2020,충청남도 홍성군,271.9,65.8,155.0,38.4,205.9,51.4,233.5,55.8,100102.0,3,3,2.99694311801962,1213.0,0.0,12.0,55.0,163.0,2.0,11.0,585.0,385.0,12.117640007192664,31.739488870568838
2020,충청북도 괴산군,199.7,47.1,51.2,12.4,101.6,25.2,187.7,44.2,39393.0,3,2,5.07704414489884,766.0,0.0,4.0,33.0,72.0,1.0,6.0,387.0,263.0,19.445079074962557,34.33420365535248
2020,충청북도 단양군,1506.2,338.5,39.8,9.5,76.0,17.6,1473.6,330.6,29155.0,1,1,3.429943405933802,526.0,0.0,7.0,8.0,47.0,0.0,6.0,243.0,215.0,18.041502315211797,40.874524714828894
2020,충청북도 보은군,155.2,37.6,43.7,10.4,73.0,16.5,141.4,34.2,32412.0,2,2,6.170554115759596,682.0,0.0,12.0,13.0,68.0,0.0,9.0,341.0,239.0,21.041589534740222,35.043988269794724
2020,충청북도 영동군,150.6,33.7,62.9,15.0,83.6,19.4,123.2,27.2,47475.0,5,5,10.5318588730911,857.0,0.0,11.0,26.0,84.0,0.0,13.0,412.0,311.0,18.051606108478147,36.28938156359393
2020,충청북도 옥천군,331.6,79.8,66.3,15.8,100.0,23.3,173.8,40.1,50527.0,1,1,1.979139865814317,693.0,0.0,9.0,35.0,87.0,0.0,13.0,333.0,216.0,13.715439270093219,31.16883116883117
2020,충청북도 음성군,2325.1,579.5,143.9,35.6,263.1,63.6,2269.0,565.6,93153.0,2,2,2.147005464128906,1224.0,0.0,13.0,63.0,151.0,0.0,25.0,527.0,445.0,13.139673440468906,36.3562091503268
2020,충청북도 제천시,837.6,194.3,190.6,45.9,266.8,63.6,766.5,176.8,133018.0,6,5,3.7588897743162577,2324.0,0.0,23.0,137.0,292.0,1.0,25.0,1070.0,776.0,17.471319671021966,33.3907056798623
2020,충청북도 증평군,416.0,109.1,54.3,13.6,77.4,18.6,378.9,99.7,36807.0,0,0,0.0,542.0,0.0,6.0,28.0,56.0,0.0,9.0,275.0,168.0,14.725459831010406,30.996309963099634
2020,충청북도 진천군,2163.1,548.4,129.3,32.4,231.2,57.2,2132.1,540.7,83718.0,4,4,4.777945005852983,796.0,0.0,19.0,60.0,94.0,0.0,18.0,325.0,280.0,9.508110561647435,35.175879396984925
