reg,date,최고,온열,정전건수,dow,정전,정전_lag1,정전_lag2
광주전남,2023-05-27,25.385714285714283,0,1.0,5,1,0.0,1.0
광주전남,2023-05-28,24.22142857142857,0,2.0,6,1,1.0,0.0
광주전남,2023-05-29,22.685714285714287,0,0.0,0,0,1.0,1.0
광주전남,2023-05-30,21.42142857142857,0,0.0,1,0,0.0,1.0
광주전남,2023-05-31,25.47142857142857,0,1.0,2,1,0.0,0.0
광주전남,2023-06-01,20.114285714285717,0,0.0,3,0,1.0,0.0
광주전남,2023-06-02,27.342857142857145,0,2.0,4,1,0.0,1.0
광주전남,2023-06-03,26.75,0,0.0,5,0,1.0,0.0
광주전남,2023-06-04,26.75,0,0.0,6,0,0.0,1.0
광주전남,2023-06-05,24.521428571428572,0,0.0,0,0,0.0,0.0
광주전남,2023-06-06,25.428571428571427,0,1.0,1,1,0.0,0.0
광주전남,2023-06-07,26.264285714285712,1,2.0,2,1,1.0,0.0
광주전남,2023-06-08,26.085714285714285,0,1.0,3,1,1.0,1.0
광주전남,2023-06-09,28.07857142857143,1,1.0,4,1,1.0,1.0
광주전남,2023-06-10,27.228571428571428,0,2.0,5,1,1.0,1.0
광주전남,2023-06-11,27.349999999999998,1,0.0,6,0,1.0,1.0
광주전남,2023-06-12,27.900000000000002,0,2.0,0,1,0.0,1.0
광주전남,2023-06-13,27.9,0,0.0,1,0,1.0,0.0
광주전남,2023-06-14,27.792307692307695,0,0.0,2,0,0.0,1.0
광주전남,2023-06-15,27.584615384615386,2,2.0,3,1,0.0,0.0
광주전남,2023-06-16,29.192307692307693,1,1.0,4,1,1.0,0.0
광주전남,2023-06-17,29.37857142857143,1,1.0,5,1,1.0,1.0
광주전남,2023-06-18,29.55,3,2.0,6,1,1.0,1.0
광주전남,2023-06-19,29.857142857142858,3,2.0,0,1,1.0,1.0
광주전남,2023-06-20,26.07857142857143,0,1.0,1,1,1.0,1.0
광주전남,2023-06-21,23.542857142857144,0,3.0,2,1,1.0,1.0
광주전남,2023-06-22,27.12142857142857,0,1.0,3,1,1.0,1.0
광주전남,2023-06-23,29.12857142857143,0,5.0,4,1,1.0,1.0
광주전남,2023-06-24,27.62142857142857,2,2.0,5,1,1.0,1.0
광주전남,2023-06-25,23.72142857142857,0,1.0,6,1,1.0,1.0
광주전남,2023-06-26,25.642857142857142,0,2.0,0,1,1.0,1.0
광주전남,2023-06-27,27.957142857142856,0,20.0,1,1,1.0,1.0
광주전남,2023-06-28,24.835714285714285,0,10.0,2,1,1.0,1.0
광주전남,2023-06-29,26.25714285714286,0,9.0,3,1,1.0,1.0
광주전남,2023-06-30,25.657142857142855,0,5.0,4,1,1.0,1.0
광주전남,2023-07-01,28.271428571428572,0,2.0,5,1,1.0,1.0
광주전남,2023-07-02,29.442857142857143,5,2.0,6,1,1.0,1.0
광주전남,2023-07-03,28.235714285714288,5,2.0,0,1,1.0,1.0
광주전남,2023-07-04,24.37857142857143,0,2.0,1,1,1.0,1.0
광주전남,2023-07-05,29.192857142857143,2,3.0,2,1,1.0,1.0
광주전남,2023-07-06,30.435714285714287,0,0.0,3,0,1.0,1.0
광주전남,2023-07-07,25.085714285714285,0,1.0,4,1,0.0,1.0
광주전남,2023-07-08,27.5,0,2.0,5,1,1.0,0.0
광주전남,2023-07-09,28.12142857142857,0,0.0,6,0,1.0,1.0
광주전남,2023-07-10,29.578571428571426,0,8.0,0,1,0.0,1.0
광주전남,2023-07-11,27.02857142857143,0,12.0,1,1,1.0,0.0
광주전남,2023-07-12,27.571428571428573,0,19.0,2,1,1.0,1.0
광주전남,2023-07-13,27.485714285714288,0,5.0,3,1,1.0,1.0
광주전남,2023-07-14,27.07857142857143,0,1.0,4,1,1.0,1.0
광주전남,2023-07-15,27.607142857142858,1,1.0,5,1,1.0,1.0
광주전남,2023-07-16,27.735714285714288,1,4.0,6,1,1.0,1.0
광주전남,2023-07-17,30.3,0,9.0,0,1,1.0,1.0
광주전남,2023-07-18,26.864285714285717,0,3.0,1,1,1.0,1.0
광주전남,2023-07-19,28.521428571428572,1,7.0,2,1,1.0,1.0
광주전남,2023-07-20,29.157142857142855,6,4.0,3,1,1.0,1.0
광주전남,2023-07-21,29.599999999999998,4,2.0,4,1,1.0,1.0
광주전남,2023-07-22,25.900000000000002,0,0.0,5,0,1.0,1.0
광주전남,2023-07-23,28.50714285714286,0,0.0,6,0,0.0,1.0
광주전남,2023-07-24,28.27857142857143,1,2.0,0,1,0.0,0.0
광주전남,2023-07-25,29.842857142857145,2,4.0,1,1,1.0,0.0
광주전남,2023-07-26,30.992857142857144,9,11.0,2,1,1.0,1.0
광주전남,2023-07-27,31.914285714285715,11,1.0,3,1,1.0,1.0
광주전남,2023-07-28,31.092857142857145,5,0.0,4,0,1.0,1.0
광주전남,2023-07-29,32.66428571428572,11,1.0,5,1,0.0,1.0
광주전남,2023-07-30,31.964285714285715,1,1.0,6,1,1.0,0.0
광주전남,2023-07-31,33.02142857142857,13,0.0,0,0,1.0,1.0
광주전남,2023-08-01,33.17857142857143,10,1.0,1,1,0.0,1.0
광주전남,2023-08-02,34.021428571428565,10,1.0,2,1,1.0,0.0
광주전남,2023-08-03,33.642857142857146,19,4.0,3,1,1.0,1.0
광주전남,2023-08-04,32.99285714285714,13,1.0,4,1,1.0,1.0
광주전남,2023-08-05,34.728571428571435,10,2.0,5,1,1.0,1.0
광주전남,2023-08-06,34.00714285714286,10,1.0,6,1,1.0,1.0
광주전남,2023-08-07,34.371428571428574,15,5.0,0,1,1.0,1.0
광주전남,2023-08-08,34.635714285714286,18,1.0,1,1,1.0,1.0
광주전남,2023-08-09,29.592857142857145,2,2.0,2,1,1.0,1.0
광주전남,2023-08-10,26.921428571428574,0,4.0,3,1,1.0,1.0
광주전남,2023-08-11,30.87857142857143,4,2.0,4,1,1.0,1.0
광주전남,2023-08-12,31.407142857142855,7,1.0,5,1,1.0,1.0
광주전남,2023-08-13,31.557142857142857,4,0.0,6,0,1.0,1.0
광주전남,2023-08-14,32.18571428571429,4,1.0,0,1,0.0,1.0
광주전남,2023-08-15,32.2,3,0.0,1,0,1.0,0.0
광주전남,2023-08-16,31.92142857142857,5,1.0,2,1,0.0,1.0
광주전남,2023-08-17,31.25714285714286,7,3.0,3,1,1.0,0.0
광주전남,2023-08-18,31.414285714285715,3,2.0,4,1,1.0,1.0
광주전남,2023-08-19,32.06428571428571,3,4.0,5,1,1.0,1.0
광주전남,2023-08-20,32.778571428571425,3,4.0,6,1,1.0,1.0
광주전남,2023-08-21,32.26428571428571,11,5.0,0,1,1.0,1.0
광주전남,2023-08-22,31.592857142857145,5,5.0,1,1,1.0,1.0
광주전남,2023-08-23,29.192857142857143,1,2.0,2,1,1.0,1.0
광주전남,2023-08-24,28.62857142857143,1,2.0,3,1,1.0,1.0
광주전남,2023-08-25,30.857142857142858,2,1.0,4,1,1.0,1.0
광주전남,2023-08-26,31.035714285714285,3,1.0,5,1,1.0,1.0
광주전남,2023-08-27,31.185714285714287,1,3.0,6,1,1.0,1.0
광주전남,2023-08-28,29.342857142857145,0,3.0,0,1,1.0,1.0
광주전남,2023-08-29,29.935714285714287,1,1.0,1,1,1.0,1.0
광주전남,2023-08-30,25.25714285714286,0,1.0,2,1,1.0,1.0
광주전남,2023-08-31,28.72142857142857,1,2.0,3,1,1.0,1.0
광주전남,2023-09-01,30.192857142857143,1,3.0,4,1,1.0,1.0
광주전남,2023-09-02,27.835714285714285,0,1.0,5,1,1.0,1.0
광주전남,2023-09-03,30.585714285714285,2,2.0,6,1,1.0,1.0
광주전남,2023-09-04,31.785714285714285,4,0.0,0,0,1.0,1.0
광주전남,2023-09-05,30.785714285714285,2,3.0,1,1,0.0,1.0
광주전남,2023-09-06,31.27857142857143,1,1.0,2,1,1.0,0.0
광주전남,2023-09-07,30.071428571428573,0,1.0,3,1,1.0,1.0
광주전남,2023-09-08,29.235714285714288,0,0.0,4,0,1.0,1.0
광주전남,2023-09-09,29.807142857142857,1,0.0,5,0,0.0,1.0
광주전남,2023-09-10,29.564285714285713,0,1.0,6,1,0.0,0.0
광주전남,2023-09-11,30.292857142857144,1,1.0,0,1,1.0,0.0
광주전남,2023-09-12,29.821428571428573,0,1.0,1,1,1.0,1.0
광주전남,2023-09-13,26.3,0,3.0,2,1,1.0,1.0
광주전남,2023-09-14,24.514285714285712,0,2.0,3,1,1.0,1.0
광주전남,2023-09-15,28.021428571428572,0,0.0,4,0,1.0,1.0
광주전남,2023-09-16,26.135714285714283,0,3.0,5,1,0.0,1.0
광주전남,2023-09-17,28.814285714285713,1,1.0,6,1,1.0,0.0
광주전남,2023-09-18,30.085714285714285,0,1.0,0,1,1.0,1.0
광주전남,2023-09-19,28.52857142857143,1,2.0,1,1,1.0,1.0
광주전남,2023-09-20,27.142857142857142,2,3.0,2,1,1.0,1.0
광주전남,2023-09-21,24.892857142857142,0,1.0,3,1,1.0,1.0
광주전남,2023-09-22,26.214285714285715,0,3.0,4,1,1.0,1.0
광주전남,2023-09-23,25.542857142857144,0,1.0,5,1,1.0,1.0
광주전남,2023-09-24,26.442857142857143,0,1.0,6,1,1.0,1.0
광주전남,2023-09-25,26.678571428571427,0,3.0,0,1,1.0,1.0
광주전남,2023-09-26,27.292857142857144,0,1.0,1,1,1.0,1.0
광주전남,2023-09-27,26.842857142857145,0,0.0,2,0,1.0,1.0
광주전남,2023-09-28,27.692857142857143,0,0.0,3,0,0.0,1.0
광주전남,2023-09-29,27.599999999999998,0,2.0,4,1,0.0,0.0
광주전남,2023-09-30,23.349999999999998,0,0.0,5,0,1.0,0.0
광주전남,2024-05-01,17.014285714285712,0,0.0,2,0,0.0,1.0
광주전남,2024-05-02,21.707142857142856,0,0.0,3,0,0.0,0.0
광주전남,2024-05-03,24.7,0,0.0,4,0,0.0,0.0
광주전남,2024-05-04,24.678571428571427,0,1.0,5,1,0.0,0.0
광주전남,2024-05-05,20.192857142857143,0,6.0,6,1,1.0,0.0
광주전남,2024-05-06,18.97142857142857,0,1.0,0,1,1.0,1.0
광주전남,2024-05-07,18.650000000000002,0,1.0,1,1,1.0,1.0
광주전남,2024-05-08,18.928571428571427,0,0.0,2,0,1.0,1.0
광주전남,2024-05-09,22.37142857142857,0,1.0,3,1,0.0,1.0
광주전남,2024-05-10,23.87142857142857,0,0.0,4,0,1.0,0.0
광주전남,2024-05-11,23.77857142857143,0,3.0,5,1,0.0,1.0
광주전남,2024-05-12,22.3,0,0.0,6,0,1.0,0.0
광주전남,2024-05-13,24.099999999999998,0,0.0,0,0,0.0,1.0
광주전남,2024-05-14,25.07857142857143,0,0.0,1,0,0.0,0.0
광주전남,2024-05-15,23.00714285714286,0,0.0,2,0,0.0,0.0
광주전남,2024-05-16,21.771428571428572,0,1.0,3,1,0.0,0.0
광주전남,2024-05-17,24.25,0,0.0,4,0,1.0,0.0
광주전남,2024-05-18,25.857142857142858,0,0.0,5,0,0.0,1.0
광주전남,2024-05-19,28.37142857142857,0,1.0,6,1,0.0,0.0
광주전남,2024-05-20,28.37857142857143,0,1.0,0,1,1.0,0.0
광주전남,2024-05-21,24.657142857142855,1,0.0,1,0,1.0,1.0
광주전남,2024-05-22,26.207142857142856,0,0.0,2,0,0.0,1.0
광주전남,2024-05-23,28.035714285714285,0,2.0,3,1,0.0,0.0
광주전남,2024-05-24,27.614285714285717,1,0.0,4,0,1.0,0.0
광주전남,2024-05-25,24.942857142857143,0,2.0,5,1,0.0,1.0
광주전남,2024-05-26,22.842857142857145,0,0.0,6,0,1.0,0.0
광주전남,2024-05-27,23.928571428571427,0,0.0,0,0,0.0,1.0
광주전남,2024-05-28,24.87857142857143,2,0.0,1,0,0.0,0.0
광주전남,2024-05-29,26.614285714285717,0,2.0,2,1,0.0,0.0
광주전남,2024-05-30,25.37142857142857,0,0.0,3,0,1.0,0.0
광주전남,2024-05-31,25.62857142857143,2,4.0,4,1,0.0,1.0
광주전남,2024-06-01,24.17142857142857,1,0.0,5,0,1.0,0.0
광주전남,2024-06-02,26.107142857142858,0,0.0,6,0,0.0,1.0
광주전남,2024-06-03,25.714285714285715,0,1.0,0,1,0.0,0.0
광주전남,2024-06-04,25.400000000000002,0,0.0,1,0,1.0,0.0
광주전남,2024-06-05,25.642857142857142,0,0.0,2,0,0.0,1.0
광주전남,2024-06-06,24.50714285714286,1,1.0,3,1,0.0,0.0
광주전남,2024-06-07,26.335714285714285,0,1.0,4,1,1.0,0.0
광주전남,2024-06-08,21.557142857142857,0,1.0,5,1,1.0,1.0
광주전남,2024-06-09,27.49285714285714,0,0.0,6,0,1.0,1.0
광주전남,2024-06-10,29.692857142857143,0,1.0,0,1,0.0,1.0
광주전남,2024-06-11,28.985714285714288,1,0.0,1,0,1.0,0.0
광주전남,2024-06-12,29.642857142857142,2,3.0,2,1,0.0,1.0
광주전남,2024-06-13,31.407142857142855,3,1.0,3,1,1.0,0.0
광주전남,2024-06-14,30.342857142857145,2,2.0,4,1,1.0,1.0
광주전남,2024-06-15,30.321428571428573,6,3.0,5,1,1.0,1.0
광주전남,2024-06-16,29.335714285714285,1,0.0,6,0,1.0,1.0
광주전남,2024-06-17,26.435714285714287,0,1.0,0,1,0.0,1.0
광주전남,2024-06-18,32.44285714285714,0,2.0,1,1,1.0,0.0
광주전남,2024-06-19,32.57857142857143,5,0.0,2,0,1.0,1.0
광주전남,2024-06-20,22.978571428571428,0,1.0,3,1,0.0,1.0
광주전남,2024-06-21,29.228571428571428,2,2.0,4,1,1.0,0.0
광주전남,2024-06-22,25.064285714285713,0,1.0,5,1,1.0,1.0
광주전남,2024-06-23,27.957142857142856,0,5.0,6,1,1.0,1.0
광주전남,2024-06-24,27.814285714285713,0,3.0,0,1,1.0,1.0
광주전남,2024-06-25,27.842857142857145,0,2.0,1,1,1.0,1.0
광주전남,2024-06-26,28.728571428571428,0,3.0,2,1,1.0,1.0
광주전남,2024-06-27,22.678571428571427,0,1.0,3,1,1.0,1.0
광주전남,2024-06-28,29.164285714285715,1,1.0,4,1,1.0,1.0
광주전남,2024-06-29,25.042857142857144,1,5.0,5,1,1.0,1.0
광주전남,2024-06-30,25.657142857142855,1,6.0,6,1,1.0,1.0
광주전남,2024-07-01,29.12857142857143,1,9.0,0,1,1.0,1.0
광주전남,2024-07-02,29.07857142857143,1,4.0,1,1,1.0,1.0
광주전남,2024-07-03,30.52857142857143,3,3.0,2,1,1.0,1.0
광주전남,2024-07-04,30.657142857142855,5,3.0,3,1,1.0,1.0
광주전남,2024-07-05,30.485714285714288,1,0.0,4,0,1.0,1.0
광주전남,2024-07-06,29.535714285714285,2,3.0,5,1,0.0,1.0
광주전남,2024-07-07,28.478571428571428,4,0.0,6,0,1.0,0.0
광주전남,2024-07-08,27.50714285714286,0,2.0,0,1,0.0,1.0
광주전남,2024-07-09,27.771428571428572,0,1.0,1,1,1.0,0.0
광주전남,2024-07-10,27.864285714285717,0,6.0,2,1,1.0,1.0
광주전남,2024-07-11,26.192857142857143,1,2.0,3,1,1.0,1.0
광주전남,2024-07-12,29.178571428571427,0,1.0,4,1,1.0,1.0
광주전남,2024-07-13,28.157142857142855,0,5.0,5,1,1.0,1.0
광주전남,2024-07-14,25.942857142857143,0,2.0,6,1,1.0,1.0
광주전남,2024-07-15,27.42142857142857,0,0.0,0,0,1.0,1.0
광주전남,2024-07-16,26.042857142857144,0,7.0,1,1,0.0,1.0
광주전남,2024-07-17,29.642857142857142,3,6.0,2,1,1.0,0.0
광주전남,2024-07-18,28.864285714285717,0,3.0,3,1,1.0,1.0
광주전남,2024-07-19,28.62857142857143,0,3.0,4,1,1.0,1.0
광주전남,2024-07-20,31.285714285714285,3,3.0,5,1,1.0,1.0
광주전남,2024-07-21,31.5,3,7.0,6,1,1.0,1.0
광주전남,2024-07-22,31.392857142857142,13,2.0,0,1,1.0,1.0
광주전남,2024-07-23,31.678571428571427,9,3.0,1,1,1.0,1.0
광주전남,2024-07-24,32.371428571428574,21,2.0,2,1,1.0,1.0
광주전남,2024-07-25,32.40714285714286,18,2.0,3,1,1.0,1.0
광주전남,2024-07-26,29.542857142857144,2,0.0,4,0,1.0,1.0
광주전남,2024-07-27,31.414285714285715,4,2.0,5,1,0.0,1.0
광주전남,2024-07-28,32.357142857142854,8,2.0,6,1,1.0,0.0
광주전남,2024-07-29,32.48571428571429,16,2.0,0,1,1.0,1.0
광주전남,2024-07-30,33.035714285714285,5,1.0,1,1,1.0,1.0
광주전남,2024-07-31,33.18571428571429,13,1.0,2,1,1.0,1.0
광주전남,2024-08-01,33.0,29,2.0,3,1,1.0,1.0
광주전남,2024-08-02,33.85,10,1.0,4,1,1.0,1.0
광주전남,2024-08-03,35.128571428571426,28,1.0,5,1,1.0,1.0
광주전남,2024-08-04,35.214285714285715,14,3.0,6,1,1.0,1.0
광주전남,2024-08-05,33.75,13,1.0,0,1,1.0,1.0
광주전남,2024-08-06,33.971428571428575,15,1.0,1,1,1.0,1.0
광주전남,2024-08-07,34.41428571428572,9,4.0,2,1,1.0,1.0
광주전남,2024-08-08,33.75,12,0.0,3,0,1.0,1.0
광주전남,2024-08-09,34.121428571428574,14,2.0,4,1,0.0,1.0
광주전남,2024-08-10,33.57142857142857,8,0.0,5,0,1.0,0.0
광주전남,2024-08-11,33.17857142857143,7,0.0,6,0,0.0,1.0
광주전남,2024-08-12,33.90714285714286,7,2.0,0,1,0.0,0.0
광주전남,2024-08-13,33.464285714285715,6,2.0,1,1,1.0,0.0
광주전남,2024-08-14,33.68571428571429,6,2.0,2,1,1.0,1.0
광주전남,2024-08-15,33.85,3,2.0,3,1,1.0,1.0
광주전남,2024-08-16,33.05714285714286,4,7.0,4,1,1.0,1.0
광주전남,2024-08-17,33.33571428571429,5,8.0,5,1,1.0,1.0
광주전남,2024-08-18,32.871428571428574,6,2.0,6,1,1.0,1.0
광주전남,2024-08-19,33.42857142857143,1,1.0,0,1,1.0,1.0
광주전남,2024-08-20,31.99285714285714,9,11.0,1,1,1.0,1.0
광주전남,2024-08-21,32.49285714285714,3,4.0,2,1,1.0,1.0
광주전남,2024-08-22,31.5,1,0.0,3,0,1.0,1.0
광주전남,2024-08-23,32.90714285714286,4,2.0,4,1,0.0,1.0
광주전남,2024-08-24,33.52142857142857,12,2.0,5,1,1.0,0.0
광주전남,2024-08-25,33.471428571428575,4,0.0,6,0,1.0,1.0
광주전남,2024-08-26,33.0,11,3.0,0,1,0.0,1.0
광주전남,2024-08-27,32.85,4,4.0,1,1,1.0,0.0
광주전남,2024-08-28,32.69285714285714,3,3.0,2,1,1.0,1.0
광주전남,2024-08-29,33.74285714285714,6,1.0,3,1,1.0,1.0
광주전남,2024-08-30,33.24285714285714,2,3.0,4,1,1.0,1.0
광주전남,2024-08-31,32.035714285714285,2,2.0,5,1,1.0,1.0
광주전남,2024-09-01,31.935714285714287,1,1.0,6,1,1.0,1.0
광주전남,2024-09-02,30.50714285714286,0,0.0,0,0,1.0,1.0
광주전남,2024-09-03,30.62857142857143,2,0.0,1,0,0.0,1.0
광주전남,2024-09-04,31.25,0,1.0,2,1,0.0,0.0
광주전남,2024-09-05,32.47857142857143,1,0.0,3,0,1.0,0.0
광주전남,2024-09-06,31.535714285714285,2,3.0,4,1,0.0,1.0
광주전남,2024-09-07,30.42142857142857,1,3.0,5,1,1.0,0.0
광주전남,2024-09-08,32.43571428571429,2,0.0,6,0,1.0,1.0
광주전남,2024-09-09,33.18571428571429,5,1.0,0,1,0.0,1.0
광주전남,2024-09-10,33.67142857142857,8,0.0,1,0,1.0,0.0
광주전남,2024-09-11,31.228571428571428,3,1.0,2,1,0.0,1.0
광주전남,2024-09-12,32.91428571428572,3,1.0,3,1,1.0,0.0
