scene,date,path,row,지점,LST_30m,LST_100m,LST_500m,LST_1000m,지점명,Tavg,Tmax,Tmin,net,scene_id
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,837,38.34608882000001,38.208489100571455,37.41439059855672,38.243781111142304,이산,24.4,33.3,16.9,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,831,29.677990100000006,29.284917800000013,28.78677172824744,28.234284209499016,석포,20.9,30.7,12.5,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,529,38.284564460000034,39.024614618857164,39.21018620144332,37.26121729598055,원덕,27.0,33.4,20.7,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,563,,,,25.01923580607339,북평,24.0,33.3,15.7,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,579,,,27.020921443551416,26.61216327969367,하장,21.4,31.5,13.3,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,678,,,26.29210130127323,26.128222394641643,강릉성산,24.3,31.7,20.3,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,835,39.22224128000001,38.203313241714305,36.60069572178901,34.87429547132793,봉화읍,24.8,34.4,16.6,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,696,43.6121183,42.281206417142876,36.51911993505156,34.852337121786455,신기,27.7,35.0,20.7,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,802,35.99904842000003,35.787017246000026,35.26614914902052,35.69469966174276,온정,25.7,31.8,18.4,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,851,38.88613598000003,38.122354996571445,36.06014601690723,35.861679504174084,소곡,23.6,31.6,15.3,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,843,40.14168866,39.22373869828573,36.18087905462942,34.527559130790266,금강송,25.9,32.3,20.8,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,581,35.36557538000002,34.65863118628573,31.715043884329912,28.117569998341118,상동,23.1,31.7,15.3,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,530,30.78542858000003,30.006217677714307,29.414479998509957,28.484300284074294,태하,25.2,30.2,20.7,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,497,27.057508100000025,26.784001394857164,24.55671293259656,23.641022850987113,삽당령,21.2,31.3,13.0,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,677,36.63480014000002,36.23746345314287,30.976939496701053,28.959751860125984,달방댐,27.0,34.3,18.6,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,876,41.463323060000015,41.40765816285717,40.636831729072185,39.16177243223592,삼척,28.0,34.2,23.6,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,580,32.675593640000024,32.06249850971431,33.45466336927837,33.1912019080733,옥계,26.5,34.4,21.2,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,527,36.037785980000024,35.648587436000014,30.87343965855672,28.159597585823093,신동,23.6,32.2,15.6,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,310,33.15411644000002,33.40481052758623,32.451247236363656,32.17746451630727,궁촌,24.6,32.5,19.2,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,817,33.54035270000001,33.977175656000014,33.83514028515466,32.444608682359025,수비,22.2,31.3,15.1,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,878,30.00498068,29.07397713714287,27.359210030309296,27.215762197675375,도계,23.5,31.0,18.9,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240612_20240628_02_T1,2024-06-12,114,034,814,40.130295260000004,40.246312624571445,37.83956018144332,35.10409244659607,부석,24.5,33.7,16.3,AWS,LC08_L2SP_114034_20240612_20240628_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,831,25.024925540000027,24.98107932645162,25.414896012981668,24.81262978424769,석포,19.0,28.9,10.2,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,529,35.38380482000002,36.16304827485716,35.742955860909106,33.10873810753956,원덕,23.7,30.2,16.7,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,678,,,29.732408898709693,29.842995534780574,강릉성산,22.5,27.9,18.2,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,835,37.11560162000004,36.66383703371431,35.47843682889657,33.726757153484506,봉화읍,22.9,32.9,14.9,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,802,33.26007506000004,32.82974634200003,31.611919830660607,31.693098754682048,온정,21.8,29.1,14.2,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,851,35.81561467999999,35.26869892742859,32.814115458556714,32.42217872116807,소곡,20.9,27.7,12.8,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,843,37.958713220000014,37.3843556497143,34.37875308751826,32.83170953527003,금강송,23.1,30.2,16.0,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,530,30.81505142000003,30.057878608571446,29.307277836907232,28.634500450661356,태하,21.9,25.8,17.7,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,677,35.58774668000003,35.57641838514288,31.69885373428573,30.037054987762946,달방댐,22.8,30.5,15.0,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,852,31.742474180000006,31.561319120000014,34.05483044115386,33.67503878463579,죽변,20.8,23.7,17.1,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,876,31.322057720000014,31.40262533428574,31.565551513608266,30.79923667625539,삼척,23.5,29.0,20.0,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,580,29.207442680000042,29.48443251028574,31.032876783917544,31.127175782084187,옥계,22.6,27.0,19.1,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,527,36.945839960000036,36.66159090628574,33.8372153717526,31.72813669673635,신동,21.6,30.4,14.0,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240628_20240709_02_T1,2024-06-28,114,034,817,32.348603060000016,32.66631615714288,32.18670715278353,31.058413204523355,수비,21.0,30.2,12.0,AWS,LC08_L2SP_114034_20240628_20240709_02_T1
LC08_L2SP_114034_20240815_20240822_02_T1,2024-08-15,114,034,831,32.91485504000002,32.74297746285716,31.946627463917547,31.205254005336407,석포,23.3,30.9,18.6,AWS,LC08_L2SP_114034_20240815_20240822_02_T1
LC08_L2SP_114034_20240815_20240822_02_T1,2024-08-15,114,034,529,39.09805322000002,40.51731278171431,41.34207535855672,39.21152581564181,원덕,26.8,31.6,21.7,AWS,LC08_L2SP_114034_20240815_20240822_02_T1
LC08_L2SP_114034_20240815_20240822_02_T1,2024-08-15,114,034,674,37.75363202000002,37.3515426577143,35.6793795305997,34.09392745587383,사북,22.8,29.3,18.4,AWS,LC08_L2SP_114034_20240815_20240822_02_T1
LC08_L2SP_114034_20240815_20240822_02_T1,2024-08-15,114,034,581,41.67979766000002,41.01628747454547,38.4772025997138,34.50955630132745,상동,24.8,32.4,20.3,AWS,LC08_L2SP_114034_20240815_20240822_02_T1
LC08_L2SP_114034_20240815_20240822_02_T1,2024-08-15,114,034,876,44.425607060000004,44.22137222685715,43.48051474185569,41.74636589484372,삼척,27.5,32.2,23.9,AWS,LC08_L2SP_114034_20240815_20240822_02_T1
LC08_L2SP_114034_20240815_20240822_02_T1,2024-08-15,114,034,580,36.051458059999995,35.95025211542858,37.924975444123724,38.08797892259484,옥계,26.3,30.5,22.5,AWS,LC08_L2SP_114034_20240815_20240822_02_T1
LC08_L2SP_114034_20240815_20240822_02_T1,2024-08-15,114,034,878,,,,29.33393021087593,도계,22.3,26.6,19.3,AWS,LC08_L2SP_114034_20240815_20240822_02_T1
LC08_L2SP_114034_20240815_20240822_02_T1,2024-08-15,114,034,814,38.17689683000003,38.73591400100001,39.207955155705285,37.18878935560027,부석,26.7,33.4,21.2,AWS,LC08_L2SP_114034_20240815_20240822_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,859,31.584105920000013,31.653019713714315,31.596838338144348,31.277325007065574,토함산,26.0,33.9,20.4,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,853,34.84831502000003,33.574142269142875,30.19827695422682,30.175906469533373,팔공산,26.0,32.3,20.5,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,919,39.85685366000001,40.1851788954286,37.89366121278352,38.32043165298026,창녕,29.0,35.8,23.2,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,673,39.64379708000001,39.41182745600002,40.26070074927837,38.57023480203838,진영,29.2,36.8,23.8,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,813,38.67194006000002,39.108209622285734,39.1756689337602,39.3610171117778,청도,28.8,36.2,22.4,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,837,37.16801125999999,36.98005271257144,36.38781002123714,37.509576128542825,이산,25.9,32.6,20.5,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,954,36.381866660000036,36.95485702228573,40.941305092363656,42.87294094316149,온산,27.0,30.4,23.9,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,816,34.70247950000004,35.18715473600002,36.89770284500002,35.45816169716395,구룡포,27.3,32.4,23.4,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,312,37.868705360000014,37.47068506914288,33.50588668618559,31.843320937280296,주왕산,26.2,34.5,20.9,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,829,39.43074050000001,39.97052723942859,39.37574678989692,37.80832919784258,외동,27.6,34.6,22.1,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,944,40.576916540000035,40.8236650314286,39.57489522478776,37.749697865253026,길곡,28.9,36.8,23.8,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,820,38.01226220000001,37.022045529714305,35.167917952707334,34.65933669618282,하회,27.2,34.2,21.2,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,814,37.375371140000006,37.3330853497143,36.708672800344445,35.573915465954116,부석,25.8,32.0,19.8,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,808,44.59195070000002,43.936211701142874,42.30669111660518,40.63335811621361,호미곶,27.4,32.5,24.4,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,840,39.87736178000002,39.80587633314288,43.57293048536084,42.38574263130437,하양,28.2,36.2,22.3,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,827,46.389829220000045,45.7121290727273,43.11499106462994,44.493838229305574,경산,29.5,37.8,23.9,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,803,36.452505740000014,36.15406376514287,35.354949370515484,34.3912613863359,옥산,26.7,34.8,20.5,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,927,38.79954614000004,39.141120272000016,40.47823638412373,38.17962105465598,송백,28.2,36.5,21.5,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,949,43.101693980000015,42.2941090727273,40.41758111638062,38.86677334862387,정자,26.0,29.7,23.2,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,850,39.27123290000001,39.06480520727275,36.06813848242555,34.38126067062737,감포,26.4,31.9,22.4,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,812,38.64459590000001,38.17841052457146,34.29009323360827,33.3947644229774,고령,27.9,35.3,22.5,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,830,39.2427494,39.831560312,38.12740601463919,37.99129873541371,기계,27.6,35.5,21.9,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,905,43.47881552000001,43.31755008114287,40.17702386103094,37.6992835775494,양산상북,28.1,36.3,22.7,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,854,,,,34.42701466856486,삼동,26.6,33.5,21.9,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,925,41.57839640000001,42.05307799657145,41.03896303472834,38.71560579724553,생림,28.3,36.1,23.0,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,922,38.624087780000046,38.99326649257144,36.11186158436197,33.82208785150927,단장,28.2,36.5,22.1,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,842,32.927387780000025,32.86163158571431,34.58719865134022,33.48061710053824,산내,26.4,34.9,21.5,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,805,34.68766808,35.3157699457143,34.8180892303093,32.96131975848843,죽장,25.0,33.4,20.0,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,900,37.78439420000001,38.29794356685716,36.676626838350536,36.72470790294576,두서,26.8,34.8,21.3,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,935,37.40955134000001,36.630731068571436,35.35614311667466,34.82001687681699,청덕,29.0,36.5,23.2,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,801,36.64733288,36.621258270285736,34.68273429240859,33.8084342495954,영양,25.9,34.4,21.0,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,802,33.00714158000002,32.54969657000002,31.969005596628726,32.50299938124425,온정,26.2,32.4,21.1,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,815,40.184983580000015,39.56817745657143,37.936632101176485,37.076642058912924,예천,27.1,34.0,21.2,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,817,33.58022960000002,33.98020304514288,34.15819603113404,32.922821287014045,수비,24.1,31.8,18.6,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,825,40.19865566000001,39.688687076000015,37.348821777319614,37.5883021414429,칠곡,28.5,34.9,22.8,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,844,39.45124862,39.005376049142875,36.3775993613303,34.644262326693706,영덕읍,28.1,32.6,23.1,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,843,38.622948439999995,37.95623922457143,34.434179465929546,33.18520986226343,금강송,26.3,33.0,22.4,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,943,36.57327578000002,35.708158641714306,34.059217465583146,33.357282227826104,매곡,25.8,31.9,21.4,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,848,43.62123302,42.40630594914287,37.16342365203542,36.20910914616073,청도금천,28.2,36.4,22.0,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,810,43.568823380000005,42.66340166827588,41.04777841784002,40.59995826414302,성주,28.4,35.4,22.6,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,826,41.31406952000001,41.0956417657143,40.40614242401839,39.521432420910934,신녕,28.3,36.1,23.2,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,811,41.88943621999999,42.096828652571446,43.51901347113403,42.0220281639719,황성,27.6,34.6,22.1,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,972,38.84853776,39.46697151200002,,35.58324967908058,안동옥동,27.2,34.2,20.9,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,836,34.71843026000001,34.98514975400001,34.97158095230218,33.05892687917468,현서,25.7,34.6,19.5,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,841,39.26211818000004,39.231746630857174,37.29459937298971,36.11956298943301,화북,26.9,35.7,21.1,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,824,36.86266814000002,36.59420708342858,36.136162095862076,35.735926023127206,가산,27.5,34.9,21.5,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,819,38.01340154000002,37.08894106400002,34.085430966185584,32.85097632668768,예안,26.0,33.9,20.1,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,839,42.68469554000003,42.47437337600002,39.66637781500586,36.95147431626522,길안,28.0,36.6,22.0,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,915,36.45934178000001,35.96597500742859,35.52699147260622,34.55782068147404,삼가,27.8,35.9,21.1,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20200820_20200905_02_T1,2020-08-20,114,035,832,41.51345402000004,40.93147914800002,38.533708481988455,38.11670790371252,단북,27.5,34.5,21.5,AWS,LC08_L2SP_114035_20200820_20200905_02_T1
LC08_L2SP_114035_20210807_20210811_02_T1,2021-08-07,114,035,919,43.085743220000005,43.4301494257143,40.82854232391754,41.27780987742515,창녕,28.3,36.3,22.4,AWS,LC08_L2SP_114035_20210807_20210811_02_T1
LC08_L2SP_114035_20210807_20210811_02_T1,2021-08-07,114,035,820,38.29253984000004,37.398027729714315,35.936014191644354,35.76484207738977,하회,27.0,34.4,21.6,AWS,LC08_L2SP_114035_20210807_20210811_02_T1
LC08_L2SP_114035_20210807_20210811_02_T1,2021-08-07,114,035,814,40.25448332,40.28918436114288,39.34009445298971,37.69728845734802,부석,25.3,32.7,21.1,AWS,LC08_L2SP_114035_20210807_20210811_02_T1
LC08_L2SP_114035_20210807_20210811_02_T1,2021-08-07,114,035,812,43.895813960000034,42.18003302514287,37.32944125154641,36.50949850806758,고령,27.6,36.1,22.3,AWS,LC08_L2SP_114035_20210807_20210811_02_T1
LC08_L2SP_114035_20210807_20210811_02_T1,2021-08-07,114,035,801,43.99835456000002,43.8492963354286,40.54476574703926,39.391842627539106,영양,27.5,35.6,22.2,AWS,LC08_L2SP_114035_20210807_20210811_02_T1
LC08_L2SP_114035_20210807_20210811_02_T1,2021-08-07,114,035,817,34.95883100000001,35.34032613548389,35.480456210827604,,수비,24.9,32.6,20.8,AWS,LC08_L2SP_114035_20210807_20210811_02_T1
LC08_L2SP_114035_20210807_20210811_02_T1,2021-08-07,114,035,972,38.328998720000016,39.13177768400002,,36.21372566167496,안동옥동,27.1,33.9,21.6,AWS,LC08_L2SP_114035_20210807_20210811_02_T1
LC08_L2SP_114035_20210807_20210811_02_T1,2021-08-07,114,035,819,41.91336236000003,41.18997911771431,37.91564538494848,36.53299507154883,예안,27.8,35.3,22.0,AWS,LC08_L2SP_114035_20210807_20210811_02_T1
