지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2)
93,북춘천,2020-08-16,26.9,24.2,626,31.1,1300,.7,1.3,87.5,13.6,1.8,1200,2.73,13.28
93,북춘천,2020-08-17,26.7,23.8,2341,30.6,1440,,.9,88.1,13.6,1.8,1400,1.86,11.28
93,북춘천,2020-08-18,27.1,23.2,2345,32.2,1506,,1.2,83.3,13.5,9.8,1100,3.22,24.57
93,북춘천,2020-08-19,26.4,22.2,154,32.6,1530,,1.1,83.8,13.5,9.4,1200,3.34,21.81
93,북춘천,2020-08-20,26.9,21.7,339,32.8,1454,,.8,83.4,13.5,8.4,1200,3.28,21.92
93,북춘천,2020-08-21,24.1,21.8,2328,26.4,1018,1.7,1,89.9,13.4,1.2,1500,1.93,8.26
93,북춘천,2020-08-22,23,20.8,2350,27.1,1256,8,.8,93,13.4,.2,1000,1.63,7.46
93,북춘천,2020-08-23,24.1,20.3,154,30.1,1609,0,.8,85.5,13.3,6.5,1200,3.39,19.62
93,북춘천,2020-08-24,25.7,20.5,228,31.7,1409,,.9,85.6,13.3,7.8,1100,3.11,20.59
93,북춘천,2020-08-25,28.2,23.1,608,34.1,1505,,1.1,82.1,13.3,9,1200,3.28,22.55
93,북춘천,2020-08-26,29.1,23.5,513,35.4,1411,.3,2.2,74.9,13.2,9.3,1200,3.08,21.78
93,북춘천,2020-08-27,28.1,24.6,322,31.7,1508,5.9,2.5,81.3,13.2,3,1400,2.05,10.1
93,북춘천,2020-08-28,27.1,24.3,524,32.6,1555,32.4,.9,92.1,13.1,5.3,1300,3.07,16.35
93,북춘천,2020-08-29,26.6,24.4,504,29.9,1151,10.9,.8,92,13.1,2.1,1100,2.08,12.46
93,북춘천,2020-08-30,26.5,23.9,2335,31.1,1252,13.8,1,87.8,13.1,2.3,1100,2.59,13.4
93,북춘천,2020-08-31,25.6,23.3,227,28.8,1434,,1.1,79.4,13,1,1400,1.7,9.66
93,북춘천,2020-09-01,25.2,20.6,611,30,1537,.1,.9,83.3,13,8.4,1300,3.01,20.27
93,북춘천,2020-09-02,23.8,22.9,1746,25.1,2301,25.8,1,96.5,13,0,900,.48,3.19
93,북춘천,2020-09-03,22.6,20.5,2335,26.4,1611,43.1,4.3,83.3,12.9,2.9,1500,2.21,10.27
93,북춘천,2020-09-04,21.8,16.2,2351,27.4,1457,,1.9,74.8,12.9,10.2,1400,2.88,22.27
93,북춘천,2020-09-05,20,14.8,441,25.8,1555,,.6,88.6,12.8,3.3,1400,1.72,12.17
93,북춘천,2020-09-06,19.9,17,542,24.8,1409,14.8,1.2,87,12.8,0,1300,1.28,6.18
93,북춘천,2020-09-07,19.6,16.3,223,23.3,1546,24.9,3.8,90,12.8,0,1400,1.07,4.92
93,북춘천,2020-09-08,22.2,17.4,2340,27.4,1412,2.8,3.8,74.5,12.7,5.9,1100,3.04,17.62
93,북춘천,2020-09-09,19,17.2,14,25.9,1359,13.6,1.1,94.3,12.7,2.9,1300,2.73,12.06
93,북춘천,2020-09-10,20.6,17,524,26.7,1531,.1,.7,86.5,12.6,6.8,1300,3.06,18.73
93,북춘천,2020-09-11,20.8,15.8,548,27,1221,1.4,1.5,79.6,12.6,6,1100,2.79,15.71
93,북춘천,2020-09-12,19.3,17.2,623,22.8,1401,10.6,1,87.6,12.6,1.1,1300,1.91,6.2
93,북춘천,2020-09-13,19.8,14.7,630,25.1,1536,,.7,83.8,12.5,9.7,1100,3.24,18.87
93,북춘천,2020-09-14,19.7,15.6,349,25.4,1421,,.6,87.6,12.5,5.2,1300,2.66,14.54
93,북춘천,2020-09-15,21,16.5,151,27.1,1504,,.6,86.5,12.4,6.6,1200,2.95,17.67
93,북춘천,2020-09-16,20.3,18.9,227,23.9,1345,15.8,.3,96.9,12.4,.5,1200,1.73,6.07
93,북춘천,2020-09-17,19.1,14.9,2359,23.7,1238,,.9,87.9,12.4,2.8,1200,2.12,10.16
93,북춘천,2020-09-18,17.5,12.4,2356,25.5,1331,.1,1.3,81.3,12.3,6.5,1200,3,16.9
93,북춘천,2020-09-19,16.7,11.2,238,25.8,1547,,1,78.6,12.3,6.6,1200,3,18.83
93,북춘천,2020-09-20,16.1,9.3,640,24,1441,,1.2,70.4,12.2,11.3,1200,3.05,22.13
93,북춘천,2020-09-21,15.3,8.2,642,23.5,1523,,.6,78.3,12.2,11.2,1200,3.03,20.06
93,북춘천,2020-09-22,16.5,9,607,24.4,1326,,1.2,74.1,12.2,10.3,1200,3.17,19.87
93,북춘천,2020-09-23,16.1,9.9,343,21.8,1521,,1.3,77.1,12.1,4.9,1100,2.06,12.91
93,북춘천,2020-09-24,17.6,12.6,635,23.1,1259,,1.6,77.1,12.1,5.4,1000,2.01,12.9
93,북춘천,2020-09-25,17.2,12.8,350,22.9,1527,,1.2,79.9,12,3.9,1500,1.54,10.01
93,북춘천,2020-09-26,16.5,12,207,21.9,1301,,1.1,79.8,12,3.8,1100,1.42,10.29
93,북춘천,2020-09-27,16.7,9.9,524,24.7,1530,,.6,82,12,11.1,1100,2.89,20.58
93,북춘천,2020-09-28,16.7,11.1,353,25.3,1529,,.6,84.8,11.9,8,1200,2.85,17.82
93,북춘천,2020-09-29,16,11.5,317,22.6,1515,,.4,88.9,11.9,3.7,1100,2.21,11
93,북춘천,2020-09-30,17.2,12.1,535,22.8,1452,,.8,83.5,11.8,3.6,1400,2.13,11.05
95,철원,2020-05-01,19.2,13,350,25.7,1608,,1.5,85,13.8,8.1,1200,3.15,19.68
95,철원,2020-05-02,18.5,15.2,2337,21.6,1619,0,1.3,98.9,13.8,.8,1600,.75,5.15
95,철원,2020-05-03,21,14.6,512,26.8,1535,,1.1,74.3,13.9,8.8,1200,3.29,18.32
95,철원,2020-05-04,21.1,15.4,2359,27.4,1515,,1.7,70.4,13.9,10.1,1200,3.39,22.35
95,철원,2020-05-05,16,10.8,2400,21.7,1245,,1.3,80,13.9,10.3,800,1.69,15.92
95,철원,2020-05-06,17.9,8,530,26.4,1720,,1.5,56.3,14,12.8,1200,3.58,28.57
95,철원,2020-05-07,18.6,10.3,514,25.9,1603,,1.4,41.1,14,10.9,1300,2.79,21.85
95,철원,2020-05-08,17.7,12.1,2348,25.9,1335,8.6,1,60.6,14,6.8,1200,3.43,19.27
95,철원,2020-05-09,13.9,11.7,206,16,1345,44.8,1.6,100,14.1,0,1300,.49,2.53
95,철원,2020-05-10,14.3,12.3,547,17.5,1643,1.2,1.9,99.9,14.1,2.2,1600,1.15,7.38
95,철원,2020-05-11,15.9,11.5,2357,21.1,1420,.7,2.5,65.9,14.1,10.7,1100,3.17,25.2
95,철원,2020-05-12,12.6,8.8,557,18.9,1638,2.2,1.8,83.6,14.2,5.2,1400,2.09,11.01
95,철원,2020-05-13,14.8,5.6,519,22.2,1454,,2.4,53.6,14.2,12.9,1200,3.54,28.82
95,철원,2020-05-14,16.3,8,408,23.8,1413,,.9,51.4,14.2,8,1200,2.65,18.65
95,철원,2020-05-15,14.5,12.5,639,17.1,1321,6.7,1.2,96.5,14.3,.3,1300,.76,3.82
95,철원,2020-05-16,16.9,13.6,437,20.6,1651,.9,.9,97.8,14.3,5,1100,2.78,11.42
95,철원,2020-05-17,18.6,15.3,616,23.4,1611,,1.4,95,14.3,7.2,1400,2.84,17.15
95,철원,2020-05-18,17.7,12.8,2350,26.5,1445,57.3,2.3,91.6,14.3,4.4,1300,2.77,12.17
95,철원,2020-05-19,11.4,8.3,2358,14.8,1449,15.1,2.4,86,14.4,5.1,1400,2.77,12.44
95,철원,2020-05-20,12.5,5.8,345,18.7,1617,,1.8,75.4,14.4,8.5,1200,2.8,22.92
95,철원,2020-05-21,15,7.4,520,21.2,1708,,.9,75,14.4,11.7,1000,3.06,23.73
95,철원,2020-05-22,16.3,11.9,531,20.3,1408,0,.9,91,14.4,6,1100,1.92,13.67
95,철원,2020-05-23,18.6,14.1,532,24,1519,0,1.3,77.6,14.5,8.6,1300,3.09,21.43
95,철원,2020-05-24,17.4,15.4,2359,22.1,1612,20.6,2,91.9,14.5,6.1,1300,3.11,15.81
95,철원,2020-05-25,17.9,14.3,511,22.4,1516,,1.4,89.8,14.5,9.9,1300,2.95,21.62
95,철원,2020-05-26,15.8,11.6,2351,21,1415,2.9,1.1,90.8,14.5,4.7,1200,2.61,12.61
95,철원,2020-05-27,16.7,9.5,558,24.2,1556,,1.2,79.4,14.6,11.3,1200,3.66,29.88
95,철원,2020-05-28,16.5,12.4,259,21.6,1511,.1,.9,80.1,14.6,9.1,1000,2.51,20.2
95,철원,2020-05-29,18.8,10.3,548,27,1657,,1,70.8,14.6,13.4,1200,3.64,30.73
95,철원,2020-05-30,21.2,12.1,521,28.8,1508,,.9,68.3,14.6,12.9,1200,3.62,29
95,철원,2020-05-31,20,14,423,27.1,1408,.6,1.3,75.6,14.6,10.1,1100,3.05,20.76
95,철원,2020-06-01,19.8,15.5,2327,25.3,1525,.3,2.9,67.6,14.6,12,1200,3.74,30.34
95,철원,2020-06-02,16.3,12.7,357,22,1352,2.1,1,82.9,14.7,2.3,1300,3.25,8.56
95,철원,2020-06-03,21.2,16.2,605,28,1626,,1.5,80.8,14.7,10.9,1200,3.56,27.73
95,철원,2020-06-04,21.6,18,18,26.7,1512,,1.8,89,14.7,8.8,1200,3.5,22.81
95,철원,2020-06-05,21.7,17,514,27.7,1535,,1,76.4,14.7,10.6,1100,3.43,26.67
95,철원,2020-06-06,22.9,15.2,451,29.7,1525,,1.3,73.8,14.7,12.4,1200,3.42,28.03
95,철원,2020-06-07,22.3,17.6,550,28,1703,,1.2,83.6,14.7,10.2,1300,3.39,22.51
95,철원,2020-06-08,23.5,17.6,315,30.2,1631,,1.1,79.3,14.7,10.7,1200,3.36,26.19
95,철원,2020-06-09,24.9,17.4,513,31.8,1518,,1,74.1,14.8,12.7,1200,3.44,27.35
95,철원,2020-06-10,24.5,18.5,511,30.9,1427,1.1,.9,76.1,14.8,7.3,1000,3.08,18.06
95,철원,2020-06-11,25.1,20.7,504,30.8,1543,,1,73.5,14.8,10.9,1200,3.61,29
95,철원,2020-06-12,22.8,17.6,456,28.8,1038,,1,78.5,14.8,8.3,1000,2.34,15.6
95,철원,2020-06-13,24.7,15.9,421,33.1,1604,,.9,63.6,14.8,11.9,1200,3.61,29.7
95,철원,2020-06-14,24.3,20.9,526,29.2,1627,0,1.9,72.9,14.8,7.6,1200,3.45,20.64
95,철원,2020-06-15,22.9,15.5,517,29.6,1402,,2.2,62.3,14.8,13,1200,3.57,29.88
95,철원,2020-06-16,22.8,16.5,248,29.3,1600,,1,73,14.8,10.7,1200,3.6,27.62
95,철원,2020-06-17,23.5,16.8,502,30,1438,,1.4,71.6,14.8,12.1,1300,3.48,27.38
95,철원,2020-06-18,21,16.7,529,25,1521,,1.2,78.5,14.8,5.2,1000,1.37,12.17
95,철원,2020-06-19,23.2,19,209,28.9,1526,,2.6,72.6,14.8,10.5,1200,3.58,26.1
95,철원,2020-06-20,23.3,16.9,520,29.5,1555,,1,78.1,14.8,11.9,1200,3.06,23.06
95,철원,2020-06-21,24.1,16.3,529,31.4,1602,,1,72.4,14.8,13.6,1200,3.59,29.03
95,철원,2020-06-22,25.6,17.4,509,33.6,1359,,1.1,66.3,14.8,13.6,1200,3.6,30.32
95,철원,2020-06-23,25.1,19.2,453,30.4,1116,,.9,79.3,14.8,8.6,1100,2.95,17.54
95,철원,2020-06-24,19.9,18.2,1348,23.6,1,46.3,1.8,98.9,14.8,0,1000,.57,2.97
95,철원,2020-06-25,20.1,18.1,44,22.5,1153,9,1,100,14.8,1.1,1100,1.28,5.82
95,철원,2020-06-26,21.2,18.8,538,24.8,1701,3.3,2.4,96.3,14.8,5.8,1200,1.8,12.63
95,철원,2020-06-27,22.3,17.8,2358,28.4,1546,15.8,1.5,86.3,14.8,9.2,1300,2.99,21.92
95,철원,2020-06-28,22.9,17.7,14,29.1,1504,,1,85.5,14.8,10,1200,3.61,26.85
95,철원,2020-06-29,22.7,18.2,425,26.7,1508,1.3,1.2,91.5,14.8,5.4,900,1.68,11.02
95,철원,2020-06-30,19.2,16.8,2131,21.4,1144,13,3.4,94.8,14.8,0,1100,.9,6.67
95,철원,2020-07-01,19.6,16.2,449,25.3,1647,1.3,.9,94,14.8,8.6,1400,2.79,16.87
95,철원,2020-07-02,22.8,16.2,219,29.4,1540,0,1,83.5,14.8,11,1200,3.45,28.04
95,철원,2020-07-03,24.2,18.7,508,31.1,1334,0,1.1,81.4,14.8,10.1,1100,3.31,23.04
95,철원,2020-07-04,23,18.7,441,28.1,1417,,1.2,75.8,14.7,12.4,1100,3.45,27.1
95,철원,2020-07-05,22.5,18.2,253,27.8,1437,,1.1,83.5,14.7,10.8,1300,3.43,26.31
95,철원,2020-07-06,24.2,18.7,26,30,1407,0,1.1,83.9,14.7,8.9,1300,3.39,22.88
95,철원,2020-07-07,22.9,19.7,2236,26.9,1620,0,1.4,90.3,14.7,7.1,1300,2.08,15.1
95,철원,2020-07-08,24,18.9,348,30.2,1537,,.9,81.4,14.7,10.5,1300,3.48,25.55
95,철원,2020-07-09,25,17.9,518,31.7,1534,,1.4,79.6,14.7,10.7,1000,2.81,23.37
95,철원,2020-07-10,21.8,20,1405,24.3,1007,40.7,2.5,95.5,14.7,1.6,1700,.85,5.34
95,철원,2020-07-11,22.7,19.8,534,26.9,1338,,2.6,80,14.6,6.7,1100,2.75,16.87
95,철원,2020-07-12,20.9,15.3,458,24.9,1538,0,.8,88,14.6,6,1100,1.69,11.32
95,철원,2020-07-13,18.8,16.9,619,21.7,1133,19,3.2,94.3,14.6,0,1100,.97,6.01
95,철원,2020-07-14,19.3,16.3,738,22.9,1244,12.4,2.7,84.9,14.6,8,1200,2.27,13.09
95,철원,2020-07-15,22.1,16.2,446,29.4,1651,0,1.3,79.8,14.6,10.8,1200,3.6,27.62
95,철원,2020-07-16,23.3,17.9,237,29.1,1515,0,.8,87.3,14.5,9.3,1200,3.28,24.07
95,철원,2020-07-17,24.7,20.3,135,30.6,1618,0,1,87.1,14.5,12.5,1200,3.55,28.4
95,철원,2020-07-18,24,20.7,150,29.2,1305,19.9,.7,93.1,14.5,6.5,1100,2.95,16.54
95,철원,2020-07-19,21.9,19.2,451,27.2,2314,14.7,.9,98.8,14.5,.2,1200,.46,4.07
95,철원,2020-07-20,23.3,21.4,1451,27.5,220,2.1,3,99.3,14.4,.4,1100,1.01,4.48
95,철원,2020-07-21,24,20.5,538,29.3,1625,0,1,87.8,14.4,7.5,1200,3.66,24.32
95,철원,2020-07-22,23.4,19.4,213,28.5,1555,.6,.8,94.5,14.4,6.5,1200,1.96,13.19
95,철원,2020-07-23,20.9,18.2,2355,23.8,1125,48.5,1.8,98.8,14.4,0,1000,.55,3.32
95,철원,2020-07-24,21.6,18.2,31,25.9,1250,6.8,4.8,85,14.3,5,1200,2.94,11.84
95,철원,2020-07-25,22.7,20.6,454,26.5,1420,0,3.6,82.9,14.3,5.2,1400,2.78,14.28
95,철원,2020-07-26,22.8,19.8,257,27,1704,0,2.5,87.5,14.3,7,1100,2.36,13.97
95,철원,2020-07-27,21.8,19.6,420,24.1,1445,5.1,1.3,100,14.3,2.1,1400,1.16,7.65
95,철원,2020-07-28,23.7,20.1,545,27.7,1330,0,.7,96.3,14.2,4.4,1000,2.04,12.65
95,철원,2020-07-29,23.2,21.8,502,27.3,1202,13.1,1.5,97.9,14.2,2.1,1000,2.42,8.22
95,철원,2020-07-30,24.6,20.9,613,29.3,1435,0,1.2,94.1,14.2,8.2,1300,2.59,18.5
95,철원,2020-07-31,25.6,20.9,502,30,1355,.3,1.2,90.3,14.1,10.5,1100,3.3,21
95,철원,2020-08-01,23.3,22.2,1218,25.1,11,64.9,.9,100,14.1,1.3,1300,1.31,5
95,철원,2020-08-02,23.8,22.3,1953,27.2,1156,155.5,1,100,14.1,1.6,1100,1.35,6.05
95,철원,2020-08-03,24.6,22.5,1,26,1723,83,1.9,100,14.1,.6,1200,.95,5.61
95,철원,2020-08-04,25.2,23,1451,27.1,834,65.7,2.1,100,14,.8,800,.77,4.82
95,철원,2020-08-05,24.9,23,2312,27.3,1519,87.3,1.5,100,14,.7,1400,.92,3.25
95,철원,2020-08-06,23.6,22.2,1343,24.8,201,63.4,1.6,100,14,1.4,1200,.92,5.01
95,철원,2020-08-07,23.3,21.1,2338,26.1,1648,.6,.8,99.9,13.9,3.8,1000,1.59,10.1
95,철원,2020-08-08,24.3,18.9,521,29.6,1259,10.2,1.3,90.6,13.9,6.1,1000,2.55,14.31
95,철원,2020-08-09,23.3,21.1,249,25.3,2358,149.5,1.8,100,13.9,0,900,.23,1.49
95,철원,2020-08-10,25.1,23.7,2140,27.3,1011,21.9,1.7,100,13.8,1.3,1400,1.08,6.13
95,철원,2020-08-11,24.4,22.7,829,27.5,1536,81.7,1.3,100,13.8,4,1500,1.94,9.01
95,철원,2020-08-12,26.3,22.5,509,30.7,1505,,.7,93.4,13.8,9.9,1300,2.57,19.75
95,철원,2020-08-13,27.2,24,520,30.1,1111,0,1.5,96.6,13.7,2.8,1000,2.18,9.72
95,철원,2020-08-14,26.1,24.9,1138,27.6,1709,27.6,2.6,100,13.7,1.5,1300,1.16,5.76
95,철원,2020-08-15,25.7,24.6,431,27.4,1452,.9,1.1,100,13.6,1.4,1200,1.05,6.65
95,철원,2020-08-16,26.6,24.4,2245,29.7,1319,0,2.1,96.9,13.6,4.6,1100,2.22,12.53
95,철원,2020-08-17,26.2,23.5,2305,28.9,1632,,.9,97.4,13.6,4.6,1500,1.25,9.56
95,철원,2020-08-18,25.4,21.6,2352,30.7,1533,,.8,91.5,13.5,10.2,1300,3.4,22.84
95,철원,2020-08-19,24.9,20.4,315,30.3,1549,,1,92.1,13.5,9.2,1300,3.37,19.69
95,철원,2020-08-20,25.8,22,147,30.8,1348,,1.1,95.5,13.5,7.3,1300,3,17.45
95,철원,2020-08-21,21.4,19.7,1353,23.4,1,19.8,1.5,100,13.4,.7,1600,.65,3.6
95,철원,2020-08-22,22.8,19.8,2352,28.1,1453,20.9,.9,98.1,13.4,4.8,1100,2.02,10.97
95,철원,2020-08-23,23.2,18.7,341,29.3,1521,2.9,.7,91.9,13.4,8.8,1300,3.4,21.29
95,철원,2020-08-24,24.7,19.8,301,30.3,1440,,.8,91.5,13.3,8.9,1000,2.69,19.1
95,철원,2020-08-25,26.9,21.9,606,32.1,1507,,.8,91.3,13.3,7.5,1300,2.69,16.59
95,철원,2020-08-26,29,22.6,632,34.9,1316,0,1.5,75.9,13.2,10.3,1200,3.41,21.46
95,철원,2020-08-27,26.8,24.3,2141,30.1,551,7.3,2.7,91.8,13.2,2.7,1200,1.49,7
95,철원,2020-08-28,25.7,23.7,2358,29.6,1148,35.5,.6,99.4,13.2,4.7,1100,2.11,11.56
95,철원,2020-08-29,26.1,23.2,428,30.8,1202,2.5,.5,97.5,13.1,5.5,1100,2.52,12.18
95,철원,2020-08-30,26.6,23.4,2335,32.1,1518,1.9,1.1,92.9,13.1,7.2,1200,2.66,16.93
95,철원,2020-08-31,24.9,22.7,429,28,1505,,2.1,92.1,13,2.6,1400,1.27,8.56
95,철원,2020-09-01,25.3,21.5,538,30.1,1422,0,.8,90.5,13,8.3,1200,3.23,18.98
95,철원,2020-09-02,22.9,21.8,2120,24.3,12,34,1.4,100,13,0,1200,.55,3.47
95,철원,2020-09-03,21.4,19.5,623,24.4,1340,37.4,3.5,93.6,12.9,3.5,1300,2.28,9.26
95,철원,2020-09-04,21.3,16,2319,26.3,1503,,2,80.1,12.9,10.5,1200,3.34,22.84
95,철원,2020-09-05,20.7,14.3,551,27.2,1353,,.6,86.9,12.8,8.8,1100,2.78,17.56
95,철원,2020-09-06,19.2,16.3,559,23.8,1431,4.8,2.4,94.5,12.8,2.4,1300,1.27,7.36
95,철원,2020-09-07,18.4,15.4,504,21.3,1603,33,3.8,100,12.8,.1,1400,.82,3.6
95,철원,2020-09-08,20.3,17.9,1958,24.3,1355,7.1,3.3,95.1,12.7,3.7,1200,2.29,9.18
95,철원,2020-09-09,19,15.4,2247,23.8,1137,33.3,1,97.5,12.7,6,1100,2.33,11.22
95,철원,2020-09-10,20.4,16.2,1,26,1507,.8,.9,88,12.7,9.4,1200,2.75,18.57
95,철원,2020-09-11,20.3,15.2,622,27.7,1203,1.3,1.6,88.6,12.6,6.8,1100,3.05,14.86
95,철원,2020-09-12,18.7,16.9,2353,23,1356,8.7,2.4,96.1,12.6,1.9,1300,2.32,8.3
95,철원,2020-09-13,19.6,13.7,627,24.7,1525,,1.3,86,12.5,10.8,1100,2.99,21.6
95,철원,2020-09-14,19.7,14.9,438,25.2,1433,,.8,93.3,12.5,7.4,1200,2.13,14.09
95,철원,2020-09-15,21.2,16.6,519,26.9,1505,,.7,87.6,12.5,10.3,1100,3.06,20.42
95,철원,2020-09-16,20.1,17.5,2330,23.7,1145,3.7,.5,97.8,12.4,1.7,1100,1.29,6.21
95,철원,2020-09-17,19.9,17.4,52,22.9,1152,,1.6,86.5,12.4,6.1,1100,2.25,11.27
95,철원,2020-09-18,16.8,11.7,2323,24.2,1327,1.9,1.6,85.8,12.3,7.1,1200,3.16,15.14
95,철원,2020-09-19,16.6,10.3,422,24.8,1412,,.9,77.9,12.3,9.7,1100,2.95,18.31
95,철원,2020-09-20,15.5,9.1,549,22.9,1517,,1.1,73.5,12.2,11,1200,3.04,21.93
95,철원,2020-09-21,15.2,7.8,603,23.2,1621,,.6,80.3,12.2,10.8,1100,2.82,19.52
95,철원,2020-09-22,16,9.1,610,24.5,1520,,.9,80,12.2,10.3,1300,2.75,17.87
95,철원,2020-09-23,16.5,10.1,621,22.6,1408,,2,76,12.1,8.8,1100,2.33,15.77
95,철원,2020-09-24,18,13.9,155,22.9,1217,,2.8,78.3,12.1,9.5,1000,2.31,14.09
95,철원,2020-09-25,17.4,11.6,2345,23.1,1432,,2.3,83.5,12,6.6,1000,1.79,11.18
95,철원,2020-09-26,16.3,10.2,635,22.8,1234,0,1.9,81.9,12,8.8,1200,2.35,13.88
95,철원,2020-09-27,17.2,10.5,700,24.5,1527,,.8,83.3,12,10.2,1200,2.9,20.19
95,철원,2020-09-28,16.7,10.1,614,24.6,1416,,.7,84,11.9,10.4,1100,2.77,18.18
95,철원,2020-09-29,15.9,10,518,23.2,1334,,.7,87.4,11.9,7.9,1200,2.66,14.63
95,철원,2020-09-30,16.7,12.7,627,22.3,1339,,1.9,92.3,11.8,4.5,1000,2.23,10.26
98,동두천,2020-05-01,19.4,14.2,235,27.4,1518,,1.9,80.8,13.8,6.2,1400,2.96,17.24
98,동두천,2020-05-02,19.3,16.2,2249,24,1541,,1.6,90,13.8,.9,1600,.97,6.41
98,동두천,2020-05-03,21.5,15.8,533,29.2,1645,0,1.3,73.4,13.8,7.3,1300,3.26,20.68
98,동두천,2020-05-04,20.8,15.8,2345,27.8,1401,,1.7,69.6,13.9,10.4,1200,2.99,22.74
98,동두천,2020-05-05,15.6,10.6,2353,21.5,1135,,1.4,77.1,13.9,6,1700,1.81,13.45
98,동두천,2020-05-06,18.3,8.1,537,28.1,1544,,1.2,55.4,14,12.3,1300,3.51,27.89
98,동두천,2020-05-07,19.2,10.8,607,26.4,1343,,1.1,40.6,14,10,1400,2.92,21.29
98,동두천,2020-05-08,18.3,11.3,2333,26.8,1438,6.8,1.3,49.4,14,7.1,1300,3.34,20.94
98,동두천,2020-05-09,14,11.2,6,16.5,1415,38.8,1.2,98.6,14.1,0,1400,.41,2.37
98,동두천,2020-05-10,14,12.3,236,17,1448,.8,1.7,96,14.1,.2,1500,.77,5.69
98,동두천,2020-05-11,15.8,10.5,2353,22.5,1444,1.8,2.2,66.4,14.1,9.7,1300,2.95,21.88
98,동두천,2020-05-12,13.2,8,548,20.5,1500,3.6,1.9,78.5,14.1,6.1,1500,3.22,13.21
98,동두천,2020-05-13,14.8,6.5,516,23.2,1455,,2.6,57.3,14.2,12.8,1300,3.53,28.72
98,동두천,2020-05-14,17.1,9.6,543,24.7,1340,,1,48.6,14.2,7.1,1300,2.57,18.55
98,동두천,2020-05-15,14.8,13,654,19.2,318,8.5,1.3,89.1,14.2,0,1200,.64,3.77
98,동두천,2020-05-16,16.7,14.3,1,20.4,1621,1.2,.8,95.3,14.3,1,1700,1.1,7.45
98,동두천,2020-05-17,18.5,14.8,525,24.2,1543,0,1.6,87.9,14.3,5.9,1400,2.83,16.25
98,동두천,2020-05-18,17.6,12.3,2225,27.4,1435,37,1.7,91.6,14.3,2.9,1400,2.87,12.02
98,동두천,2020-05-19,12.1,9.3,2251,16.6,1516,8.3,1.6,82.8,14.3,4.5,1500,2.55,12.76
98,동두천,2020-05-20,12.9,7.5,306,20.4,1524,,1.1,74.3,14.4,6.9,1400,3.21,19.94
98,동두천,2020-05-21,16.1,7.9,501,22.7,1620,,.9,73,14.4,10,1300,2.63,22.82
98,동두천,2020-05-22,17.5,13.3,428,22.3,1445,0,1,80.6,14.4,2.2,1200,1.98,13.91
98,동두천,2020-05-23,19.1,14.6,604,24.9,1322,,1.4,76.9,14.4,7.3,1400,2.84,18.34
98,동두천,2020-05-24,17,14,2400,22.7,1425,23,2.4,91.8,14.5,4,1300,2.82,12.84
98,동두천,2020-05-25,16.7,13.3,229,23,1355,,1.5,86.6,14.5,7.6,1400,2.74,19.33
98,동두천,2020-05-26,15.6,11.9,2355,23.1,1343,4.3,1.1,89.9,14.5,4.1,1400,2.63,14.17
98,동두천,2020-05-27,16.4,9.3,426,25.2,1524,,1.3,76.8,14.5,11.4,1300,3.6,29.09
98,동두천,2020-05-28,16.7,12,544,22.4,1419,0,1.1,78,14.6,8.6,1500,2.83,21.87
98,동두천,2020-05-29,19.3,10.8,524,27.7,1527,,1,71.1,14.6,12.8,1400,3.44,19.62
98,동두천,2020-05-30,21.7,13.5,517,29.5,1437,,1.1,67,14.6,12.7,1300,3.54,28.99
98,동두천,2020-05-31,20.1,14.5,426,28.1,1359,.2,1.5,74.9,14.6,7.7,1300,3.32,20.54
98,동두천,2020-06-01,19.5,15.1,2351,25.2,1433,.5,3,69,14.6,11.5,1300,3.2,28.73
98,동두천,2020-06-02,16.5,13.3,440,21.8,1409,3.1,1.3,77.9,14.6,1.9,1400,2.86,8.28
98,동두천,2020-06-03,21.5,16.8,441,28.6,1515,,1.6,77.5,14.7,11.8,1400,3.37,27.34
98,동두천,2020-06-04,21.4,18.2,15,27.4,1324,,2.1,85.8,14.7,7.5,1300,3.18,21.34
98,동두천,2020-06-05,22.3,17.5,358,28.8,1551,,.9,75,14.7,10.4,1200,3.18,25.62
98,동두천,2020-06-06,23.3,16,509,29.9,1413,,.9,73.5,14.7,12.3,1200,3.06,23.46
98,동두천,2020-06-07,22.2,18,524,29,1508,,1.4,79,14.7,8.3,1300,3.34,22.93
98,동두천,2020-06-08,23.7,18.1,154,31,1449,,1.3,74.5,14.7,12,1300,3.28,26.48
98,동두천,2020-06-09,25,17.3,503,32.9,1444,,1.3,65.8,14.7,12.7,1400,3.34,26.65
98,동두천,2020-06-10,24.2,19.3,530,31.3,1416,2,1.2,75.1,14.8,5.7,1100,2.91,17.1
98,동두천,2020-06-11,25.4,20.3,507,31.8,1443,,1.2,72.1,14.8,9.9,1300,3.52,27.94
98,동두천,2020-06-12,23.1,18.6,542,27.7,1015,,1.1,76.3,14.8,5.7,1000,2.21,14.85
98,동두천,2020-06-13,25.5,16.4,537,34,1538,0,1.1,55.3,14.8,11.7,1300,3.53,29.13
