SN,IOEP_BGNG_DT,IOEP_END_DT,IOEP_LAK,LAK_0,PWRTRNSMSSN_LAK,NDMS,IOEP_RGN_ZIP,CRT_DT,MDFCN_DT
14036,2024/05/09 13:22:00,2024/05/09 13:21:00,2800,2800,0,0.0,59218,2024/05/09 13:24:21,
14037,2024/05/09 13:20:00,2024/05/09 13:21:00,2800,2800,0,0.0,57786,2024/05/09 13:24:21,
14038,2024/05/09 13:22:00,2024/05/09 13:22:00,2800,2800,0,0.0,58839,2024/05/09 13:24:21,
14039,2024/05/09 13:21:00,2024/05/09 13:21:00,2800,2800,0,0.0,吏???????,2024/05/09 13:24:21,
14040,2024/05/09 13:18:00,2024/05/09 13:21:00,2800,2800,0,0.0,57221,2024/05/09 13:24:21,
14041,2024/05/09 13:21:00,2024/05/09 13:21:00,2800,2800,0,0.0,59621,2024/05/09 13:24:21,
14042,2024/05/09 13:20:00,2024/05/09 13:22:00,2800,2800,0,0.0,57907,2024/05/09 13:24:21,
14043,2024/05/09 13:20:00,2024/05/09 13:19:00,2800,2800,0,0.0,57384,2024/05/09 13:24:21,
14044,2024/05/09 13:10:00,2024/05/09 13:19:00,2800,2800,0,0.0,33666,2024/05/09 13:24:21,
14045,2024/05/09 13:21:00,2024/05/09 13:20:00,2800,2800,0,0.0,23101,2024/05/09 13:24:21,
14046,2024/05/09 13:13:00,2024/05/09 13:21:00,2800,2800,0,0.0,14905,2024/05/09 13:24:21,
14047,2024/05/09 13:21:00,2024/05/09 13:21:00,2800,2800,0,0.0,58514,2024/05/09 13:24:21,
14048,2024/05/09 13:20:00,2024/05/09 13:21:00,2800,2800,0,0.0,58936,2024/05/09 13:24:21,
14049,2024/05/09 13:22:00,2024/05/09 13:22:00,2800,2800,0,0.0,28770,2024/05/09 13:24:21,
14050,2024/05/09 13:20:00,2024/05/09 13:22:00,2800,2800,0,0.0,吏???????,2024/05/09 13:24:21,
14051,2024/05/09 15:20:00,2024/05/09 13:20:00,2800,2800,0,0.0,59204,2024/05/09 13:24:21,
14052,2024/05/09 13:23:00,2024/05/09 13:23:00,2800,2800,0,0.0,22136,2024/05/09 13:24:21,
14053,2024/05/09 13:22:00,2024/05/09 13:21:00,2800,2800,0,0.0,58263,2024/05/09 13:24:21,
14054,2024/05/09 13:20:00,2024/05/09 13:22:00,2800,2800,0,0.0,吏???????,2024/05/09 13:27:41,
14055,2024/05/09 13:22:00,2024/05/09 13:22:00,2800,2800,0,0.0,10102,2024/05/09 13:27:41,
14056,2024/05/09 13:23:00,2024/05/09 13:22:00,2800,2800,0,0.0,59319,2024/05/09 13:27:41,
14057,2024/05/09 13:22:00,2024/05/09 13:22:00,2800,2800,0,0.0,62415,2024/05/09 13:27:41,
14058,2024/05/09 13:15:00,2024/05/09 13:23:00,532,532,0,0.0,32596,2024/05/09 13:27:41,
14059,2024/05/09 13:21:00,2024/05/09 13:19:00,2800,2800,0,0.0,吏???????,2024/05/09 13:27:41,
14060,2024/05/09 13:23:00,2024/05/09 13:23:00,2800,2800,0,0.0,21329,2024/05/09 13:27:41,
14061,2024/05/09 13:23:00,2024/05/09 13:21:00,2800,2800,0,0.0,61256,2024/05/09 13:27:41,
14062,2024/05/09 13:02:00,2024/05/09 13:22:00,2800,2800,0,0.0,52424,2024/05/09 13:27:41,
14063,2024/05/09 13:23:00,2024/05/09 13:23:00,2800,2800,0,0.0,57045,2024/05/09 13:27:41,
14064,2024/05/09 13:23:00,2024/05/09 13:23:00,2800,2800,0,0.0,14483,2024/05/09 13:27:41,
14065,2024/05/09 13:25:00,2024/05/09 13:24:00,2800,2800,0,0.0,52517,2024/05/09 13:27:41,
14066,2024/05/09 13:24:00,2024/05/09 13:24:00,2800,2800,0,0.0,50414,2024/05/09 13:27:41,
14067,2024/05/09 13:10:00,2024/05/09 13:23:00,2800,2800,0,0.0,51116,2024/05/09 13:27:41,
14068,2024/05/09 13:23:00,2024/05/09 13:23:00,2800,2800,0,0.0,51204,2024/05/09 13:27:41,
14069,2024/05/09 13:24:00,2024/05/09 13:24:00,2800,2800,0,0.0,21072,2024/05/09 13:27:41,
14070,2024/05/09 13:22:00,2024/05/09 13:22:00,2800,2800,0,0.0,57937,2024/05/09 13:27:41,
14071,2024/05/09 13:24:00,2024/05/09 13:24:00,2800,2800,0,0.0,50333,2024/05/09 13:27:41,
14072,2024/05/09 13:25:00,2024/05/09 13:25:00,2800,2800,0,0.0,吏???????,2024/05/09 13:27:41,
14073,2024/05/09 13:25:00,2024/05/09 13:24:00,2800,2800,0,0.0,51689,2024/05/09 13:27:41,
14074,2024/05/09 13:25:00,2024/05/09 13:24:00,2800,2800,0,0.0,53251,2024/05/09 13:27:41,
14075,2024/05/09 13:25:00,2024/05/09 13:24:00,2800,2800,0,0.0,50227,2024/05/09 13:27:41,
14076,2024/05/09 13:00:00,2024/05/09 13:24:00,2800,2800,0,0.0,52912,2024/05/09 13:27:41,
14077,2024/05/09 13:25:00,2024/05/09 13:25:00,2800,2800,0,0.0,50148,2024/05/09 13:27:41,
14078,2024/05/09 13:21:00,2024/05/09 13:24:00,2800,2800,0,0.0,52043,2024/05/09 13:27:41,
14079,2024/05/09 13:24:00,2024/05/09 13:24:00,2800,2800,0,0.0,21686,2024/05/09 13:27:41,
14080,2024/05/09 13:20:00,2024/05/09 13:25:00,2800,2800,0,0.0,58413,2024/05/09 13:27:41,
14081,2024/05/09 13:02:00,2024/05/09 13:25:00,2800,2800,0,0.0,53005,2024/05/09 13:27:41,
14082,2024/05/09 13:25:00,2024/05/09 13:25:00,2800,2800,0,0.0,22602,2024/05/09 13:27:41,
14083,2024/05/09 13:22:00,2024/05/09 13:24:00,2800,2800,0,0.0,52693,2024/05/09 13:27:41,
14084,2024/05/09 13:30:00,2024/05/09 13:25:00,2800,2800,0,0.0,59024,2024/05/09 13:27:41,
14085,2024/05/09 13:13:00,2024/05/09 13:25:00,2800,2800,0,0.0,吏???????,2024/05/09 13:27:41,
14086,2024/05/09 13:23:00,2024/05/09 13:25:00,2800,2800,0,0.0,吏???????,2024/05/09 13:27:41,
14087,2024/05/09 13:25:00,2024/05/09 13:25:00,2800,2800,0,0.0,57656,2024/05/09 13:27:41,
14088,2024/05/09 13:25:00,2024/05/09 13:25:00,2800,2800,0,0.0,23046,2024/05/09 13:27:41,
14089,2024/05/09 13:22:00,2024/05/09 13:26:00,2800,2800,0,0.0,13463,2024/05/09 13:27:41,
14090,2024/05/09 13:25:00,2024/05/09 13:25:00,2800,2800,0,0.0,52137,2024/05/09 13:27:41,
14091,2024/05/09 13:23:00,2024/05/09 13:26:00,2800,2800,0,0.0,16622,2024/05/09 13:27:41,
14092,2024/05/09 13:26:00,2024/05/09 13:26:00,2800,2800,0,0.0,17796,2024/05/09 13:27:41,
14093,2024/05/09 13:23:00,2024/05/09 13:26:00,2800,2800,0,0.0,18002,2024/05/09 13:27:41,
14094,2024/05/09 13:26:00,2024/05/09 13:26:00,2800,2800,0,0.0,22383,2024/05/09 13:27:41,
14095,2024/05/09 13:23:00,2024/05/09 13:26:00,2800,0,2800,100.0,15358,2024/05/09 13:31:22,
14096,2024/05/09 13:26:00,2024/05/09 13:26:00,2800,2800,0,0.0,18544,2024/05/09 13:31:22,
14097,2024/05/09 13:26:00,2024/05/09 13:26:00,2800,2800,0,0.0,13308,2024/05/09 13:31:22,
14098,2024/05/09 13:25:00,2024/05/09 13:26:00,2800,2800,0,0.0,12912,2024/05/09 13:31:22,
14099,2024/05/09 13:20:00,2024/05/09 13:27:00,2800,2800,0,0.0,吏???????,2024/05/09 13:31:22,
14100,2024/05/09 13:27:00,2024/05/09 13:27:00,2800,2800,0,0.0,14340,2024/05/09 13:31:22,
14101,2024/05/09 13:25:00,2024/05/09 13:27:00,2800,2800,0,0.0,15885,2024/05/09 13:31:22,
14102,2024/05/09 13:17:00,2024/05/09 13:27:00,2800,2800,0,0.0,12790,2024/05/09 13:31:22,
14103,2024/05/09 13:22:00,2024/05/09 13:28:00,2800,2800,0,0,吏???????,2024/05/09 13:31:22,2024/05/09 13:29:28
14104,2024/05/09 13:25:00,2024/05/09 13:27:00,2800,2800,0,0.0,17074,2024/05/09 13:31:22,
14105,2024/05/09 13:23:00,2024/05/09 13:31:00,2800,2800,0,0.0,12655,2024/05/09 13:31:22,
14106,2024/05/09 13:10:00,2024/05/09 13:28:00,2800,2800,0,0.0,吏???????,2024/05/09 13:31:22,
14107,2024/05/09 13:29:00,2024/05/09 13:29:00,2800,2800,0,0.0,吏???????,2024/05/09 13:31:22,
14108,2024/05/09 13:26:00,2024/05/09 13:26:00,2800,2800,0,0.0,吏???????,2024/05/09 13:31:22,
14109,2024/05/09 13:27:00,2024/05/09 13:27:00,2800,2800,0,0.0,14103,2024/05/09 13:31:22,
14110,2024/05/09 13:00:00,2024/05/09 13:29:00,2800,2800,0,0.0,25764,2024/05/09 13:31:22,
14111,2024/05/09 13:27:00,2024/05/09 13:27:00,2800,2800,0,0.0,17591,2024/05/09 13:31:22,
14112,2024/05/09 13:28:00,2024/05/09 13:28:00,2800,2800,0,0.0,52537,2024/05/09 13:31:22,
14113,2024/05/09 13:28:00,2024/05/09 13:31:00,1400,1400,0,0.0,51115,2024/05/09 13:34:42,
14114,2024/05/09 13:20:00,2024/05/09 13:31:00,2800,2800,0,0.0,吏???????,2024/05/09 13:34:42,
14115,2024/05/09 13:30:00,2024/05/09 13:31:00,28000,28000,0,0.0,16649,2024/05/09 13:34:42,
14116,2024/05/09 13:33:00,2024/05/09 13:33:00,2800,2800,0,0.0,15065,2024/05/09 13:34:42,
14117,2024/05/09 13:13:00,2024/05/09 13:37:00,2800,0,2800,100,15358,2024/05/09 13:38:21,2024/05/09 13:37:39
14118,2024/05/09 13:33:00,2024/05/09 13:32:00,2800,2800,0,0.0,吏???????,2024/05/09 13:38:21,
14119,2024/05/09 13:26:00,2024/05/09 13:36:00,1400,1400,0,0.0,16455,2024/05/09 13:38:21,
14120,2024/05/09 13:37:00,2024/05/09 13:37:00,2800,2800,0,0.0,吏???????,2024/05/09 13:41:41,
14121,2024/05/09 13:22:00,2024/05/09 13:41:00,1400,0,1400,100,16455,2024/05/09 13:41:41,2024/05/09 13:41:22
14122,2024/05/09 14:42:00,2024/05/09 13:38:00,2800,2800,0,0.0,12663,2024/05/09 13:41:41,
14123,2024/05/09 13:26:00,2024/05/09 13:38:00,2800,1400,1400,50.0,吏???????,2024/05/09 13:41:41,
14124,2024/05/09 13:25:00,2024/05/09 13:38:00,2800,2800,0,0.0,18588,2024/05/09 13:41:41,
14125,2024/05/09 13:30:00,2024/05/09 13:49:00,2800,0,2800,100.0,16649,2024/05/09 13:51:21,
14126,2024/05/09 13:17:00,2024/05/09 13:44:00,2800,0,2800,100,16455,2024/05/09 13:54:41,2024/05/09 13:54:01
14127,2024/05/09 16:00:00,2024/05/09 13:58:00,3200,3200,0,0.0,63139,2024/05/09 13:59:22,
14128,2024/05/09 13:00:00,2024/05/09 14:00:00,2800,2800,0,0,34223,2024/05/09 14:02:42,2024/05/09 14:02:30
14129,2024/05/09 13:00:00,2024/05/09 14:01:00,2800,2800,0,0.0,吏???????,2024/05/09 14:02:42,
14130,2024/05/09 15:15:00,2024/05/09 15:15:00,2800,2800,0,0.0,吏???????,2024/05/09 15:16:22,
14131,2024/05/09 15:00:00,2024/05/09 15:14:00,2800,2800,0,0.0,11924,2024/05/09 15:16:22,
14132,2024/05/09 15:17:00,2024/05/09 15:17:00,2800,2800,0,0.0,吏???????,2024/05/09 15:19:42,
14133,2024/05/09 15:17:00,2024/05/09 15:17:00,2800,2800,0,0.0,49031,2024/05/09 15:19:42,
14134,2024/05/09 15:16:00,2024/05/09 15:16:00,2800,2800,0,0.0,50577,2024/05/09 15:19:42,
14135,2024/05/09 15:05:00,2024/05/09 15:17:00,2800,2800,0,0.0,46957,2024/05/09 15:19:42,
14136,2024/05/09 15:00:00,2024/05/09 15:19:00,2800,2800,0,0.0,46068,2024/05/09 15:19:42,
14137,2024/05/09 15:19:00,2024/05/09 15:19:00,2800,2800,0,0.0,吏???????,2024/05/09 15:19:42,
14138,2024/05/09 15:17:00,2024/05/09 15:17:00,2800,2800,0,0.0,48523,2024/05/09 15:23:21,
14139,2024/05/09 15:19:00,2024/05/09 15:19:00,2800,2800,0,0.0,吏???????,2024/05/09 15:23:21,
14140,2024/05/09 15:18:00,2024/05/09 15:18:00,2800,2800,0,0.0,吏???????,2024/05/09 15:23:21,
14141,2024/05/09 15:20:00,2024/05/09 15:20:00,2800,2800,0,0.0,吏???????,2024/05/09 15:23:21,
14142,2024/05/09 15:21:00,2024/05/09 15:20:00,2800,2800,0,0.0,49243,2024/05/09 15:23:21,
14143,2024/05/09 08:00:00,2024/05/09 15:21:00,2800,2800,0,0.0,54051,2024/05/09 15:23:21,
14144,2024/05/09 15:21:00,2024/05/09 15:21:00,2800,2800,0,0.0,吏???????,2024/05/09 15:23:21,
14145,2024/05/09 15:08:00,2024/05/09 15:21:00,2800,2800,0,0.0,吏???????,2024/05/09 15:23:21,
14146,2024/05/09 15:10:00,2024/05/09 15:21:00,2800,2800,0,0.0,63139,2024/05/09 15:23:21,
14147,2024/05/09 15:21:00,2024/05/09 15:21:00,2800,2800,0,0.0,吏???????,2024/05/09 15:23:21,
14148,2024/05/09 03:00:00,2024/05/09 15:21:00,2800,2800,0,0.0,54403,2024/05/09 15:23:21,
14149,2024/05/09 15:10:00,2024/05/09 15:22:00,2800,2800,0,0.0,63579,2024/05/09 15:23:21,
14150,2024/05/09 15:18:00,2024/05/09 15:21:00,2800,2800,0,0.0,12571,2024/05/09 15:23:21,
14151,2024/05/09 15:20:00,2024/05/09 15:20:00,2800,2800,0,0.0,49418,2024/05/09 15:23:21,
14152,2024/05/09 15:10:00,2024/05/09 15:21:00,2800,2800,0,0.0,63139,2024/05/09 15:23:21,
14153,2024/05/09 15:21:00,2024/05/09 15:21:00,2800,2800,0,0.0,55460,2024/05/09 15:26:41,
14154,2024/05/09 15:20:00,2024/05/09 15:21:00,2800,2800,0,0.0,55631,2024/05/09 15:26:41,
14155,2024/05/09 06:00:00,2024/05/09 15:20:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14156,2024/05/09 15:00:00,2024/05/09 15:22:00,2800,2800,0,0.0,54986,2024/05/09 15:26:41,
14157,2024/05/09 15:22:00,2024/05/09 15:22:00,2800,2800,0,0.0,56014,2024/05/09 15:26:41,
14158,2024/05/09 15:10:00,2024/05/09 15:22:00,2800,2800,0,0.0,56159,2024/05/09 15:26:41,
14159,2024/05/09 15:40:00,2024/05/09 15:22:00,2800,2800,0,0,吏???????,2024/05/09 15:26:41,2024/05/09 15:24:24
14160,2024/05/09 15:21:00,2024/05/09 15:22:00,2800,2800,0,0.0,05665,2024/05/09 15:26:41,
14161,2024/05/09 15:21:00,2024/05/09 15:21:00,2800,2800,0,0.0,44695,2024/05/09 15:26:41,
14162,2024/05/09 15:21:00,2024/05/09 15:21:00,2800,2800,0,0.0,56315,2024/05/09 15:26:41,
14163,2024/05/09 15:22:00,2024/05/09 15:22:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14164,2024/05/09 15:23:00,2024/05/09 15:23:00,2800,2800,0,0.0,07015,2024/05/09 15:26:41,
14165,2024/05/09 15:22:00,2024/05/09 15:17:00,2800,2800,0,0.0,44942,2024/05/09 15:26:41,
14166,2024/05/09 16:00:00,2024/05/09 15:23:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14167,2024/05/09 15:23:00,2024/05/09 15:23:00,2800,2800,0,0.0,25903,2024/05/09 15:26:41,
14168,2024/05/09 15:23:00,2024/05/09 15:30:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14169,2024/05/09 15:24:00,2024/05/09 15:23:00,2800,2800,0,0.0,06664,2024/05/09 15:26:41,
14170,2024/05/09 15:23:00,2024/05/09 15:22:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14171,2024/05/09 15:23:00,2024/05/09 15:23:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14172,2024/05/09 15:00:00,2024/05/09 15:23:00,2800,2800,0,0.0,24226,2024/05/09 15:26:41,
14173,2024/05/09 15:00:00,2024/05/09 15:24:00,2800,2800,0,0.0,25801,2024/05/09 15:26:41,
14174,2024/05/09 15:24:00,2024/05/09 15:23:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14175,2024/05/09 15:23:00,2024/05/09 15:45:00,2800,2800,0,0.0,10508,2024/05/09 15:26:41,
14176,2024/05/09 15:24:00,2024/05/09 15:24:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14177,2024/05/09 15:22:00,2024/05/09 15:22:00,2800,2800,0,0.0,54057,2024/05/09 15:26:41,
14178,2024/05/09 15:23:00,2024/05/09 15:23:00,2800,2800,0,0.0,55518,2024/05/09 15:26:41,
14179,2024/05/09 15:20:00,2024/05/09 15:23:00,2800,2800,0,0.0,11935,2024/05/09 15:26:41,
14180,2024/05/09 15:00:00,2024/05/09 15:23:00,1000,1000,0,0.0,26224,2024/05/09 15:26:41,
14181,2024/05/09 15:25:00,2024/05/09 15:24:00,2800,2800,0,0.0,06279,2024/05/09 15:26:41,
14182,2024/05/09 15:20:00,2024/05/09 15:24:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14184,2024/05/09 15:00:00,2024/05/09 15:24:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14185,2024/05/09 15:25:00,2024/05/09 15:24:00,2800,2800,0,0,吏???????,2024/05/09 15:26:41,2024/05/09 15:26:29
14186,2024/05/09 15:25:00,2024/05/09 15:24:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14187,2024/05/09 15:25:00,2024/05/09 15:25:00,2800,2800,0,0,24727,2024/05/09 15:26:41,2024/05/09 15:26:32
14188,2024/05/09 15:24:00,2024/05/09 15:24:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14189,2024/05/09 15:24:00,2024/05/09 15:24:00,2800,2800,0,0.0,吏???????,2024/05/09 15:26:41,
14190,2024/05/09 15:00:00,2024/05/09 15:25:00,1000,1000,0,0.0,10870,2024/05/09 15:26:41,
14191,2024/05/09 15:08:00,2024/05/09 15:25:00,2800,2800,0,0.0,12425,2024/05/09 15:26:41,
14192,2024/05/09 16:00:00,2024/05/09 15:25:00,2800,2800,0,0.0,吏???????,2024/05/09 15:30:22,
14193,2024/05/09 15:25:00,2024/05/09 15:25:00,2800,2800,0,0.0,25742,2024/05/09 15:30:22,
14194,2024/05/09 15:00:00,2024/05/09 15:25:00,2800,2800,0,0.0,26377,2024/05/09 15:30:22,
14195,2024/05/09 15:25:00,2024/05/09 15:25:00,2800,2800,0,0.0,11001,2024/05/09 15:30:22,
14196,2024/05/09 15:26:00,2024/05/09 15:26:00,2800,2800,0,0.0,11449,2024/05/09 15:30:22,
14197,2024/05/09 15:30:00,2024/05/09 15:27:00,2800,2800,0,0.0,吏???????,2024/05/09 15:30:22,
14198,2024/05/09 15:20:00,2024/05/09 15:26:00,2800,2800,0,0.0,24636,2024/05/09 15:30:22,
14199,2024/05/09 15:27:00,2024/05/09 15:27:00,2800,2800,0,0.0,24055,2024/05/09 15:30:22,
14200,2024/05/09 15:12:00,2024/05/09 15:27:00,102,102,0,0.0,12243,2024/05/09 15:30:22,
14201,2024/05/09 15:26:00,2024/05/09 15:25:00,2800,2800,0,0.0,26130,2024/05/09 15:30:22,
14202,2024/05/09 15:10:00,2024/05/09 15:26:00,2800,2800,0,0.0,24132,2024/05/09 15:30:22,
14203,2024/05/09 15:09:00,2024/05/09 15:27:00,2800,2800,0,0.0,48523,2024/05/09 15:30:22,
14204,2024/05/09 15:28:00,2024/05/09 15:28:00,2800,2800,0,0.0,50924,2024/05/09 15:33:42,
14205,2024/05/09 15:20:00,2024/05/09 15:28:00,2800,2800,0,0.0,吏???????,2024/05/09 15:33:42,
14206,2024/05/09 15:00:00,2024/05/09 15:28:00,1000,1000,0,0.0,25101,2024/05/09 15:33:42,
14207,2024/05/09 15:28:00,2024/05/09 16:28:00,2800,2800,0,0.0,24858,2024/05/09 15:33:42,
14208,2024/05/09 15:16:00,2024/05/09 15:31:00,2800,1400,1400,50.0,吏???????,2024/05/09 15:33:42,
14209,2024/05/09 15:11:00,2024/05/09 15:34:00,2800,0,2800,100.0,吏???????,2024/05/09 15:37:21,
14210,2024/05/09 15:30:00,2024/05/09 15:34:00,2800,2800,0,0.0,吏???????,2024/05/09 15:37:21,
14211,2024/05/09 15:30:00,2024/05/09 15:32:00,2800,2800,0,0.0,41870,2024/05/09 15:37:21,
14212,2024/05/09 15:00:00,2024/05/09 15:33:00,2800,2800,0,0.0,41540,2024/05/09 15:37:21,
14213,2024/05/09 15:15:00,2024/05/09 15:36:00,2800,2800,0,0.0,42971,2024/05/09 15:37:21,
14214,2024/05/09 15:00:00,2024/05/09 15:35:00,2800,2800,0,0.0,42947,2024/05/09 15:40:41,
14215,2024/05/09 15:30:00,2024/05/09 15:35:00,2800,2800,0,0.0,38318,2024/05/09 15:40:41,
14216,2024/05/09 15:06:00,2024/05/09 15:36:00,2800,2800,0,0.0,38591,2024/05/09 15:40:41,
14217,2024/05/09 15:30:00,2024/05/09 15:36:00,2800,2800,0,0.0,37556,2024/05/09 15:40:41,
14218,2024/05/09 15:00:00,2024/05/09 15:36:00,2800,2800,0,0.0,36453,2024/05/09 15:40:41,
14219,2024/05/09 15:35:00,2024/05/09 15:35:00,2800,2800,0,0.0,40159,2024/05/09 15:40:41,
14220,2024/05/09 15:37:00,2024/05/09 15:37:00,2800,2800,0,0.0,39501,2024/05/09 15:40:41,
14221,2024/05/09 15:10:00,2024/05/09 15:35:00,2800,2800,0,0.0,38473,2024/05/09 15:40:41,
14222,2024/05/09 15:00:00,2024/05/09 15:36:00,2800,2800,0,0.0,40216,2024/05/09 15:40:41,
14223,2024/05/09 15:00:00,2024/05/09 15:36:00,2800,2800,0,0.0,40021,2024/05/09 15:40:41,
14224,2024/05/09 15:20:00,2024/05/09 15:33:00,2800,2800,0,0.0,吏???????,2024/05/09 15:40:41,
14225,2024/05/09 15:30:00,2024/05/09 15:35:00,2800,2800,0,0.0,吏???????,2024/05/09 15:40:41,
14226,2024/05/09 15:20:00,2024/05/09 15:38:00,2800,2800,0,0.0,39909,2024/05/09 15:40:41,
14227,2024/05/09 15:30:00,2024/05/09 15:36:00,2800,2800,0,0.0,37931,2024/05/09 15:40:41,
14228,2024/05/09 15:10:00,2024/05/09 15:29:00,2800,2800,0,0.0,37762,2024/05/09 15:44:21,
14229,2024/05/09 15:00:00,2024/05/09 15:43:00,2800,1400,1400,50,41540,2024/05/09 15:47:42,2024/05/09 15:46:01
14231,2024/05/09 15:55:00,2024/05/09 15:56:00,2800,2800,0,0,24524,2024/05/09 16:01:23,2024/05/09 15:58:43
14232,2024/05/09 15:09:00,2024/05/09 15:47:00,2800,2800,0,0.0,37913,2024/05/09 16:01:23,
14233,2024/05/09 16:00:00,2024/05/09 16:01:00,1000,1000,0,0.0,36657,2024/05/09 16:04:43,
14234,2024/05/17 10:51:00,2024/05/17 10:53:00,50,50,0,0.0,36756,2024/05/17 10:53:14,
14235,2024/05/20 10:54:00,2024/05/20 10:54:00,2800,2800,0,0.0,吏???????,2024/05/20 10:56:19,
14236,2024/05/20 15:16:00,2024/05/20 15:16:00,2800,2800,0,0.0,吏???????,2024/05/20 15:18:19,
14237,2024/05/20 15:20:00,2024/05/20 15:19:00,2800,2800,0,0.0,36728,2024/05/20 15:18:19,
14238,2024/05/20 15:20:00,2024/05/20 15:20:00,2800,2800,0,0.0,吏???????,2024/05/20 15:21:39,
14239,2024/05/20 15:00:00,2024/05/20 15:17:00,2800,2800,0,0.0,36998,2024/05/20 15:21:39,
14240,2024/05/20 15:10:00,2024/05/20 16:00:00,2800,2800,0,0,37430,2024/05/20 15:21:39,2024/05/20 15:19:53
14241,2024/05/20 15:18:00,2024/05/20 15:19:00,2800,2800,0,0.0,36236,2024/05/20 15:21:39,
14242,2024/05/20 15:19:00,2024/05/20 15:19:00,2800,2800,0,0.0,37334,2024/05/20 15:24:39,
14243,2024/05/20 15:18:00,2024/05/20 15:18:00,2800,2800,0,0.0,吏???????,2024/05/20 15:24:39,
14244,2024/05/20 15:21:00,2024/05/20 15:22:00,2800,2800,0,0.0,36802,2024/05/20 15:27:39,
14245,2024/05/20 16:02:00,2024/05/20 15:28:00,2800,2800,0,0.0,吏???????,2024/05/20 15:30:39,
14246,2024/05/20 15:26:00,2024/05/20 15:28:00,2800,2800,0,0.0,36171,2024/05/20 15:30:39,
14247,2024/05/20 15:05:00,2024/05/20 15:30:00,2800,2800,0,0.0,36535,2024/05/20 15:33:39,
14248,2024/05/20 15:00:00,2024/05/20 15:37:00,2800,0,2800,100.0,36998,2024/05/20 15:38:39,
14249,2024/05/20 15:26:00,2024/05/20 15:37:00,2800,1400,1400,50,36171,2024/05/20 15:41:39,2024/05/20 15:39:12
14250,2024/05/20 15:20:00,2024/05/20 15:38:00,2800,2800,0,0.0,吏???????,2024/05/20 15:41:39,
14251,2024/05/22 13:00:00,2024/05/22 13:23:00,2000,2000,0,0.0,36146,2024/05/22 13:25:42,
14252,2024/05/22 13:22:00,2024/05/22 13:24:00,2000,2000,0,0.0,36802,2024/05/22 13:25:42,
14253,2024/05/22 13:22:00,2024/05/22 13:28:00,2000,2000,0,0.0,吏???????,2024/05/22 13:28:42,
14254,2024/05/22 13:26:00,2024/05/22 13:26:00,2000,2000,0,0.0,吏???????,2024/05/22 13:28:42,
14255,2024/05/22 13:25:00,2024/05/22 13:26:00,2000,2000,0,0.0,36238,2024/05/22 13:28:42,
14256,2024/05/22 13:00:00,2024/05/22 13:26:00,2000,2000,0,0.0,37431,2024/05/22 13:32:22,
14257,2024/05/22 13:28:00,2024/05/22 13:30:00,20000,20000,0,0.0,37339,2024/05/22 13:35:42,
14258,2024/05/22 13:36:00,2024/05/22 13:36:00,2000,2000,0,0.0,吏???????,2024/05/22 13:35:42,
14259,2024/05/22 13:28:00,2024/05/22 13:41:00,2000,1000,1000,50,37334,2024/05/22 13:41:42,2024/05/22 13:41:25
14260,2024/05/22 13:02:00,2024/05/22 13:41:00,2000,2000,0,0.0,36998,2024/05/22 13:45:22,
14261,2024/05/22 13:41:00,2024/05/22 13:41:00,2000,2000,0,0.0,吏???????,2024/05/22 13:45:22,
14262,2024/05/22 13:00:00,2024/05/22 13:49:00,2000,2000,0,0.0,36550,2024/05/22 13:50:22,
14263,2024/05/22 14:00:00,2024/05/22 13:49:00,2000,2000,0,0.0,吏???????,2024/05/22 13:53:42,
14264,2024/05/22 14:00:00,2024/05/22 13:57:00,2000,2000,0,0.0,37152,2024/05/22 13:59:43,
14265,2024/05/22 13:02:00,2024/05/22 14:07:00,2000,1000,1000,50.0,36550,2024/05/22 14:08:42,
14267,2024/06/13 11:51:00,2024/06/13 12:30:00,1101,1101,0,0.0,吏???????,2024/06/13 12:14:38,
14268,2024/07/03 21:15:00,2024/07/03 21:42:00,100,100,0,0.0,51466,2024/07/03 21:44:30,
14269,2024/07/10 02:18:00,2024/07/10 03:41:00,49,0,49,100,吏???????,2024/07/10 05:38:21,2024/07/10 05:38:02
14270,2024/07/10 03:08:00,2024/07/10 05:38:00,26,26,0,0.0,吏???????,2024/07/10 05:41:21,
14271,2024/07/10 02:10:00,2024/07/10 03:21:00,208,0,208,100.0,35427,2024/07/10 10:06:21,
14273,2024/07/10 02:18:00,2024/07/10 03:41:00,38,0,38,100.0,吏???????,2024/07/10 10:12:21,
14274,2024/07/10 04:27:00,2024/07/10 06:36:00,2,0,2,100.0,32835,2024/07/10 10:12:21,
